decision_month,asset,block,actual_return,base_forecast,full_forecast,full_forecast_available,base_squared_error,full_squared_error,evidence_weight_used
2016-12,KODEX200,technical,0.03479477247617724,0.003549928571331837,0.004327693599825227,True,0.0009762402706381549,0.0009282428952578548,0.3629170964063449
2016-12,KODEX200,fundamental,0.03479477247617724,0.004327693599825227,0.005012182206678001,True,0.0009282428952578548,0.0008870026831608707,0.0
2016-12,BOND,stress_recovery,0.0051203578365017766,0.004140457621639821,0.004419218087367551,True,9.60204431086506e-07,4.915969478160053e-07,1.0
2016-12,BOND,credit,0.0051203578365017766,0.004419218087367551,0.0044214745029307456,True,4.915969478160053e-07,4.88437913943357e-07,1.0
2016-12,BOND,technical,0.0051203578365017766,0.0044214745029307456,0.0031544995126979152,True,4.88437913943357e-07,3.864598949268928e-06,0.0
2016-12,GLD,stress_recovery,0.007357947487856231,0.005808884270383577,0.005180592039691255,True,2.399596851726732e-06,4.740876747653705e-06,0.24459740326861837
2016-12,GLD,credit,0.007357947487856231,0.005180592039691255,0.005101014574073882,True,4.740876747653705e-06,5.093746177314084e-06,1.0
2016-12,GLD,technical,0.007357947487856231,0.005101014574073882,0.00526473510129686,True,5.093746177314084e-06,4.381538095245578e-06,0.0
2016-12,USO,stress_recovery,0.08058154188566191,-0.009596080073376628,-0.009714739073785589,True,0.00813200350218727,0.00815341835510748,0.4346306724325227
2016-12,USO,credit,0.08058154188566191,-0.009714739073785589,-0.0221195450430026,True,0.00815341835510748,0.010547513256329103,0.6994919626934615
2016-12,USO,technical,0.08058154188566191,-0.0221195450430026,-0.01600686920262976,True,0.010547513256329103,0.009329321156560825,0.0
2017-01,KODEX200,stress_recovery,0.03704365494598405,0.00588808015699233,0.0049899132641626435,True,0.0009706698404324566,0.0010274423558049351,1.0
2017-01,KODEX200,credit,0.03704365494598405,0.0049899132641626435,0.0008461321370384113,True,0.0010274423558049351,0.00131026065750414,0.6091184479886674
2017-01,KODEX200,technical,0.03704365494598405,0.0008461321370384113,0.0025039854109156425,True,0.00131026065750414,0.0011929887715917326,0.4162785224233122
2017-01,KODEX200,fundamental,0.03704365494598405,0.0025039854109156425,0.0046936138350068095,True,0.0011929887715917326,0.0010465251598819174,0.03639237500219551
2017-01,BOND,stress_recovery,0.0002927743295468854,0.004848930732065686,0.00656646248230333,True,2.0758561164213063e-05,3.9359163038036577e-05,1.0
2017-01,BOND,credit,0.0002927743295468854,0.00656646248230333,0.006490322505261039,True,3.9359163038036577e-05,3.8409603390297834e-05,1.0
2017-01,BOND,technical,0.0002927743295468854,0.006490322505261039,0.005233903005259795,True,3.8409603390297834e-05,2.441475258995241e-05,0.0
2017-01,GLD,stress_recovery,-0.0006990971537741419,0.009047474224047294,0.005893153989055646,True,9.499565362296805e-05,4.345777513014065e-05,0.24322666280430963
2017-01,GLD,credit,-0.0006990971537741419,0.005893153989055646,0.007227699805276763,True,4.345777513014065e-05,6.283411003001867e-05,1.0
2017-01,GLD,technical,-0.0006990971537741419,0.007227699805276763,0.008227951594902236,True,6.283411003001867e-05,7.969219936124448e-05,0.0
2017-01,USO,stress_recovery,-0.08928300211898665,-0.008824421509215119,-0.010004556506134517,True,0.006473583193739105,0.0062850719387899535,0.4343847676928048
2017-01,USO,credit,-0.08928300211898665,-0.010004556506134517,-0.030397335740329236,True,0.0062850719387899535,0.0034675217048585442,0.6191001014350024
2017-01,USO,technical,-0.08928300211898665,-0.030397335740329236,-0.014302544100243907,True,0.0034675217048585442,0.005622069084700443,0.0
2017-02,KODEX200,stress_recovery,0.009525975335576309,0.005358623293538122,0.0053954981197111744,True,1.736682304227985e-05,1.7060842030780994e-05,1.0
