month,Strategy,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,used_fallback,solver_success,expected_annual_volatility,historical_cdar,volatility_slack,cdar_slack
2012-12,NoStressCovarianceBlend,0.019770053898201405,0.019785812377154616,2.169710384218259,-0.019005923784799483,0.005252719074948689,1.5758157224846068e-05,3.2172836615662617e-10,0.46978983659616247,0.2081087895569142,0.3221013738469234,2.7755575615628914e-17,0.012622313850113719,0.0014083333333333654,0.00043972482043113227,1.5761070590721484e-05,0.011462661292425182,False,True,0.13000000000000148,-0.09981249536430001,-1.4710455076283324e-15,0.060187504635699995
2013-01,NoStressCovarianceBlend,-0.009741144326601303,-0.009503599178322865,2.148574922218663,-0.0285619286647526,0.07918167734607391,0.00023754503203822174,1.1624021632816055e-10,0.5623898606902829,0.12473734557374468,0.31287279373597243,1.9735674149836923e-18,0.013203734223050666,0.0014083333333360717,0.0005956969265346816,0.00023754823667248662,0.011666322393175462,False,True,0.13000000000012638,-0.1297554730818189,-1.2637113577795844e-13,0.03024452691818111
2013-02,NoStressCovarianceBlend,0.0022274010755475183,0.002278383928127504,2.153360660311307,-0.02639814645983285,0.016994280545918457,5.098284163775537e-05,1.0942230012018593e-11,0.5687876523979937,0.10960578151808618,0.3216065660839202,0.0,0.012099035393839526,0.001408333333367803,0.0006075331024547771,5.0986309378202645e-05,0.010736349315322644,False,True,0.1300000000015909,-0.13085155550502123,-1.590894083136618e-12,0.029148444494978776
2013-03,NoStressCovarianceBlend,-0.00250821962887937,-0.0022636696209897096,2.1479595588350575,-0.028840153739595698,0.08151634258340096,0.0002445490277502029,9.801394576514078e-10,0.5073294792412131,0.19167673523211073,0.30099378552667627,0.0,0.010633130422212544,0.0014083333333851917,0.000473851662746083,0.0002445519885743455,0.00921056010419952,False,True,0.13000000000239345,-0.11163373805892442,-2.393446552062528e-12,0.048366261941075586
2013-04,NoStressCovarianceBlend,-0.03988925353619253,-0.039791653394340466,2.0622790554071977,-0.06757899507124676,0.027885853161422516,8.365755948426755e-05,1.3942582367794388e-05,0.528277358471309,0.19324258089153243,0.2784800606371586,0.0,0.01169676497960806,0.0014083333477927023,0.0004931597340780027,9.760243035892973e-05,0.010401836141274776,False,True,0.13000000066735548,-0.12230912697506567,-6.673554764358158e-10,0.03769087302493433
2013-05,NoStressCovarianceBlend,0.000968660504769196,0.0013310444025693567,2.0642767036779834,-0.06667579566995496,0.10888538651040469,0.00032665615953121407,3.5727738268946667e-05,0.49410989542499256,0.310966406152585,0.19492369842242252,2.1259157578578857e-17,0.01094632048765375,0.001408333333346774,0.000406938870830424,0.0003623853978410809,0.009472829552308857,False,True,0.13000000000062034,-0.12272849940144519,-6.203371150093062e-13,0.037271500598554816
2013-06,NoStressCovarianceBlend,-0.06171165989479101,-0.06169103730142539,1.9368867618118675,-0.12427278153914711,0.005893274027805161,1.7679822083415486e-05,2.942771282201006e-06,0.5099893365954195,0.30813728865619927,0.1818733747483813,1.1600103025311756e-18,0.009798898218353697,0.0014083333333372084,0.00042591188107862164,2.0624190266651028e-05,0.00864819548033982,False,True,0.13000000000017886,-0.13111824047254123,-1.7885692926711272e-13,0.028881759527458778
2013-07,NoStressCovarianceBlend,0.025621665189668203,0.026011850781813332,1.9865130259333117,-0.1018351919502638,0.12739342855630317,0.0003821802856689095,8.00530647622198e-06,0.38863438836637487,0.45263133064404837,0.15873428098957676,6.01623679633088e-17,0.008172580389221069,0.0014083333334491228,0.00026139226969078717,0.0003901870922202108,0.006816834360585509,False,True,0.13000000000534412,-0.09182036623182607,-5.344114040184422e-12,0.06817963376817393
2013-08,NoStressCovarianceBlend,0.011258578262599512,0.011355780399507506,2.0088783383054554,-0.09172313316612313,0.027772771726199453,8.331831517859837e-05,1.3883821729395443e-05,0.41975404314956444,0.4430252650652048,0.13722069178523086,1.798300813221319e-20,0.0075344869476884875,0.0011110121984590365,0.0002948671374777043,9.720378185481655e-05,0.006586909929126448,False,True,0.11546491407136819,-0.10548750369008385,0.014535085928631813,0.054512496309916156
2013-09,NoStressCovarianceBlend,0.004947824112256726,0.004947840921780133,2.0188179149863132,-0.08722913898379747,5.420570201974959e-06,1.6261710605924877e-08,5.478128018432474e-10,0.41990558879615586,0.4395173885511103,0.1405770226527338,1.2917039254589432e-21,0.007548974502019734,0.0009111287666399951,0.0002927492156669007,1.939337727688446e-08,0.00680064150965556,False,True,0.10456359404534611,-0.10511217381175832,0.025436405954653893,0.05488782618824169
2013-10,NoStressCovarianceBlend,0.012039235419136892,0.012039237682327916,2.043122939133205,-0.07624007570429503,7.057012595262688e-07,2.1171037785788065e-09,1.4608724389910818e-10,0.4341789104184205,0.4393435180002708,0.1264775715813087,5.546513923076785e-17,0.007407927305179148,0.0012378234788016193,0.00030676797534694356,7.0427131822963655e-09,0.006482240547718213,False,True,0.1218765020240548,-0.11193027658500124,0.008123497975945207,0.048069723414998766
2013-11,NoStressCovarianceBlend,-0.004557200842698786,-0.004557200256383398,2.0338120175532497,-0.0804498352097468,1.6992525944667835e-07,5.09775778340035e-10,7.653960976130682e-11,0.4398876688929404,0.4350426235537546,0.12506970755330502,7.866590122114076e-17,0.007083415013316528,0.001045250288627974,0.00031164238603619866,6.545012215861393e-09,0.006249140937954126,False,True,0.11199555108813782,-0.11016145830608584,0.01800444891186219,0.04983854169391416
2013-12,NoStressCovarianceBlend,-0.0038757368118383898,-0.0038757356721898545,2.0259294974484594,-0.0840137696337564,3.2561386712623026e-07,9.768416013786909e-10,1.6280693355271863e-10,0.44686686082904736,0.43537821723962017,0.11775492193133257,7.653512022536379e-17,0.006548046493499417,0.0010939912362657696,0.00031743645167726155,6.643348869447569e-09,0.005683607780340401,False,True,0.1145770257738838,-0.11403344383846807,0.015422974226116201,0.04596655616153193
2014-01,NoStressCovarianceBlend,-0.015127711124101577,-0.015127703739466593,1.9952818212532628,-0.0978705447203917,2.1098957094859956e-06,6.329687128457987e-09,1.0549478547465215e-09,0.44395544629608186,0.4398725356703192,0.11617201803359903,7.888612274501545e-17,0.006740880926349128,0.0011022544199730028,0.00030947471180486604,1.1052817228024245e-08,0.0058802679517405325,False,True,0.11500892591306135,-0.11329210381492831,0.014991074086938658,0.04670789618507169
2014-02,NoStressCovarianceBlend,0.017507008652252663,0.017507009232316403,2.030213237361626,-0.0820769565413596,1.7909971454514694e-07,5.372991436354408e-10,4.2764596100461014e-11,0.4282530111565726,0.44787284034116626,0.12387414850226122,8.252126644145375e-17,0.006442932768283155,0.0010268486795628256,0.00028708931659809667,6.537721827162168e-09,0.005642412574181819,False,True,0.11100533390226754,-0.1062119727920258,0.01899466609773247,0.05378802720797421
2014-03,NoStressCovarianceBlend,-0.003670731762023051,-0.0036707300319062776,2.022760869147563,-0.08544640581207608,5.272245475890532e-07,1.5816736427671595e-09,1.4844313049597033e-10,0.42735012681562096,0.4428449754197693,0.12980489776460985,8.603546336765526e-17,0.006326504093347755,0.0009715905996506982,0.0002841221299508502,6.821265119922632e-09,0.005556579842306436,False,True,0.10797725314068875,-0.10495897018675127,0.022022746859311257,0.05504102981324874
2014-04,NoStressCovarianceBlend,-0.005436384718982989,-0.005436380289929851,2.0117643628683726,-0.09041827099621036,1.3396835027435394e-06,4.019050508230618e-09,4.100026296249382e-10,0.4312530476792965,0.4453242825233124,0.12342266979739115,2.8200677042286475e-17,0.0059870742748927225,0.0009087388338391883,0.0002853605574408694,8.284517217031443e-09,0.005247336016015042,False,True,0.10442636643142507,-0.1073755098140596,0.025573633568574936,0.0526244901859404
2014-05,NoStressCovarianceBlend,0.007578559565034385,0.007578573120808519,2.027010638923184,-0.08352495168368823,4.0006006326518436e-06,1.200180189795553e-08,1.553972236743803e-09,0.43074280827013084,0.4491987205177597,0.12005847121210952,2.7117225514088894e-17,0.005528281723328662,0.0008933920860697887,0.00028130193509814797,1.622594607379069e-08,0.0048002675192495466,False,True,0.10354083751272955,-0.10782991300198408,0.026459162487270455,0.052170086998015924
2014-06,NoStressCovarianceBlend,0.008486500572849512,0.00848650564671134,2.044212865871578,-0.07574728566114941,1.5301840330730593e-06,4.590552099219178e-09,4.833097296611271e-10,0.4357967298192353,0.4495522918025566,0.11465097837820813,2.5698825482644206e-22,0.0056026631479035305,0.0009055782969698521,0.00028447072376088493,8.745375614865644e-09,0.004865394530282105,False,True,0.1042446140749642,-0.11066384696135367,0.025755385925035804,0.04933615303864633
2014-07,NoStressCovarianceBlend,0.016348292207925448,0.016348295055789434,2.077632255138047,-0.06063733221316969,9.298720719599919e-07,2.7896162158799757e-09,5.824777130764022e-11,0.4303837862192139,0.449383645873984,0.12023256790680215,4.258846557203686e-22,0.005636474336755909,0.0008906511962635188,0.0002751606096137941,7.495350054329801e-09,0.004915980633660301,False,True,0.10338188601085892,-0.10766808116934572,0.026618113989141087,0.052331918830654287
2014-08,NoStressCovarianceBlend,-0.007957099883240257,-0.007957087430331543,2.061100327763272,-0.06811193478733657,3.908324691249965e-06,1.1724974073749894e-08,7.279346416824704e-10,0.4379917643588691,0.44446154374512575,0.1175466918960052,0.0,0.005188373058530094,0.0008349825600682675,0.000282352663909114,1.5056541624439968e-08,0.004488514058045222,False,True,0.10009890469340417,-0.11090209225382788,0.029901095306595835,0.04909790774617212
2014-09,NoStressCovarianceBlend,-0.010100256327533074,-0.010100251168095303,2.0402826861361003,-0.0775242431145533,1.714459975175886e-06,5.143379925527658e-09,1.605784535202437e-11,0.4360627387583947,0.45020730605759735,0.11372995518400797,0.0,0.004662076983660404,0.000767322064941218,0.00027681975828492496,9.4138752722435e-09,0.004001586779029598,False,True,0.09595761970419345,-0.10664777924673913,0.03404238029580656,0.053352220753260876
2014-10,NoStressCovarianceBlend,-0.010479889773326171,-0.010479880178593694,2.018900748478968,-0.08719168736527849,3.1693131914353745e-06,9.507939574306123e-09,8.67929034684136e-11,0.42502008934635727,0.46056784489044195,0.1144120657632008,4.003087581708656e-22,0.004678973208854624,0.0009131484935650018,0.00026034216244354765,1.32522456643718e-08,0.003962043547382911,False,True,0.10467942454360371,-0.10278147083057815,0.025320575456396294,0.057218529169421856
2014-11,NoStressCovarianceBlend,0.01139215176265998,0.011392155350267726,2.0419003721993882,-0.07679283653752611,1.0250307844739128e-06,3.0750923534217384e-09,5.12515392236956e-10,0.4201806181336254,0.4686664348514614,0.1111529470149132,8.982283539781344e-22,0.004968137937787128,0.0007347214214617178,0.00025190763387507607,7.904918071712174e-09,0.004348861688263123,False,True,0.09389705563829258,-0.10172385539925961,0.036102944361707426,0.05827614460074039
2014-12,NoStressCovarianceBlend,-0.010375814281245873,-0.01037580970019917,2.0207139931566407,-0.08637186260872853,1.3159158452208217e-06,3.947747535662465e-09,6.332991690366665e-10,0.41935828301891476,0.4654146961972378,0.1152270207838475,2.7722623664184407e-17,0.004788781810127439,0.0007207412919247679,0.00024921102287317714,8.708522619602202e-09,0.004179191432769258,False,True,0.09299943818699775,-0.10070979880218851,0.03700056181300225,0.05929020119781149
2015-01,NoStressCovarianceBlend,0.027323459568155805,0.027323462950377513,2.075926890247463,-0.06140838113638858,9.894299544816033e-07,2.96828986344481e-09,4.1393184406491976e-10,0.41374971185497045,0.47061706941655834,0.11563321872847121,2.2182108427172147e-17,0.004823237237308111,0.0008967731260166255,0.00024083421238257365,7.726017517987927e-09,0.004134008735899706,False,True,0.10373657750378844,-0.09872599036915462,0.026263422496211566,0.06127400963084538
2015-02,NoStressCovarianceBlend,-0.0024616148334168407,-0.002461613227466731,2.0708167578213406,-0.06371883218790408,4.7383453943143406e-07,1.4215036182943022e-09,1.844464914621697e-10,0.4128943109306616,0.46459068767801515,0.1225150013913233,4.771606554798311e-17,0.005643443398952706,0.0007174803564549237,0.00023895628354348851,6.799849826586348e-09,0.005045740137331929,False,True,0.09278881547610728,-0.09718910795187306,0.03721118452389273,0.06281089204812694
2015-03,NoStressCovarianceBlend,0.011322564444141254,0.01132256529902059,2.0942637140137803,-0.05311772832751582,2.4425123895668276e-07,7.327537168700483e-10,1.2212561947835235e-10,0.41776923935762594,0.46479543600466766,0.11743532463770644,4.7088564860829804e-17,0.0051300542213303935,0.0006153750762218946,0.0002417264283041498,6.5931073952185124e-09,0.004580633661807901,False,True,0.0859331188463606,-0.09977036644677764,0.04406688115363941,0.06022963355322236
2015-04,NoStressCovarianceBlend,0.009390326631225375,0.009390329776913373,2.113929534340293,-0.044226194515194384,9.242506681534448e-07,2.7727520044603342e-09,3.7293599540583994e-10,0.4199074881117162,0.4650658537324306,0.11502665815585318,0.0,0.005859503607795546,0.0007746691612895081,0.0002416619072611295,7.56128930696464e-09,0.005230499558600355,False,True,0.09641592158701848,-0.10093280547984239,0.03358407841298153,0.059067194520157615
2015-05,NoStressCovarianceBlend,-0.003399089600957041,-0.00339908730395703,2.106744098442961,-0.04747495531828505,6.562857174444165e-07,1.9688571523332495e-09,3.281428587256767e-10,0.43421991083278133,0.4571892468305165,0.1085908423367022,1.3451918628309885e-21,0.005185040314520239,0.0007225289082153241,0.00025632507528994985,7.0535698255422496e-09,0.004567443731552802,False,True,0.0931146975433196,-0.10694307795202551,0.03688530245668041,0.05305692204797449
2015-06,NoStressCovarianceBlend,-0.01683684808872199,-0.01683684802155576,2.071273168095665,-0.0635124747962943,1.9190352126822503e-08,5.757105638046751e-11,9.595176000972388e-12,0.42386789602074865,0.46088046141593214,0.11525164256331928,2.7742064924281925e-17,0.005238061788693279,0.0008981424081184348,0.00024224467842050187,6.500632404809328e-09,0.004546739405581155,False,True,0.10381574493987518,-0.10223903803152727,0.026184255060124825,0.05776096196847273
2015-07,NoStressCovarianceBlend,-0.014267786260116122,-0.014267783780873082,2.0417206852469625,-0.07687407864116591,7.083551540818097e-07,2.1250654622454294e-09,3.5417757703744197e-10,0.4171822240699324,0.4679174530444099,0.11490032288565784,2.7204306091576788e-17,0.004479025662127522,0.0006366804416934873,0.00023436763397931262,7.141240207956494e-09,0.003926310666061258,False,True,0.0874080391058045,-0.09606343851924394,0.04259196089419551,0.06393656148075606
2015-08,NoStressCovarianceBlend,-0.010616342220678806,-0.010616338184555478,2.020045079733342,-0.08667429933509074,1.3358821749119675e-06,4.007646524735902e-09,2.8476801731808368e-11,0.4100823696337663,0.4766018482793021,0.11331578208693163,1.246789462566964e-21,0.003226381436334504,0.0009187545660259555,0.00022527626033447243,8.441507341585601e-09,0.0025417194514797126,False,True,0.1050002609154447,-0.09399589019225635,0.0249997390845553,0.06600410980774365
2015-09,NoStressCovarianceBlend,0.010071001527393902,0.010071004800535556,2.040388956816741,-0.07747619480868617,1.0689185655429764e-06,3.2067556966289293e-09,6.638595703017855e-11,0.3936256521044919,0.48464249486678423,0.12173185302872386,3.1148019962203918e-21,0.004467706380351895,0.0009825709927034272,0.00020698521404077244,7.76789820626741e-09,0.003769427902061203,False,True,0.10858568926171222,-0.08710164143967943,0.021414310738287784,0.07289835856032058
2015-10,NoStressCovarianceBlend,0.021069015432289832,0.02106901746175519,2.083377943235787,-0.05803952652045563,6.189436950465603e-07,1.8568310851396809e-09,1.7263427168345684e-10,0.3982124629105252,0.483894458334168,0.11789307875530684,0.0,0.004959501258035462,0.0010777973889463893,0.00020951079380154448,6.935087695138401e-09,0.004211084834673027,False,True,0.11372584872119738,-0.08921610608354846,0.01627415127880262,0.07078389391645154
2015-11,NoStressCovarianceBlend,-0.0147088103776511,-0.014708807919712238,2.052733932123751,-0.07189464450810867,7.595657516915044e-07,2.278697255074513e-09,1.7924160706367375e-10,0.41261077896028847,0.4745628237233768,0.1128263973163348,0.0,0.004762030015477822,0.0008470495919698616,0.00022324790858169934,7.124424593192737e-09,0.004115250186486599,False,True,0.10081961666083808,-0.09492311894488202,0.029180383339161925,0.06507688105511798
2015-12,NoStressCovarianceBlend,0.001751158443849839,0.00175116269276416,2.0563285944819665,-0.07026938497805679,1.3366239352552434e-06,4.00987180576573e-09,2.3904251522655073e-10,0.4114815028248124,0.4788848317372387,0.10963366543794895,0.0,0.003849121667119127,0.0008667633661306107,0.00022129164683959868,8.19774388120908e-09,0.0031944401394703417,False,True,0.10198607941070845,-0.09512650089718457,0.028013920589291558,0.06487349910281544
2016-01,NoStressCovarianceBlend,0.0018161594343870698,0.00181616302247442,2.060063215059035,-0.06858084595014613,1.0251678143891058e-06,3.0755034431673176e-09,5.125839071529186e-10,0.40582869269555555,0.48233065696776345,0.11184065033668107,2.7756902937652096e-17,0.0038711782641253777,0.0009319879208424459,0.0002133318835983766,7.838679869594995e-09,0.0031918445814259084,False,True,0.10575374721545025,-0.09285124701902085,0.024246252784549754,0.06714875298097915
2016-02,NoStressCovarianceBlend,0.02847978237247309,0.02847978591022293,2.1187333670974535,-0.04205423114525331,1.0319647788852235e-06,3.0958943366556704e-09,4.418555044121072e-10,0.39474211079844995,0.4856742953209777,0.11958359388057237,0.0,0.0038831063871270187,0.0009375127279617426,0.00020081952742695587,7.840926689880807e-09,0.0032135226547925014,False,True,0.10606673717778307,-0.08779618713889992,0.02393326282221693,0.07220381286110009
2016-03,NoStressCovarianceBlend,-0.000599362223652338,-0.0005993614402428384,2.1174634783552237,-0.042628387651412414,2.4329203492101876e-07,7.298761047630563e-10,5.353339481428905e-11,0.39298219135644313,0.47543322690443174,0.13158458173912516,4.354976869686286e-21,0.004881665409427831,0.0008463410450621719,0.00019998461938783388,6.5690397341843516e-09,0.004258503698469178,False,True,0.10077744063403309,-0.08560735651375817,0.02922255936596692,0.07439264348624183
2016-04,NoStressCovarianceBlend,0.0077531370854393026,0.0077531378359185004,2.133880462976323,-0.035205754299165615,2.4803268671574896e-07,7.440980601472469e-10,6.381138166478007e-12,0.40483069532709015,0.47638843147975435,0.11878087319315556,4.213862312359364e-21,0.004673134844197694,0.0007100511838082701,0.00020822210139725557,6.586569434931493e-09,0.004109880564326869,False,True,0.0923071730999235,-0.09125930892265753,0.0376928269000765,0.06874069107734247
2016-05,NoStressCovarianceBlend,-0.004787355579049514,-0.004787354433772083,2.1236648184368687,-0.03982456741395635,3.709205729784955e-07,1.1127617189354864e-09,3.2515712011794304e-11,0.40049047683238553,0.4735815115833,0.12592801158431446,6.425925634906735e-21,0.005223247912090773,0.0005963668472201194,0.0002033159524773958,6.672694160644023e-09,0.0047217418633091575,False,True,0.08459552096087258,-0.08542990715717305,0.04540447903912742,0.07457009284282695
2016-06,NoStressCovarianceBlend,0.018842142424009518,0.018842147707305943,2.1636792134067147,-0.02173280516113507,1.717181683950908e-06,5.151545051852724e-09,1.317513741647125e-10,0.3995324860322664,0.477277397013551,0.12319011695418264,6.925592979799226e-21,0.00572426954060517,0.000600697791445983,0.0002002191257278603,9.195605770676929e-09,0.005223692323548548,False,True,0.08490214071124354,-0.08554734011288515,0.04509785928875647,0.07445265988711486
2016-07,NoStressCovarianceBlend,0.012717851028017162,0.012981570519423214,2.1911965633152386,-0.009291348711578218,0.08790643337659194,0.00026371930012977584,1.9127627547133368e-10,0.4832067204821242,0.38778275764819586,0.12901052186968007,0.0,0.0073053040810829185,0.0011343399387200364,0.00029941338040778297,0.00026372236766941274,0.006174998363645705,False,True,0.11667081582229738,-0.11142799403626664,0.013329184177702624,0.04857200596373336
2016-08,NoStressCovarianceBlend,0.0011752413565185053,0.0014993579302812702,2.1937717481367076,-0.008127026932323478,0.10803877368780387,0.00032411632106341164,2.5269935319954135e-10,0.6004848087767571,0.27585201917958013,0.12366317204366274,1.3407946525943034e-20,0.008222871411383755,0.0013164885101426664,0.000473403966614318,0.00032411930389677346,0.00676710388580133,False,True,0.12568954658885517,-0.16000000045228918,0.004310453411144832,-4.5228917833206594e-10
2016-09,NoStressCovarianceBlend,0.009127205056238048,0.009142759901531445,2.2137947527285333,0.0,0.00444424151239909,1.333272453719727e-05,2.2221207561995764e-06,0.6012213474254406,0.27411758328265956,0.12466106929189989,0.0,0.008048289261723683,0.0011902697001520024,0.00047098908320638194,1.555640574417751e-05,0.006966608922697122,False,True,0.11951249475190462,-0.1600000000000225,0.010487505248095386,-2.250977182427505e-14
2016-10,NoStressCovarianceBlend,-0.007547487620772737,-0.007347465503588806,2.197086164237383,-0.007547487620772841,0.06151306114530002,0.00018453918343590007,1.5482933748030856e-05,0.5426869441251505,0.30354086854195883,0.15377218733289072,1.51373258003816e-17,0.007862025878154717,0.0014083333333560727,0.00038009474107329874,0.00020002361725296924,0.006577740853150413,False,True,0.1300000000010495,-0.12848580314740993,-1.0494938251781605e-12,0.031514196852590076
2016-11,NoStressCovarianceBlend,-0.016584580236546072,-0.01641111835438567,2.1606484124599827,-0.024006895943287865,0.057820529682592554,0.00017346158904777768,2.931126235128873e-10,0.5982769264598037,0.24425671669457466,0.15746635684562169,1.8365109082403915e-18,0.007277672499752235,0.001408333333333365,0.00046482220172283813,0.00017346452806286727,0.005935219103299846,False,True,0.13000000000000145,-0.14995192586396847,-1.4432899320127035e-15,0.010048074136031537
2016-12,NoStressCovarianceBlend,0.020844227307680555,0.021082922198193386,2.205685459101278,-0.003663073831601027,0.07956487168279079,0.00023869461504837238,2.7546445893698835e-10,0.5266683504214096,0.3240686453049363,0.1492630042736542,9.06386842439466e-19,0.005942803045313795,0.0014083333341038723,0.0003528588780514466,0.00023869757211219644,0.004647079928098216,False,True,0.13000000003556333,-0.12325386656900054,-3.556333005860779e-11,0.03674613343099946
2017-01,NoStressCovarianceBlend,0.019152331807123977,0.019198355833521027,2.2479294788761344,0.0,0.015341239278410468,4.6023717835231404e-05,3.085618168754542e-10,0.5183995999782687,0.3343431102497286,0.14725728977200275,1.4292785999358162e-18,0.006380008689067471,0.001408333350130914,0.0003382498158404941,4.602664243187403e-05,0.005291565555729646,False,True,0.13000000077527293,-0.12056342793350575,-7.752729291876648e-10,0.03943657206649426
2017-02,NoStressCovarianceBlend,0.008363021632550469,0.00836305573824456,2.2667289617364235,0.0,1.1147078471315158e-05,3.344123541394547e-08,6.644586775662322e-10,0.5274874845420823,0.3281314071611695,0.14438110829674816,2.7755575615628914e-17,0.006790494139683938,0.0012130183203728517,0.0003474559289611395,3.641747070611043e-08,0.005836492633065667,False,True,0.12064916014823403,-0.124734207806396,0.009350839851765977,0.035265792193604
2017-03,NoStressCovarianceBlend,0.017647829566314437,0.01768366400790737,2.3067318081261767,0.0,0.010238602358181817,3.071580707454545e-05,5.118634518389191e-06,0.5178572201526811,0.32617326908029254,0.15596951076702642,2.8445242238699666e-17,0.00682883271397707,0.001408333333624561,0.00033446459165032533,3.5836441767448097e-05,0.005754365013747016,False,True,0.13000000001344128,-0.11417260803589913,-1.3441275870107461e-11,0.04582739196410088
2017-04,NoStressCovarianceBlend,0.018836083932236312,0.01900741681707966,2.3501816020732007,0.0,0.04950884573434257,0.0001485265372030277,2.2806347640320564e-05,0.478924797840342,0.32421452857047134,0.19686067358918677,0.0,0.006975879375935683,0.0014083333339621718,0.00029584057748746536,0.00017133438507291844,0.005804537746394213,False,True,0.13000000002902332,-0.10175729535150148,-2.9023311531872764e-11,0.058242704648498525
2017-05,NoStressCovarianceBlend,0.0280879931167955,0.028209929799173025,2.416193486735452,0.0,0.04064544211002641,0.00012193632633007923,3.560474439168182e-10,0.5226081210590797,0.27813509380193324,0.19925678513898712,0.0,0.00823273589037006,0.0014083333333333391,0.0003491191541717282,0.00012193921348767632,0.007057510856043986,False,True,0.13000000000000025,-0.11463657970799897,-2.498001805406602e-16,0.045363420292001036
2017-06,NoStressCovarianceBlend,0.011644023299728141,0.011819386545013097,2.4443276999916512,0.0,0.05010378436712995,0.00015031135310138985,2.505189218356491e-05,0.4880133357144342,0.2709925380977501,0.24099412618781568,5.6220092457991434e-18,0.00769355102168708,0.0014083333333590254,0.00032165291120297024,0.00017536551144039237,0.006492365932364205,False,True,0.13000000000118578,-0.10892259509561684,-1.1857737014508984e-12,0.05107740490438316
2017-07,NoStressCovarianceBlend,0.004107058296432083,0.004107063725776159,2.4543666963511006,0.0,1.720775423236194e-06,5.162326269708582e-09,2.6701780642120627e-10,0.4954922155537683,0.2681994791068388,0.23630830533939295,3.3103989174368557e-17,0.007430341909242924,0.0012666932131377767,0.00032584175956641606,9.08052238756195e-09,0.006471144462585231,False,True,0.1232895719744915,-0.11000319172467383,0.0067104280255085025,0.04999680827532617
2017-08,NoStressCovarianceBlend,0.004741250397348887,0.004741267520921641,2.4660034634254155,0.0,5.6857785919910995e-06,1.7057335775973298e-08,6.623697875235585e-11,0.49500915378475097,0.2673143152771382,0.23767653093811078,0.0,0.007378819245286275,0.0011145143091142733,0.00032353168666592036,2.0640978611417603e-08,0.006498009763084607,False,True,0.11564675399409738,-0.11012832706785816,0.014353246005902626,0.04987167293214184
2017-09,NoStressCovarianceBlend,0.0144120013922076,0.014412019262569785,2.501543508773491,0.0,5.741962307209538e-06,1.7225886921628616e-08,6.44475263405899e-10,0.4851452289984813,0.2662944208119793,0.24856035018953948,5.520440632478538e-17,0.007981610922557553,0.0013701187441465756,0.000315112656816292,2.035121218635262e-08,0.006981418542455787,False,True,0.12822411992195112,-0.10956226161857392,0.0017758800780488804,0.05043773838142608
2017-10,NoStressCovarianceBlend,0.015369876970244313,0.01574649902857423,2.539991924739053,0.0,0.11235000645469011,0.00033705001936407033,3.957203896584799e-05,0.5311052921189428,0.14970405478061674,0.31919065310044065,0.0,0.00898811668464961,0.001408333334504868,0.00040941703747538816,0.00037662355837181534,0.0074979094215499725,False,True,0.13000000005407084,-0.13735553974643502,-5.4070831145835996e-11,0.02264446025356498
2017-11,NoStressCovarianceBlend,-0.0238926169066597,-0.02367038591007635,2.4793048707352536,-0.02389261690665967,0.06590234141561228,0.00019770702424683686,2.452397233651388e-05,0.4815114506547324,0.16307239233414128,0.35541615701112633,0.0,0.008253865351201185,0.0014083333342349328,0.0003738619266989719,0.00022223249665961824,0.006953604260725129,False,True,0.13000000004161227,-0.14054512966147223,-4.161226918597549e-11,0.019454870338527774
2017-12,NoStressCovarianceBlend,0.007826202404719087,0.007850661742130637,2.4987084124766334,-0.01625340295783062,0.008153090988183592,2.4459272964550778e-05,6.44469975163986e-11,0.4861758069080163,0.1598419748918823,0.35398221820010134,0.0,0.008058904240171201,0.0014083333333333465,0.0003792868760129693,2.446259635276482e-05,0.0069509881011387935,False,True,0.13000000000000062,-0.14077402614243878,-6.106226635438361e-16,0.019225973857561224
2018-01,NoStressCovarianceBlend,0.02161073701708355,0.021747413895097302,2.5527073428610403,0.0,0.040723372993454576,0.00012217011898036373,1.4506759033387243e-05,0.5272516494757215,0.14706259115989026,0.3256857593643884,6.495789793374823e-18,0.008425215021056774,0.0014083333334476784,0.0004044710635984264,0.0001366783781306832,0.0071798989126038255,False,True,0.13000000000527745,-0.1371774405317385,-5.277445147555682e-12,0.022822559468261505
2018-02,NoStressCovarianceBlend,-0.04399268382063187,-0.04393389396016405,2.440406895839949,-0.04399268382063193,0.019596605465025372,5.878981639507612e-05,4.407274942565412e-11,0.5110937068539745,0.16254899451342425,0.3263572986326012,0.0,0.006867788851147045,0.001408333333343711,0.00038267441109487646,5.8793192007967405e-05,0.005722154581372345,False,True,0.13000000000047895,-0.1342980593865256,-4.789502128232925e-13,0.025701940613474417
2018-03,NoStressCovarianceBlend,0.013318093083037075,0.01346341082785646,2.472908462039231,-0.031260489395690594,0.048438930565015595,0.00014531679169504678,9.531243373989957e-10,0.4429435905395333,0.21874641304326253,0.3383099964172041,9.469886989660344e-19,0.006081591534952432,0.001408333333333734,0.00032541053226253693,0.00014531973759817978,0.004906694598424848,False,True,0.1300000000000185,-0.1273783112933821,-1.8485213360008856e-14,0.03262168870661791
