name,model_name,rank_threshold,hedge_strength,vix_strength,vol_cap,dd_start,dd_strength,borrow_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgHedge,AvgGrossExposure,MDD9Pass,CAGRRetention
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc0.30_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.0,0.3,-0.05,1.25,0.03,129.0,0.13899656339912014,0.13720142574083583,1.0197514681100515,2.152923966620433,-0.1481735282850294,0.9380660972838801,4.0515009725081,0.6201550387596899,0.1881876232185803,0.62738846023529,1.0497195967153898,False,0.9119343494634143
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.03,0.75,0.03,129.0,0.13848516836022484,0.14738511156621537,0.9568229958833421,1.7900812584923422,-0.1805560771489696,0.7669925629031377,4.031988687824739,0.6046511627906976,0.17910726690301262,0.43886185587649285,1.0,False,0.9085791679343956
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.03,1.0,0.03,129.0,0.125883997629747,0.14095287836031045,0.9142152907553548,1.698189829373984,-0.17871064639634793,0.7044012215733305,3.5773110138911632,0.6201550387596899,0.1971790879195935,0.5075731506184856,1.0,False,0.8259048905885683
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.03,1.25,0.03,129.0,0.10961787850210447,0.12682209921902035,0.8859785045803333,1.6213234755041988,-0.17738523717153032,0.6179650587049965,3.059246982030611,0.6201550387596899,0.18340680220822964,0.7316670363059008,1.0531745836911255,False,0.7191854696028335
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.05,0.75,0.03,129.0,0.15270997121582486,0.1541441213430195,1.0027170418423363,1.9042211598051018,-0.1805560771489696,0.8457758588199165,4.6077672824592835,0.5968992248062015,0.1656180359991856,0.38940279548816714,1.0,False,1.0019058374659175
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.05,1.0,0.03,129.0,0.1460393896509704,0.14897788831801445,0.9928395797351399,1.901279445871876,-0.17871064639634793,0.8171834896007338,4.3290749557013894,0.6124031007751938,0.17496187360412727,0.4491254677150885,1.0,False,0.9581412125634957
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.0,99.0,-0.05,1.25,0.03,129.0,0.12355312588939982,0.14148810134838913,0.8962973050954228,1.6869866587798392,-0.17738523717153032,0.6965242872490273,3.498495605353561,0.6356589147286822,0.1931132559542439,0.6805006453054727,1.050283239337726,False,0.8106124117514288
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.03,0.75,0.03,129.0,0.13933141119726566,0.12828601294106523,1.084484293565337,2.219279358317318,-0.13682354094538718,1.018329230734348,4.064323450247376,0.6356589147286822,0.17556489712857362,0.4797707338151036,1.0,False,0.9141312326201171
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.03,1.0,0.03,129.0,0.14046946632811785,0.12347756198464582,1.1299084435797944,2.428948967873435,-0.098180100814242,1.43073255337034,4.108179123469269,0.6511627906976745,0.18625822805161577,0.5224924505956839,1.0,False,0.9215978313620379
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.03,1.25,0.03,129.0,0.1336268929703368,0.1222479401137099,1.0902570186865388,2.361357716065563,-0.12948480404455542,1.031988996364053,3.8508269817613683,0.6511627906976745,0.19515244104150575,0.6772190595104293,1.0431891252257275,False,0.8767047956560685
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.05,0.75,0.03,129.0,0.14825420307429815,0.1332520016457096,1.1080308781979484,2.2796098239675415,-0.1333546422531131,1.1117288500006246,4.419864656063599,0.6356589147286822,0.17977735854453927,0.38298547961260065,1.0,False,0.9726722512380678
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.05,1.0,0.03,129.0,0.13855996336004117,0.12861499137792168,1.076694406191198,2.2070850857262405,-0.11977188362653823,1.1568655277401014,4.034837160478711,0.6434108527131783,0.18651238418919275,0.4873326769751828,1.0,False,0.9090698860344163
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,0.22,-0.05,1.25,0.03,129.0,0.1192850581895708,0.1263966002862231,0.9569446647925032,1.9175462236120746,-0.14792979819662455,0.8063626101282185,3.358246662768496,0.627906976744186,0.1947856334358376,0.6779479703945157,1.0569952448924673,False,0.7826102982737512
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.03,0.75,0.03,129.0,0.14253561600520825,0.13684333550913547,1.0452799815318692,2.1401452958294813,-0.14787393653149794,0.9638995170379292,4.188897962593835,0.627906976744186,0.1827370185936116,0.45049869105980717,1.0,False,0.9351535108378041
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.03,1.0,0.03,129.0,0.14011130983981523,0.13222966853546916,1.0607733752078563,2.2349231516120915,-0.11724840799815484,1.194995413856879,4.094331277985025,0.6511627906976745,0.19618259070675023,0.5129052510837102,1.0,False,0.9192480235957229
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.03,1.25,0.03,129.0,0.13242046986975065,0.1307734916465871,1.0187991905345484,2.1524662260610676,-0.12885856589054745,1.0276419650846391,3.8070001593486404,0.6511627906976745,0.20619165489349822,0.6690311616265159,1.043724052816586,False,0.8687896455364819
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.05,0.75,0.03,129.0,0.15615277175119013,0.14435898050327442,1.080926719530007,2.2376302243330075,-0.13934363159933116,1.120630845908997,4.757881984050185,0.627906976744186,0.17416702010923707,0.3922843920125627,1.0,False,1.0244935043101362
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.05,1.0,0.03,129.0,0.1504872639723307,0.14028776056339723,1.0728137397148887,2.2153305829897834,-0.13292675138203336,1.1321066858831763,4.513147369311222,0.6589147286821705,0.16593098946849247,0.5350328470872177,1.0,False,0.9873230086924956
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,0.3,-0.05,1.25,0.03,129.0,0.13843464087195212,0.13640178750552462,1.021277471745282,2.156454471134326,-0.14626743364404038,0.9464488261197614,4.03006544491316,0.6434108527131783,0.18705744878119915,0.632255158288861,1.0475693093262843,False,0.908247665118634
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.03,0.75,0.03,129.0,0.13136306817719645,0.14477090008467203,0.9277456365385846,1.7129887269981967,-0.1805560771489696,0.7275471989171212,3.7689595377142133,0.6201550387596899,0.18536102738047283,0.4522200004935501,1.0,False,0.8618522011778609
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.03,1.0,0.03,129.0,0.11942494707309526,0.13641292944407865,0.8975426046123026,1.657394110567991,-0.17871064639634793,0.6682587158698553,3.362761355282543,0.6434108527131783,0.19717243977880128,0.5434218027093428,1.0,False,0.7835280869936616
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.03,1.25,0.03,129.0,0.11059334587004344,0.1267532961784377,0.8933899548361266,1.6340632100433152,-0.17738523717153032,0.6234642049896205,3.0882821477992763,0.627906976744186,0.1863300562305901,0.7336050208020221,1.053174583691124,False,0.7255853558867115
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.05,0.75,0.03,129.0,0.1496079930782288,0.15306315952150804,0.9909043175574966,1.8771230262095282,-0.1805560771489696,0.8285957218421025,4.476206137335976,0.627906976744186,0.17475362477190454,0.38636678408470054,1.0,False,0.9815542521764622
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.05,1.0,0.03,129.0,0.13563922477772672,0.14706459425002819,0.9413258913771368,1.7464680333109366,-0.17871064639634793,0.7589879367170069,3.924950049409227,0.6511627906976745,0.16947613025192712,0.5448883376178543,1.0,False,0.8899073846467562
gbdt_s_l5_d1_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.0,1.25,99.0,-0.05,1.25,0.03,129.0,0.11719744900868956,0.13809728364318247,0.8734941602672854,1.637181634987145,-0.17738523717153032,0.66069449113942,3.2915223260721547,0.627906976744186,0.18087531638941123,0.7108145362592806,1.052867156069227,False,0.7689138264060672
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.03,0.75,0.03,129.0,0.14761408921688313,0.12893170502511425,1.1364308461796977,2.3822100925180876,-0.13682354094538718,1.0788647055684881,4.393449287502364,0.6124031007751938,0.17586768501107608,0.4466054001859587,1.0116279069767442,False,0.9684725660093898
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.03,1.0,0.03,129.0,0.14582991588571814,0.12509181491012494,1.1548505498015251,2.4665778988413862,-0.09888301221516549,1.4747721840066732,4.320576368838939,0.6356589147286822,0.18661585638586314,0.5152092724976075,1.0116279069767442,False,0.9567668884998392
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.03,1.25,0.03,129.0,0.13953662657786547,0.12335092882392602,1.1242228922468307,2.4315455195012166,-0.12948480404455442,1.0776293605066762,4.072200034851794,0.6356589147286822,0.1988651503758512,0.6654139137821745,1.0548170322024706,False,0.91547761809923
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.05,0.75,0.03,129.0,0.1549203565394115,0.13401125046319096,1.1462338633312608,2.3633096637304525,-0.1333546422531131,1.1617170120359641,4.703643409198485,0.6124031007751938,0.1742972641463097,0.40247668918551527,1.0116279069767442,False,1.0164078240822372
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.05,1.0,0.03,129.0,0.14419869025432153,0.12992278690258852,1.1056043418778,2.2671512332151256,-0.12620220237281687,1.1426004264833731,4.254911659854757,0.6511627906976745,0.17155734502781755,0.5269690976408267,1.0116279069767442,False,0.9460646765269844
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,0.22,-0.05,1.25,0.03,129.0,0.142550134116606,0.1259904525828089,1.1245058520708777,2.3754168658969843,-0.13650032670985857,1.0443208273018036,4.189470199054838,0.6356589147286822,0.19418676535070695,0.5951126489396589,1.042500486323285,False,0.9352487618580392
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.03,0.75,0.03,129.0,0.14986682599623724,0.13814416678419317,1.083564963612934,2.2236121200732164,-0.14787393653149772,1.0134769487543536,4.48705202269587,0.6201550387596899,0.18061146306978082,0.45046787645453285,1.0116279069767442,False,0.9832524137923431
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.03,1.0,0.03,129.0,0.14485381114915574,0.1335806981062318,1.08283548859771,2.265462060460134,-0.11724840799815484,1.2354437354188668,4.281173887545604,0.6356589147286822,0.19645482245245507,0.5079407781804065,1.0116279069767442,False,0.950362820541776
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.03,1.25,0.03,129.0,0.1372307108166846,0.13164205462785572,1.0454936801537191,2.207654325957063,-0.12885856589054645,1.0649715823568104,3.984485282976367,0.6356589147286822,0.20933505447745188,0.6628184112805217,1.0553519597933292,False,0.900348871472943
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.05,0.75,0.03,129.0,0.16407002613963795,0.14541893245056473,1.121639297369013,2.3234970995756488,-0.13934363159933116,1.1774490463360758,5.120064080496205,0.6124031007751938,0.168886253055897,0.4010117311178682,1.0116279069767442,False,1.076437351364352
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.05,1.0,0.03,129.0,0.15899848684143714,0.14060176771496688,1.1237037981072158,2.3839769532946065,-0.1291440158095376,1.2311719272841035,4.8852955340279065,0.627906976744186,0.17604038794724203,0.459499605587516,1.0116279069767442,False,1.0431637884964504
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,0.3,-0.05,1.25,0.03,129.0,0.1437256789485606,0.13716288023901899,1.0505652176093503,2.2162062236017843,-0.1481735282850294,0.9699821595129136,4.236040698873914,0.6356589147286822,0.19205545232920349,0.6329769146031705,1.061347503692134,False,0.942961324567344
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.03,0.75,0.03,129.0,0.14322896317891165,0.14734337065685515,0.9856097760263814,1.8427367235088226,-0.1805560771489696,0.7932658121539667,4.216305778878576,0.6201550387596899,0.18295992662312252,0.4445197401275928,1.0116279069767442,False,0.9397024513895782
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.03,1.0,0.03,129.0,0.1305992780228855,0.1409338965505665,0.944297530155531,1.7532293859163397,-0.17871064639634793,0.7307862215060199,3.7416965696288487,0.6356589147286822,0.2010326072017235,0.513129446145865,1.0116279069767442,False,0.8568410954320442
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.03,1.25,0.03,129.0,0.11427655315305763,0.1268373417138384,0.9192333369125968,1.6817818917742648,-0.17738523717153032,0.6442280934717977,3.200181903644995,0.6356589147286822,0.18729133418552438,0.7370822268160268,1.0648024906678697,False,0.7497502931731804
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.05,0.75,0.03,129.0,0.1574814560165667,0.15407420519533183,1.0302637155769085,1.954890406527625,-0.1805560771489696,0.8722024675283295,4.816992284367933,0.6124031007751938,0.16947284388422756,0.3950941616683954,1.0116279069767442,False,1.0332107904901493
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.05,1.0,0.03,129.0,0.1508100010715394,0.14892191189222947,1.0214003757569472,1.9544445750692276,-0.17871064639634793,0.8438781019070911,4.526775900493296,0.627906976744186,0.1788200572837811,0.45474467151409037,1.0116279069767442,False,0.9894404354792967
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.0,99.0,-0.05,1.25,0.03,129.0,0.12821916042705506,0.1414768410683471,0.9259652316042973,1.7420272412171138,-0.17738523717153032,0.7228288129923011,3.65788302882791,0.6511627906976745,0.19698102224019062,0.6860891352149173,1.0619111463144701,False,0.8412255223680715
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.03,0.75,0.03,129.0,0.14407636647481903,0.12825916085398678,1.1174690328339312,2.2852368842355566,-0.13682354094538718,1.0530086086014014,4.2500242121352345,0.6511627906976745,0.17941849253251946,0.4854262642681841,1.0116279069767442,False,0.9452621296613889
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.03,1.0,0.03,129.0,0.14521672701589283,0.12344342417264366,1.1642340855003974,2.500824803024056,-0.098180100814242,1.4790851283667423,4.295785511897948,0.6666666666666666,0.1901139078207365,0.528107284171819,1.0116279069767442,False,0.9527438538331714
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.03,1.25,0.03,129.0,0.14035550522912432,0.12229076314732737,1.1388575726829193,2.466587733988023,-0.12948480404455542,1.083953489869192,4.103768304305533,0.6666666666666666,0.1989992150463345,0.6779794129112724,1.0548170322024717,False,0.9208501507134425
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.05,0.75,0.03,129.0,0.15308211024489426,0.13319550097078875,1.1403381768946403,2.344516348131957,-0.1333546422531131,1.1479323678461641,4.623783788641845,0.6511627906976745,0.1835062966861487,0.3887220626236795,1.0116279069767442,False,1.0043473824587235
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.05,1.0,0.03,129.0,0.14174085785757273,0.12862466945307735,1.0985664357762814,2.2493482315637796,-0.11977188362653823,1.1834234677275024,4.1576802379692674,0.6589147286821705,0.18680250565536394,0.49741053179501005,1.0116279069767442,False,0.9299392290122627
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,0.22,-0.05,1.25,0.03,129.0,0.1401389423707582,0.12616525211138735,1.1063258713674786,2.248254187293872,-0.14792979819662455,0.9473341008989213,4.095398159446397,0.6666666666666666,0.1953420268028485,0.6581397415081414,1.063299094765531,False,0.9194293162371614
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.03,0.75,0.03,129.0,0.14729527454437807,0.13679979351106203,1.0763261830160193,2.201862233170146,-0.14787393653149794,0.9960867885126152,4.38034635748953,0.6434108527131783,0.18658969571514664,0.45615653011674934,1.0116279069767442,False,0.9663808736404537
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.03,1.0,0.03,129.0,0.14488514774976546,0.13218572463552825,1.093067753639511,2.301015292039257,-0.11724840799815484,1.2357110021659787,4.28243377320348,0.6666666666666666,0.20003615427317462,0.5184614932787003,1.0116279069767442,False,0.9505684149952832
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.03,1.25,0.03,129.0,0.13717383275738038,0.1307385415746939,1.0514371088682888,2.2198127564960224,-0.12885856589054745,1.064530183223488,3.982343522034697,0.6666666666666666,0.21007617967570769,0.6744463182572685,1.0553519597933303,False,0.8999757035705008
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.05,0.75,0.03,129.0,0.160937477743351,0.1442869961550569,1.1103952660032124,2.296263554071558,-0.13934363159933116,1.1549683031522444,4.973875817886017,0.6434108527131783,0.17802184182861597,0.3979757197144014,1.0116279069767442,False,1.0558851994688563
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.05,1.0,0.03,129.0,0.15527535153943095,0.14022827843348765,1.1032038324817988,2.2758857055593906,-0.13292675138203336,1.1681271822642185,4.7192089395337184,0.6744186046511628,0.16978921132944097,0.5406520057675984,1.0116279069767442,False,1.0187368898266609
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,0.3,-0.05,1.25,0.03,129.0,0.14316142331816262,0.13636458205005844,1.0522620047537374,2.220107838601667,-0.14626743364404038,0.9787648538810313,4.213628815497811,0.6589147286821705,0.1909252778918224,0.6378436126567416,1.0591972163030285,False,0.9392593331032781
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.03,0.75,0.03,129.0,0.1360771869114814,0.144744766427996,0.9569408056968315,1.7659194675173142,-0.1805560771489696,0.7536560887906839,3.941252595080374,0.6356589147286822,0.18921368710058273,0.45787788474464997,1.0116279069767442,False,0.8927807845623236
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.03,1.0,0.03,129.0,0.1241131765138157,0.1364100185196429,0.9285144238340061,1.7139276954914393,-0.17871064639634793,0.6944923484779698,3.517287867530088,0.6589147286821705,0.20102595906093124,0.5489780982367223,1.0116279069767442,False,0.8142868148399193
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.03,1.25,0.03,129.0,0.1152561159715011,0.12676608427072825,0.9266798866503986,1.6945194257777672,-0.17738523717153032,0.6497503276445109,3.2305546759670762,0.6434108527131783,0.19021458820788492,0.7390202113121476,1.0648024906678681,False,0.7561770490565669
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.05,0.75,0.03,129.0,0.15436663766598957,0.1529993758342866,1.018599393152379,1.928030627931143,-0.1805560771489696,0.8549512157302124,4.679457339104084,0.6434108527131783,0.17860843265694654,0.3920581502649288,1.0116279069767442,False,1.0127749626051539
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.05,1.0,0.03,129.0,0.14036654349320377,0.1470306109678661,0.9700936564922368,1.7987222149163957,-0.17871064639634793,0.7854402987379729,4.104195347993698,0.6666666666666666,0.1733343139315809,0.5505075414168561,1.0116279069767442,False,0.9209225710087816
gbdt_s_l5_d1_rq0.95_hs1.25_vs1.25_vc99.00_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.25,1.25,99.0,-0.05,1.25,0.03,129.0,0.1218370888818181,0.1381015054905167,0.9037874158767434,1.693343065994437,-0.17738523717153032,0.6868502183414648,3.441480285732909,0.6434108527131783,0.18474308267535802,0.7164030261687252,1.0644950630459713,False,0.7993537658259852
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.03,0.75,0.03,129.0,0.15224111898117898,0.12955794444903318,1.1629795026494911,2.4494173780415838,-0.13682354094538718,1.1126822031447476,4.587659972763246,0.6124031007751938,0.17978783396926667,0.45257062945835214,1.0232558139534884,False,0.9988297725104947
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.03_ds1.00,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.03,1.0,0.03,129.0,0.1504520888027585,0.1257476735873152,1.181860963409645,2.537023100981507,-0.09888301221516549,1.5215160362973243,4.511664244728472,0.6356589147286822,0.1905340130986552,0.5212133615267212,1.0232558139534884,False,0.9870922299984284
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.03_ds1.25,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.03,1.25,0.03,129.0,0.14211807188263337,0.1239777452189586,1.1376029053819343,2.472165539504982,-0.12948480404455442,1.0975656404726222,4.172470621483315,0.6356589147286822,0.2027893052649471,0.6762676773923952,1.0664449391792148,False,0.9324140702467497
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.05_ds0.75,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.05,0.75,0.03,129.0,0.15953287051138254,0.13460327284643225,1.1717557217755676,2.42590277989629,-0.1333546422531131,1.1963053390266083,4.909564205849141,0.6124031007751938,0.1783364497193509,0.40836452346017077,1.0232558139534884,False,1.0466697947781756
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.05_ds1.00,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.05,1.0,0.03,129.0,0.15039021492446958,0.1305114291925817,1.1430338367073092,2.356026422337117,-0.12620220237281687,1.1916607800567405,4.509056469388253,0.6511627906976745,0.17903422558479948,0.5285036298321747,1.0232558139534884,False,0.986686285322054
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.22_dd0.05_ds1.25,gbdt_s_l5_d1,0.95,1.5,1.0,0.22,-0.05,1.25,0.03,129.0,0.13087846592350938,0.12695557551952322,1.035137176583656,2.164567952318696,-0.13650032670985857,0.9588143052705005,3.7516411805138032,0.6124031007751938,0.20139099724189716,0.6265164482050789,1.0594027728219508,False,0.85867280285205
gbdt_s_l5_d1_rq0.95_hs1.50_vs1.00_vc0.30_dd0.03_ds0.75,gbdt_s_l5_d1,0.95,1.5,1.0,0.3,-0.03,0.75,0.03,129.0,0.15450278326251277,0.1387166557122453,1.1090149055331409,2.2846714276226807,-0.14787393653149772,1.044827688276244,4.685393607155451,0.6201550387596899,0.18453308259618037,0.45643386518971546,1.0232558139534884,False,1.0136681922143003
