name,target_vol,fast_window,slow_window,trend_cut,vix_threshold,vix_cut,dd_floor,dd_strength,rebalance_band,fallback,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,MDD9Pass,MDD10Pass,ReturnRetention
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.08,0.75,0.05,bond,129.0,0.07464046110930567,0.10026451860870096,0.7690573756202722,1.4435354369936866,-0.10638197755166201,0.701626937448669,2.168099812930984,0.6046511627906976,0.37866304222794245,0.5164275815078935,False,False,0.4897041961383832
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.08,0.75,0.05,defensive,129.0,0.08849258865048126,0.11629006547577143,0.7884880049331628,1.474612103966061,-0.1222878539692146,0.7236416845842994,2.4881346013484262,0.5968992248062015,0.3765195434385881,0.5122993087421739,False,False,0.5805858021941641
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.08,1.0,0.05,bond,129.0,0.05882078859694073,0.0847391714187373,0.7173513242396293,1.3914929045445639,-0.07819253064079734,0.7522558499500807,1.8485935779951908,0.6201550387596899,0.4140425997538199,0.4047021611080316,True,True,0.3859138404022996
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.08,1.0,0.05,defensive,129.0,0.073866156035572,0.09888019724532494,0.7711437882802801,1.4449313130494814,-0.09644147693817373,0.7659168895031107,2.1513653532044437,0.5968992248062015,0.46077835793490657,0.3526831413209792,False,True,0.48462410367829867
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.09,0.75,0.05,bond,129.0,0.07574411142416992,0.10295961281795253,0.7615607188083028,1.4176907343857252,-0.1075975920545722,0.7039573096185407,2.1921562578338833,0.6046511627906976,0.3652350735472404,0.5249019724290036,False,False,0.4969450703536028
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.09,0.75,0.05,defensive,129.0,0.0869079986602257,0.11955106064342373,0.7578964384078404,1.3951984549792822,-0.12890359506520532,0.6742092694642353,2.4494717575162586,0.5891472868217055,0.370181669630382,0.5293101564473934,False,False,0.5701895592469151
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.09,1.0,0.05,bond,129.0,0.06574746816096488,0.09202862425594806,0.738566757311051,1.4258418976806302,-0.08435179235525869,0.779443641032081,1.9828224529527776,0.6201550387596899,0.3779867350337709,0.43426160618730614,True,True,0.4313586835530035
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.09,1.0,0.05,defensive,129.0,0.0736012083583586,0.10461855919524665,0.7320493108149619,1.3256531300727585,-0.10445373815972636,0.7046297208225392,2.145666200436848,0.5891472868217055,0.44160723204469826,0.4166803370665775,False,False,0.4828858240996326
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.1,0.75,0.05,bond,129.0,0.07727398096821436,0.1050344252637068,0.7621475163548077,1.411360345369603,-0.11337532620842228,0.6815767023784222,2.2259035084633774,0.6201550387596899,0.35930314187813595,0.536624451555717,False,False,0.5069823011548132
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.1,0.75,0.05,defensive,129.0,0.08945238765417596,0.12088048505712896,0.7702988916566009,1.4260692648760573,-0.1315531258316459,0.6799715862977818,2.511821315001437,0.5968992248062015,0.35540598079610464,0.550069644598197,False,False,0.5868828908317921
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.5,-0.1,1.0,0.05,bond,129.0,0.06642076462941016,0.09435879944283,0.7293026098113367,1.4039429851533558,-0.09275050332990953,0.7161229561542579,1.9963301800160755,0.6124031007751938,0.35703370769404574,0.4505998084755011,False,True,0.4357760746160083
tv0.18_f5_s60_tc0.00_vx25_vc0.50_fl0.10_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.5,-0.1,1.0,0.05,defensive,129.0,0.07374989270854271,0.10810106404333686,0.7131612898448572,1.272815895745391,-0.11338269672475332,0.6504510374063266,2.14886278444825,0.5658914728682171,0.4059365005935563,0.4443889867037768,False,False,0.4838613184776569
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.08,0.75,0.05,bond,129.0,0.06890058921036513,0.09344503308949499,0.7606143009831275,1.4525310743716813,-0.10638197755166345,0.647671633824481,2.0468035051055007,0.6046511627906976,0.5085297884104142,0.5087607756254398,False,False,0.45204580935414695
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.08,0.75,0.05,defensive,129.0,0.08363551392787794,0.108865534355894,0.7933529028848675,1.527176138518043,-0.100754752118698,0.8300900172862111,2.3713448717742596,0.5891472868217055,0.4976694364149209,0.49232670916399773,False,False,0.5487193073029638
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.08,1.0,0.05,bond,129.0,0.05895496760794772,0.0828723327217757,0.7331831584840375,1.46786932829264,-0.07815188313813792,0.7543640055830957,1.8511134608273336,0.6046511627906976,0.5286486834378846,0.43690045046685916,True,True,0.38679416755659723
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.08,1.0,0.05,defensive,129.0,0.07050717406771012,0.09631616328207755,0.7564884421131949,1.4079686000460117,-0.09046345834294234,0.7793994985292407,2.0801181693138875,0.5891472868217055,0.5442180074067642,0.41041350149791694,False,True,0.46258635712678314
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.09,0.75,0.05,bond,129.0,0.06897294696980816,0.09546883349635961,0.7471662924242245,1.4135225493463324,-0.10759759205457264,0.6410268636385992,2.048293468967031,0.5968992248062015,0.5053268839265086,0.5152426486193846,False,False,0.4525205371076443
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.09,0.75,0.05,defensive,129.0,0.08204584152401662,0.11031278501213616,0.7709609328725118,1.4714901158555471,-0.1071633082320893,0.7656150493816928,2.334214960961657,0.5736434108527132,0.4995087702940403,0.5047289919811093,False,False,0.5382897194482442
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.09,1.0,0.05,bond,129.0,0.06389832279866403,0.08798946288222413,0.7486457842054896,1.4551131080857485,-0.07701136770981598,0.8297258534537033,1.9461501120149745,0.6046511627906976,0.5146286102473573,0.46186209684285523,True,True,0.4192267348789128
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.09,1.0,0.05,defensive,129.0,0.07023718350169639,0.1001340883868703,0.7287840837878377,1.3451555434576241,-0.09694687288117598,0.7244914808936991,2.07448540509939,0.5891472868217055,0.5240401154894798,0.4397080206154381,False,True,0.4608149919566098
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.1,0.75,0.05,bond,129.0,0.06911781480708146,0.09741558065243631,0.7355403570982975,1.3720597408344994,-0.11337532620842217,0.6096371857843175,2.0512794898970284,0.6046511627906976,0.5002291852011506,0.5246515194044107,False,False,0.45347099195135615
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.1,0.75,0.05,defensive,129.0,0.08381805250055252,0.11124876673279313,0.78015025354364,1.5001378790122337,-0.10889434901053618,0.769719028233895,2.3756425240453334,0.5891472868217055,0.4905069667258871,0.5124560432623495,False,False,0.5499169138513069
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,25.0,0.75,-0.1,1.0,0.05,bond,129.0,0.06301593724998367,0.09059143079666863,0.7204525642110751,1.3844917657019151,-0.08682070498018679,0.7258169265541489,1.9288683591368794,0.5968992248062015,0.509501478611679,0.47501199592892773,True,True,0.41343754360947715
tv0.18_f5_s60_tc0.00_vx25_vc0.75_fl0.10_ds1.00_rb0.05_defensive,0.18,5,60,0.0,25.0,0.75,-0.1,1.0,0.05,defensive,129.0,0.07036756492829888,0.10283713542143974,0.7134337805622368,1.3058823296714024,-0.09965593865026567,0.7061050839654229,2.0772037995923758,0.5736434108527132,0.508255392094526,0.4556047535062284,False,True,0.461670403763515
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.08,0.75,0.05,bond,129.0,0.07473406689490458,0.10102009879747832,0.7649199608460614,1.4297230069427367,-0.10638197755166112,0.7025068401140813,2.1701308210721697,0.6046511627906976,0.3563161806570401,0.5172380501257721,False,False,0.4903183288126641
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.08,0.75,0.05,defensive,129.0,0.0874806220182085,0.1158816937881865,0.7827889540665766,1.4579692566274638,-0.12228785396921471,0.7153664013126869,2.463380019682514,0.6046511627906976,0.3484997395610027,0.49081005705822206,False,False,0.5739464500410433
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.08,1.0,0.05,bond,129.0,0.05573736646466476,0.08272630917437243,0.6974986290449592,1.3143632176771176,-0.07838553342293975,0.711067004723005,1.7915372851283324,0.6201550387596899,0.4167909361400902,0.40345410730243714,True,True,0.36568399811300467
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.08,1.0,0.05,defensive,129.0,0.06662669509356278,0.09599931390940393,0.7207209722898178,1.2963370552351083,-0.09644147693817362,0.6908510446835608,2.0004782083831296,0.6046511627906976,0.44996153501991115,0.35265471485281175,False,True,0.4371271516445999
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.09,0.75,0.05,bond,129.0,0.07670274533686472,0.1040312849322213,0.7633875229488892,1.4158427669445948,-0.1075975920545722,0.7128667461067532,2.213247943346341,0.6046511627906976,0.33411340834118,0.5286658871783536,False,False,0.5032345150144514
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.09,0.75,0.05,defensive,129.0,0.08738315199162083,0.11988657900896438,0.7597872562448448,1.395628764868018,-0.12890359506520555,0.6778953833476739,2.461007555399686,0.5813953488372093,0.3375440196582993,0.5162925234871724,False,False,0.5733069646961202
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.09,1.0,0.05,bond,129.0,0.06523372941983618,0.09200731283236685,0.7334572053105686,1.4084531331801196,-0.08435179235525925,0.7733532103869862,1.97257160112275,0.627906976744186,0.3765647797425557,0.4339726814936454,True,True,0.4279881253663231
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.09,1.0,0.05,defensive,129.0,0.0699853111848554,0.10225183919449583,0.7135313232938685,1.273444384557099,-0.10445373815972614,0.6700125090577121,2.06924311510459,0.5891472868217055,0.43040672706751704,0.40794324859732356,False,False,0.45916249773812556
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.1,0.75,0.05,bond,129.0,0.07831764881831127,0.10661823039526006,0.7615321288123817,1.399953291222552,-0.11337532620842261,0.6907821255070672,2.24919530688266,0.6201550387596899,0.31924587317667663,0.5423530134963888,False,False,0.5138296399570044
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.1,0.75,0.05,defensive,129.0,0.0892717260611735,0.1218668558002635,0.7636794790254839,1.4044461318353518,-0.13155312583164558,0.6785982886899893,2.5073472352054713,0.5968992248062015,0.3246839797550095,0.5352802079905636,False,False,0.5856975988486038
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.5,-0.1,1.0,0.05,bond,129.0,0.06675217600289463,0.09447837988839143,0.7318077944095113,1.4054464590267581,-0.0927505033299092,0.7196961052109903,2.0030095839456368,0.627906976744186,0.35183507385633545,0.4494153229145675,False,True,0.4379504119369643
tv0.18_f5_s60_tc0.00_vx35_vc0.50_fl0.10_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.5,-0.1,1.0,0.05,defensive,129.0,0.0727274373623652,0.1075968269673749,0.7071212381477564,1.2547967680298224,-0.11338269672475332,0.6414333003466798,2.1269678705424577,0.5736434108527132,0.39779366844116676,0.43378851438041205,False,False,0.4771531515405045
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.08,0.75,0.05,bond,129.0,0.08190089930497302,0.09972183136046828,0.8406754643088606,1.611128600977365,-0.10638197755166112,0.7698756987780225,2.330855922511038,0.6124031007751938,0.4002858836995675,0.5353658277751612,False,False,0.5373387765975656
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.08,0.75,0.05,defensive,129.0,0.09215248099871753,0.1133106994861351,0.8361348851451161,1.585091981900156,-0.10075475211869722,0.9146216834532478,2.579557566900962,0.6046511627906976,0.38148071512957193,0.5048786442760265,False,False,0.6045977739010566
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.08,1.0,0.05,bond,129.0,0.06424226620930917,0.08407929760830085,0.7834572729912742,1.5431041983687845,-0.07838553342293975,0.8195678896854772,1.9529242842037464,0.6124031007751938,0.46457299841264305,0.45134435136443607,True,True,0.4214832929028567
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.08,1.0,0.05,defensive,129.0,0.0661213182335183,0.09445665333393151,0.7259752461155812,1.2990162430648386,-0.0904634583429419,0.7309174272650079,1.9903123915511263,0.6124031007751938,0.48339522800043844,0.39115401541916395,False,True,0.43381145443002084
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.09,0.75,0.05,bond,129.0,0.08302879812639685,0.10239218932116122,0.8316136716378825,1.5660105893035015,-0.10759759205457242,0.771660374000614,2.357111093747803,0.6124031007751938,0.37965223654976427,0.5470446850662997,False,False,0.5447387414083661
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.09,0.75,0.05,defensive,129.0,0.09240411624455991,0.1167551332505675,0.8168164114163742,1.5299446635111544,-0.1071633082320892,0.8622738301848192,2.5859538804248934,0.5891472868217055,0.3762692995031825,0.5239184928505684,False,False,0.6062487127344176
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.09,1.0,0.05,bond,129.0,0.07356670656994435,0.09199659532423496,0.8187291677371313,1.6165185679872898,-0.07701137573905059,0.955270644939803,2.1449250588171913,0.6046511627906976,0.43174239085313976,0.4766945471653655,True,True,0.48265946335226273
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.09,1.0,0.05,defensive,129.0,0.06937233371732954,0.10034662115224213,0.7194764398667751,1.2858141396066787,-0.09694687288117565,0.7155706177584166,2.0565352057188524,0.5891472868217055,0.4510580127565274,0.42413797638774176,False,True,0.45514085004832755
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.1,0.75,0.05,bond,129.0,0.08515685059557399,0.10554320070737437,0.8285633993512335,1.5487046588054694,-0.11337532620842272,0.751105672137397,2.407379466329764,0.6124031007751938,0.36573937677449514,0.563572958666791,False,False,0.558700555259336
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.1,0.75,0.05,defensive,129.0,0.09426358306727733,0.118704446644494,0.8197137636721689,1.5366958901410253,-0.10889434901053618,0.8656425601860824,2.6336673618228774,0.6046511627906976,0.36574974681600114,0.547413335151077,False,False,0.6184483788690003
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,35.0,0.75,-0.1,1.0,0.05,bond,129.0,0.07646550754733017,0.09487849122616931,0.8252292101091788,1.6262689336227307,-0.08682071048308115,0.8807288850997261,2.2080112139063646,0.6124031007751938,0.4022473614882172,0.49376214390360823,True,True,0.5016780356024668
tv0.18_f5_s60_tc0.00_vx35_vc0.75_fl0.10_ds1.00_rb0.05_defensive,0.18,5,60,0.0,35.0,0.75,-0.1,1.0,0.05,defensive,129.0,0.0734353814972164,0.10608180068210572,0.7219688450433158,1.292534130331382,-0.09965593865026567,0.7368891657819996,2.1421061551733374,0.5813953488372093,0.4250215891083245,0.449082463730015,False,True,0.4817978604331854
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.08,0.75,0.05,bond,129.0,0.07400473404440366,0.10090687153326133,0.7589194664661728,1.411463454225981,-0.10638197755166134,0.6956510467994017,2.1543516985373694,0.5891472868217055,0.3574934959758886,0.510034521298276,False,False,0.4855332919578028
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.08,0.75,0.05,defensive,129.0,0.08575475421570022,0.11368473258531989,0.7816645054115203,1.4646427153611563,-0.12561705741898632,0.6826680705445252,2.4216769143048453,0.5968992248062015,0.33487633377632914,0.4579839860221884,False,False,0.5626233058333627
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.08,1.0,0.05,bond,129.0,0.05556242900593267,0.08175707701739433,0.7027592620139161,1.33732609650541,-0.07865067895523092,0.706445637138868,1.7883486087672886,0.6124031007751938,0.40563509005920373,0.38894504121718837,True,True,0.36453626126452193
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.08,1.0,0.05,defensive,129.0,0.06646923803116622,0.09446536698267255,0.7293604372276268,1.313149700041033,-0.0951822537936895,0.6983364585507753,1.9973058702988595,0.5968992248062015,0.4464386243675767,0.34321752771771064,False,True,0.4360941008967716
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.09,0.75,0.05,bond,129.0,0.07578058225871898,0.10399717326581648,0.7553391212252889,1.3915131777397134,-0.10759759205457176,0.7042962654804049,2.1929553345488073,0.5968992248062015,0.33770876309017817,0.5262615611507075,False,False,0.4971843496995487
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.09,0.75,0.05,defensive,129.0,0.08648508834226964,0.1173557293864534,0.7665558765118033,1.4208514759185495,-0.12927442441681924,0.6690038554216723,2.4392455932545265,0.5891472868217055,0.3213138742504794,0.4734916307678308,False,False,0.5674149119012882
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.09,1.0,0.05,bond,129.0,0.06518760884795505,0.0922785238715999,0.7311001548533471,1.4002521033797912,-0.08446256527547102,0.7717929077260259,1.971653692708901,0.6124031007751938,0.38034813323818556,0.4324972483518919,True,True,0.4276855356282262
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.09,1.0,0.05,defensive,129.0,0.06947478479688618,0.10026496660092743,0.7208977370022696,1.2978454798030556,-0.10422333301577491,0.6665953082345841,2.0586542257094953,0.5891472868217055,0.4202938964831233,0.3759778934062744,False,False,0.4558130152897015
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.1,0.75,0.05,bond,129.0,0.07816595881554611,0.10655910083442789,0.7605787439602412,1.3963948965095534,-0.11337532620842283,0.6894441800489306,2.2457963311150904,0.6124031007751938,0.31920746831500485,0.5419855852447641,False,False,0.5128344259703496
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.1,0.75,0.05,defensive,129.0,0.08762998268549227,0.11987636200481633,0.7617346222021802,1.4017626950089024,-0.13455628513135487,0.6512515011836661,2.467019550510297,0.5813953488372093,0.3163589689711849,0.5054985953995215,False,False,0.5749263816280116
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.5,-0.1,1.0,0.05,bond,129.0,0.06659694317182785,0.09489689112749426,0.7274704118758748,1.3885043373898112,-0.09319460578277639,0.7146008356648456,1.9998784369062281,0.6201550387596899,0.3546062259200004,0.45061800126839185,False,True,0.43693195401719725
tv0.18_f5_s60_tc0.00_vx99_vc0.50_fl0.10_ds1.00_rb0.05_defensive,0.18,5,60,0.0,99.0,0.5,-0.1,1.0,0.05,defensive,129.0,0.07228594349123041,0.10516548559233624,0.717081590969863,1.2877207012650629,-0.11413525210372055,0.6333358200807273,2.11757640211453,0.5736434108527132,0.39098841265563394,0.3943192180253607,False,False,0.4742565804575972
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.08_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.08,0.75,0.05,bond,129.0,0.07400473404440366,0.10090687153326133,0.7589194664661728,1.411463454225981,-0.10638197755166134,0.6956510467994017,2.1543516985373694,0.5891472868217055,0.3574934959758886,0.510034521298276,False,False,0.4855332919578028
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.08_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.75,-0.08,0.75,0.05,defensive,129.0,0.08575475421570022,0.11368473258531989,0.7816645054115203,1.4646427153611563,-0.12561705741898632,0.6826680705445252,2.4216769143048453,0.5968992248062015,0.33487633377632914,0.4579839860221884,False,False,0.5626233058333627
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.08_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.08,1.0,0.05,bond,129.0,0.05556242900593267,0.08175707701739433,0.7027592620139161,1.33732609650541,-0.07865067895523092,0.706445637138868,1.7883486087672886,0.6124031007751938,0.40563509005920373,0.38894504121718837,True,True,0.36453626126452193
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.08_ds1.00_rb0.05_defensive,0.18,5,60,0.0,99.0,0.75,-0.08,1.0,0.05,defensive,129.0,0.06646923803116622,0.09446536698267255,0.7293604372276268,1.313149700041033,-0.0951822537936895,0.6983364585507753,1.9973058702988595,0.5968992248062015,0.4464386243675767,0.34321752771771064,False,True,0.4360941008967716
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.09_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.09,0.75,0.05,bond,129.0,0.07578058225871898,0.10399717326581648,0.7553391212252889,1.3915131777397134,-0.10759759205457176,0.7042962654804049,2.1929553345488073,0.5968992248062015,0.33770876309017817,0.5262615611507075,False,False,0.4971843496995487
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.09_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.75,-0.09,0.75,0.05,defensive,129.0,0.08648508834226964,0.1173557293864534,0.7665558765118033,1.4208514759185495,-0.12927442441681924,0.6690038554216723,2.4392455932545265,0.5891472868217055,0.3213138742504794,0.4734916307678308,False,False,0.5674149119012882
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.09_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.09,1.0,0.05,bond,129.0,0.06518760884795505,0.0922785238715999,0.7311001548533471,1.4002521033797912,-0.08446256527547102,0.7717929077260259,1.971653692708901,0.6124031007751938,0.38034813323818556,0.4324972483518919,True,True,0.4276855356282262
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.09_ds1.00_rb0.05_defensive,0.18,5,60,0.0,99.0,0.75,-0.09,1.0,0.05,defensive,129.0,0.06947478479688618,0.10026496660092743,0.7208977370022696,1.2978454798030556,-0.10422333301577491,0.6665953082345841,2.0586542257094953,0.5891472868217055,0.4202938964831233,0.3759778934062744,False,False,0.4558130152897015
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.10_ds0.75_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.1,0.75,0.05,bond,129.0,0.07816595881554611,0.10655910083442789,0.7605787439602412,1.3963948965095534,-0.11337532620842283,0.6894441800489306,2.2457963311150904,0.6124031007751938,0.31920746831500485,0.5419855852447641,False,False,0.5128344259703496
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.10_ds0.75_rb0.05_defensive,0.18,5,60,0.0,99.0,0.75,-0.1,0.75,0.05,defensive,129.0,0.08762998268549227,0.11987636200481633,0.7617346222021802,1.4017626950089024,-0.13455628513135487,0.6512515011836661,2.467019550510297,0.5813953488372093,0.3163589689711849,0.5054985953995215,False,False,0.5749263816280116
tv0.18_f5_s60_tc0.00_vx99_vc0.75_fl0.10_ds1.00_rb0.05_bond,0.18,5,60,0.0,99.0,0.75,-0.1,1.0,0.05,bond,129.0,0.06659694317182785,0.09489689112749426,0.7274704118758748,1.3885043373898112,-0.09319460578277639,0.7146008356648456,1.9998784369062281,0.6201550387596899,0.3546062259200004,0.45061800126839185,False,True,0.43693195401719725
