name,model_name,rank_threshold,protection_fraction,vix_threshold,vix_fraction,vol_cap,dd_start,dd_fraction,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,CAGRRetention
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf0.75_vc99.00_dd0.05_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,0.75,99.0,-0.05,0.75,129.0,0.1278813182617915,0.16399189731885583,0.8175762708412158,1.487980553928898,-0.1808517279161127,0.707105869185329,3.6461252641423227,0.6046511627906976,0.1703112876529717,0.44585224623320746,False,0.8390089936448665
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.22_dd0.03_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.22,-0.03,0.5,129.0,0.13002344973553126,0.146879408812456,0.9079948996963927,1.7187899210804183,-0.16579483529464312,0.7842430646555392,3.7212611633587804,0.6201550387596899,0.1653618393942902,0.3489366720688511,False,0.8530631776059524
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.22_dd0.03_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.22,-0.03,0.75,129.0,0.12249762379377072,0.13648637406934067,0.9170727819190118,1.7623813031998705,-0.14077759240483267,0.8701500125212084,3.463326021588393,0.6046511627906976,0.157601896540497,0.49817696521617866,False,0.8036874303461627
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.22_dd0.05_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.22,-0.05,0.5,129.0,0.1305677996069936,0.1495176221863987,0.8978507935701993,1.6815605324627898,-0.1690474000512282,0.7723738996720818,3.7405768165924216,0.6124031007751938,0.17118206054380805,0.3252884203887274,False,0.8566345705510218
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.22_dd0.05_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.22,-0.05,0.75,129.0,0.12214927479078463,0.13978087982176143,0.8965150751147285,1.6848309901247625,-0.14565643953970997,0.8386122520692494,3.4517895222591792,0.6124031007751938,0.15710517431501203,0.4780025829015265,False,0.8014019679314398
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.26_dd0.03_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.26,-0.03,0.5,129.0,0.1306673273958785,0.1534924863923243,0.8790115050594339,1.632989444776618,-0.18017353307689876,0.7252304218295434,3.7441182671021993,0.6201550387596899,0.16746579170016124,0.3603507343492029,False,0.857287556547155
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.26_dd0.03_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.26,-0.03,0.75,129.0,0.1286033819878949,0.14202421211570943,0.9252430342950014,1.7642215074727023,-0.1555779782180432,0.8266168738075301,3.6712967006314736,0.6124031007751938,0.1525993567728111,0.4983017648611947,False,0.8437463389304795
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.26_dd0.05_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.26,-0.05,0.5,129.0,0.13310070241451744,0.15792137371775117,0.8723193767499821,1.6229359927751617,-0.18017353307689876,0.7387361514285761,3.8316556239277246,0.6124031007751938,0.17290151123708616,0.3304890269920516,False,0.8732525430932689
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.26_dd0.05_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.26,-0.05,0.75,129.0,0.1246054323038841,0.14779281993404386,0.8703154325770286,1.6437713114183952,-0.1555779782180432,0.8009194728655559,3.533880851566725,0.6046511627906976,0.17933027661382925,0.44817929241966614,False,0.8175164268008756
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.30_dd0.03_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.3,-0.03,0.5,129.0,0.13457019735903364,0.16031686133643142,0.8697866609130279,1.6125436436024183,-0.1945571890087905,0.691674247786102,3.88541348228843,0.6124031007751938,0.16701737438777212,0.35260168578117845,False,0.8828936657476414
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.30_dd0.03_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.3,-0.03,0.75,129.0,0.13408192371058458,0.14747892495144163,0.9292803014487919,1.7960765571891912,-0.17038347309333912,0.786942074112623,3.8674757863431553,0.6046511627906976,0.15426592148543575,0.4919535407175102,False,0.8796901799846161
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.30_dd0.05_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.3,-0.05,0.5,129.0,0.13256792123135042,0.16485295238499356,0.839360336533204,1.5437069299260522,-0.1945571890087906,0.681382794985595,3.8123323802047406,0.6124031007751938,0.17715147293107605,0.331454097794179,False,0.869757050472472
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc0.30_dd0.05_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,0.3,-0.05,0.75,129.0,0.13116043994037496,0.15387369655157024,0.879771592156033,1.6751606999275823,-0.17038347309333912,0.7697955532842257,3.761709358371455,0.6046511627906976,0.17258091354737753,0.44145814104814024,False,0.8605227895376744
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc99.00_dd0.03_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,99.0,-0.03,0.5,129.0,0.13991609591282095,0.17331843989993165,0.8442537748019293,1.5506256073677858,-0.2047275147494666,0.6834259483100842,4.086801320829368,0.6124031007751938,0.16196549990195835,0.3429216877474008,False,0.9179672560633017
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc99.00_dd0.03_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,99.0,-0.03,0.75,129.0,0.13188894627904846,0.15833043996552876,0.863933701895618,1.5758269886576355,-0.1808517279161127,0.7292656133217846,3.7878349894284895,0.6124031007751938,0.1469567780322291,0.49709094901424766,False,0.8653024037798663
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc99.00_dd0.05_df0.50,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,99.0,-0.05,0.5,129.0,0.13786463006353267,0.17773565692622878,0.8172806550058789,1.4867442419971892,-0.2047275147494665,0.6734054786541189,4.008426517126295,0.6124031007751938,0.16582723189662543,0.32244616845980745,False,0.9045079148467478
gbdt_s_l5_d1_rq0.85_pf0.75_vx99_vf1.00_vc99.00_dd0.05_df0.75,gbdt_s_l5_d1,0.85,0.75,99.0,1.0,99.0,-0.05,0.75,129.0,0.1278813182617915,0.16399189731885583,0.8175762708412158,1.487980553928898,-0.1808517279161127,0.707105869185329,3.6461252641423227,0.6046511627906976,0.1703112876529717,0.44585224623320746,False,0.8390089936448665
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.22_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.22,-0.03,0.5,129.0,0.1357271701044367,0.14076337367392477,0.9772336198163039,1.948777431659326,-0.1436629309622951,0.9447612490939561,3.9282187786192293,0.5891472868217055,0.2035641166585183,0.382595425566025,False,0.8904843799503833
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.22_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.22,-0.03,0.75,129.0,0.13287943765136356,0.13334179885700242,1.0050840804711505,2.0572476338435357,-0.13682354094538707,0.9711737960677557,3.8236198947804754,0.5891472868217055,0.18969316753910678,0.46802587021231346,False,0.8718008601673645
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.22_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.22,-0.05,0.5,129.0,0.13777878716486813,0.14298881472890315,0.9769233774996773,1.9512326556343995,-0.14190329348181485,0.970934386258799,4.005176868177305,0.5968992248062015,0.22059087570354458,0.34423278978844873,False,0.9039447132392021
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.22_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.22,-0.05,0.75,129.0,0.13097944431302566,0.13675179499404147,0.9710107886438593,1.9376138451542109,-0.1333546422531131,0.9821888619701801,3.7552439072289396,0.5813953488372093,0.2005617893594763,0.45468501491172153,False,0.8593353060082538
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.26_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.26,-0.03,0.5,129.0,0.14056624151509278,0.14535161089641443,0.9802815704627869,1.9614926657533749,-0.15520724073922376,0.905668065778384,4.111928144308383,0.5891472868217055,0.20617393038037501,0.36411742442544137,False,0.922232757974754
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.26_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.26,-0.03,0.75,129.0,0.13365382771094358,0.13749991359605795,0.9837104307281295,1.986702062112162,-0.1478739365314976,0.9038362732872463,3.851810665364385,0.5891472868217055,0.19125583230603527,0.4828439959881363,False,0.8768815102060726
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.26_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.26,-0.05,0.5,129.0,0.14124000981589213,0.14975368700171535,0.9596289616244362,1.9097572064432728,-0.15203951769423807,0.9289690730270239,4.138115707254598,0.5968992248062015,0.21977016160786816,0.33656575589330107,False,0.9266532446548039
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.26_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.26,-0.05,0.75,129.0,0.13418934034905083,0.14375841151586122,0.9501163167986593,1.895680965257201,-0.13934363159933094,0.9630102130171203,3.871415491662612,0.5813953488372093,0.20419483185997866,0.45494003238565217,False,0.8803949234683811
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.30_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.3,-0.03,0.5,129.0,0.14202914824438784,0.14987454929343802,0.9635671655938602,1.925288714865096,-0.15520724073922398,0.9150935714592227,4.168979675437379,0.5891472868217055,0.20847130180865958,0.35705959986462393,False,0.9318306563967073
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.30_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.3,-0.03,0.75,129.0,0.13483914918222983,0.1422353573756879,0.9627897318168624,1.9394940025112966,-0.1478739365314976,0.9118520298099231,3.8953261550130867,0.5891472868217055,0.19429556742955117,0.4761924374761944,False,0.884658215891368
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.30_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.3,-0.05,0.5,129.0,0.14462060823816802,0.15427680442387878,0.955080034463804,1.9099506751384396,-0.1520395176942383,0.9512040713586701,4.271808536872796,0.5968992248062015,0.21478753700356387,0.3301677710985268,False,0.9488328133263177
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc0.30_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,0.3,-0.05,0.75,129.0,0.13899538866997152,0.1482014737890564,0.9545778241116076,1.9209066018708223,-0.13934363159933116,0.9975008335482386,4.051456052734418,0.5813953488372093,0.19838340967679607,0.4495862660364402,False,0.9119266422522737
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc99.00_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,99.0,-0.03,0.5,129.0,0.13706012190344596,0.1590430252668472,0.8896368589458741,1.655831536701312,-0.18240150790159138,0.7514198949352555,3.9780648347017022,0.5891472868217055,0.20854300748972432,0.3499486396653684,False,0.8992296647399446
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc99.00_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,99.0,-0.03,0.75,129.0,0.1282942988085869,0.15116077871072656,0.8764457032991114,1.6228456416669172,-0.1805560771489696,0.7105509868977514,3.66050270524285,0.5891472868217055,0.19663376355230908,0.47023671199649236,False,0.8417184933409236
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc99.00_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,99.0,-0.05,0.5,129.0,0.13972135497490412,0.16313343862747387,0.8856835930594342,1.6553925676547558,-0.18240150790159138,0.7660098679134062,4.079302125001546,0.5968992248062015,0.21319434437974707,0.3230954431444837,False,0.9166895917370036
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf0.75_vc99.00_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,0.75,99.0,-0.05,0.75,129.0,0.13254818563416393,0.15665824226622238,0.8751516138213828,1.6282743784397533,-0.1805560771489696,0.7341109074096892,3.811618297778427,0.5813953488372093,0.19896000618888293,0.44366865810857814,False,0.8696275683576528
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.22_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.22,-0.03,0.5,129.0,0.13653968915017223,0.13652144947793377,1.008658908374107,2.0461261097731067,-0.14366293096229488,0.9504169811627178,3.958535264311858,0.6046511627906976,0.21749825347200732,0.38949862805539415,False,0.895815188204051
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.22_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.22,-0.03,0.75,129.0,0.1337850803623717,0.1291550566322627,1.0397269917916956,2.1808126446993614,-0.13682354094538707,0.977792852297046,3.8566074051587145,0.5813953488372093,0.20182974713079802,0.4798141065997412,False,0.877742637980518
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.22_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.22,-0.05,0.5,129.0,0.13755615933097087,0.13856209922000917,1.0022873928575178,2.032964807170447,-0.14190329348181474,0.9693655161611808,3.9967602512071703,0.5968992248062015,0.23049568178402163,0.3543340605930748,False,0.9024840874229035
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.22_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.22,-0.05,0.75,129.0,0.13351595089101687,0.1324904813415757,1.0150690123269634,2.0676906322394095,-0.13335464225311322,1.0012096214663264,3.8467776678680217,0.5813953488372093,0.20749335921599493,0.4569236311169938,False,0.875976922315472
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.26_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.26,-0.03,0.5,129.0,0.13602586019920748,0.14107562311665,0.9772007032367943,1.9604025712244493,-0.15520724073922376,0.8764143963344825,3.9393388561511817,0.5968992248062015,0.2110255024704139,0.4048988205160723,False,0.8924440381649813
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.26_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.26,-0.03,0.75,129.0,0.13455819362716492,0.13340331330252417,1.015860703165496,2.0971808512597865,-0.1478739365314976,0.9099520631108892,3.8849715983441615,0.5813953488372093,0.2031045644230134,0.49527775618641434,False,0.8828149111716638
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.26_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.26,-0.05,0.5,129.0,0.14079979087695538,0.14541185467033899,0.9812627599604494,1.9828170633499798,-0.15203951769423807,0.9260736485636152,4.120988509925274,0.5968992248062015,0.22828728406869042,0.35538348258791636,False,0.9237650381993103
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.26_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.26,-0.05,0.75,129.0,0.13614986788681138,0.13948746785414362,0.9874513576487408,2.00902906114929,-0.13934363159933127,0.9770799449112735,3.943963979483198,0.5813953488372093,0.21068118360634233,0.4678244835745357,False,0.893257632883858
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.30_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.3,-0.03,0.5,129.0,0.1374829433698712,0.14573647419154645,0.9591825804289295,1.921083150294776,-0.15520724073922387,0.8858023808365186,3.9939957726856976,0.5968992248062015,0.21332287389869842,0.39784099595525485,False,0.9020037291448069
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.30_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.3,-0.03,0.75,129.0,0.13574446068193735,0.13827885385546343,0.9922111890909607,2.039432521709612,-0.14787393653149772,0.9179742141579037,3.9288617206945182,0.5813953488372093,0.20614429954652963,0.4886261976744722,False,0.8905978206798468
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.30_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.3,-0.05,0.5,129.0,0.14417908276658253,0.15006798806198582,0.9750644375506734,1.9788798818067286,-0.15203951769423818,0.9483000535198782,4.254127899598447,0.5968992248062015,0.22330465946438602,0.34898549779314264,False,0.9459360349178785
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc0.30_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,0.3,-0.05,0.75,129.0,0.14096412563038196,0.14405959541161964,0.9900049838503895,2.030601632068332,-0.13934363159933116,1.0116294803892465,4.127374597337896,0.5813953488372093,0.20486976142315977,0.4624707172253237,False,0.9248432123843079
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc99.00_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,99.0,-0.03,0.5,129.0,0.13253369779530266,0.15514235839647014,0.8821847983399448,1.6393484103296454,-0.18240150790159138,0.7266041784413689,3.8110941693668368,0.5968992248062015,0.2133945795797632,0.3907300357559992,False,0.8695325159507156
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc99.00_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,99.0,-0.03,0.75,129.0,0.1291943891910008,0.14744463226165086,0.9002925192980384,1.6851563862853447,-0.1805560771489696,0.7155360884608036,3.692016633477269,0.5813953488372093,0.20848249566928742,0.48267047219476955,False,0.8476238432090923
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc99.00_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,99.0,-0.05,0.5,129.0,0.1392817193392104,0.15915745897046213,0.901395848411005,1.6985342057250425,-0.18240150790159138,0.7635996047486362,4.062418254719899,0.5968992248062015,0.22171146684056914,0.3419131698390994,False,0.9138052122413317
gbdt_s_l5_d1_rq0.85_pf1.00_vx30_vf1.00_vc99.00_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,30.0,1.0,99.0,-0.05,0.75,129.0,0.13450577869791402,0.15274861416083846,0.9050791808914047,1.7019183027992422,-0.1805560771489696,0.7449529299805218,3.88304262275809,0.5813953488372093,0.20544635793524677,0.45655310929746107,False,0.882471025155782
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.22_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.22,-0.03,0.5,129.0,0.1411272520957847,0.14175599487730542,1.0051957909085796,2.008981646772284,-0.143662930962295,0.9823498041594614,4.133722605956787,0.5968992248062015,0.19797399833002974,0.35285852809877527,False,0.9259134591837208
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.22_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.22,-0.03,0.75,129.0,0.13262742211665546,0.1335568828711452,1.0019962397026791,2.0481192814608176,-0.13682354094538718,0.9693318942066659,3.814486002928167,0.5813953488372093,0.19300348314001736,0.4554368151906064,False,0.8701474263192284
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.22_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.22,-0.05,0.5,129.0,0.14439671471794457,0.14413395619024558,1.0109676532119816,2.0278908518164807,-0.14190329348181485,1.0175712710744749,4.2628345358618605,0.6046511627906976,0.20562556326755663,0.31491862281361244,False,0.9473638835433003
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.22_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.22,-0.05,0.75,129.0,0.13864293039242548,0.13811432686258596,1.0121729121548106,2.0344610868789887,-0.13335464225311333,1.039655823374148,4.037998989704187,0.5813953488372093,0.1882996832524016,0.420721567880605,False,0.9096142195406127
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.26_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.26,-0.03,0.5,129.0,0.14059802168351232,0.14615794898705645,0.9759166397820642,1.9322706317845704,-0.15520724073922398,0.9058728253518934,4.113159968291187,0.5968992248062015,0.19213838418268486,0.3675607196940461,False,0.922441262606126
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.26_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.26,-0.03,0.75,129.0,0.13338161518839908,0.13768374792983795,0.9808160131198728,1.979349674429387,-0.1478739365314975,0.9019954314936932,3.8418796714057493,0.5813953488372093,0.19339109942536842,0.47161569408669024,False,0.8750955671324328
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.26_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.26,-0.05,0.5,129.0,0.14777238295163042,0.15076391228479502,0.9924745443353857,1.9850138511587063,-0.15203951769423818,0.9719340418377986,4.399968182493907,0.6046511627906976,0.20681353408806435,0.31153475089657334,False,0.9695111060314651
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.26_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.26,-0.05,0.75,129.0,0.1412996286957635,0.14486825876581805,0.9875227744587464,1.9848455230891515,-0.13934363159933116,1.0140372191680538,4.1404402017551165,0.5813953488372093,0.1911034226729344,0.43109657367743576,False,0.9270443946451468
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.30_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.3,-0.03,0.5,129.0,0.14206096917451028,0.15065651792746756,0.9595778908217516,1.8984464649664494,-0.15520724073922387,0.9152985936603196,4.170228590537014,0.5968992248062015,0.19443575561096954,0.36050289513322825,False,0.9320394284591301
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.30_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.3,-0.03,0.75,129.0,0.13456665204074802,0.14241329507637648,0.9600583077343638,1.9326386751478342,-0.1478739365314976,0.9100092632759859,3.885282966530274,0.5813953488372093,0.1964308345488844,0.46496413557474875,False,0.88287040547814
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.30_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.3,-0.05,0.5,129.0,0.15121095547164143,0.15526025739727534,0.9874019834469135,1.983466193233471,-0.15203951769423818,0.9945503495725168,4.543759376762762,0.6046511627906976,0.2024313335559386,0.3042377335971973,False,0.9920710335392761
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc0.30_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,0.3,-0.05,0.75,129.0,0.14613580636824341,0.1492605080096295,0.99117532642525,2.00814609922434,-0.13934363159933139,1.0487440630831428,4.332991783628367,0.5813953488372093,0.1852920004897517,0.42574280732822384,False,0.9587737873135007
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc99.00_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,99.0,-0.03,0.5,129.0,0.13709180437909896,0.1597803637156866,0.8864856932090878,1.6383808883077702,-0.18240150790159138,0.7515935912824923,3.9792565568078775,0.5968992248062015,0.1945074612920346,0.35339193493397186,False,0.8994375284246102
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc99.00_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,99.0,-0.03,0.75,129.0,0.12802337321406787,0.15132768329755897,0.874040609183,1.6178164243573276,-0.1805560771489696,0.7090504802474242,3.6510649541669125,0.5813953488372093,0.1987690306716421,0.45900841009504717,False,0.8399409935974137
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc99.00_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,99.0,-0.05,0.5,129.0,0.14628349392699858,0.1640725388353708,0.9169249257555446,1.7211353960468454,-0.18240150790159138,0.8019862094885802,4.338997668348919,0.6046511627906976,0.20083814093212188,0.2971654056431538,False,0.9597427419014678
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf0.75_vc99.00_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,0.75,99.0,-0.05,0.75,129.0,0.13964818550184677,0.15767555016878515,0.9105609953678215,1.704729305541716,-0.1805560771489696,0.7734338700027727,4.076487700133058,0.5813953488372093,0.18586859700183875,0.4198251994003613,False,0.91620953845956
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf1.00_vc0.22_dd0.03_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,1.0,0.22,-0.03,0.5,129.0,0.14253671856550398,0.13742922527449888,1.0415995509772027,2.118962165730001,-0.143662930962295,0.9921607307518556,4.188941417907676,0.6046511627906976,0.2088937940976251,0.35181118193085625,False,0.9351607445605771
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf1.00_vc0.22_dd0.03_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,1.0,0.22,-0.03,0.75,129.0,0.13564973495810495,0.1294290984103549,1.0506383930017749,2.196707386694482,-0.13682354094538718,0.9914210231720961,3.925340559245677,0.5891472868217055,0.20405093926782072,0.4493365013926303,False,0.8899763402689067
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf1.00_vc0.22_dd0.05_df0.50,gbdt_s_l5_d1,0.85,1.0,35.0,1.0,0.22,-0.05,0.5,129.0,0.14541799396418553,0.14089771669365933,1.037424446405461,2.08435556577724,-0.14190329348181485,1.0247682798343303,4.303908352852671,0.5968992248062015,0.22509708137974624,0.2854200830379588,False,0.9540643342757903
gbdt_s_l5_d1_rq0.85_pf1.00_vx35_vf1.00_vc0.22_dd0.05_df0.75,gbdt_s_l5_d1,0.85,1.0,35.0,1.0,0.22,-0.05,0.75,129.0,0.14040584690744784,0.1338271975777586,1.051992798126304,2.1594574547815317,-0.1333546422531131,1.0528755844955981,4.105716229120725,0.5813953488372093,0.20201029669301465,0.41241448400839403,False,0.9211804344596746
