name,model_name,probability_threshold,protection_fraction,vix_threshold,fsi_threshold,vol_cap,dd_start,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,MDD10Pass,ReturnRetention
none_pt0.65_pf1.00_vx35_fs99_vc0.22_dd0.05,none,0.65,1.0,35.0,99.0,0.22,-0.05,129.0,0.1264362388046849,0.12780546650918836,0.9981472475459627,2.0005115326048375,-0.12982466057084052,0.9739000144405794,3.59621872752057,0.6356589147286822,0.16421126155793483,0.5858159555961012,False,False,0.8295280571208792
none_pt0.65_pf1.00_vx35_fs99_vc0.26_dd0.03,none,0.65,1.0,35.0,99.0,0.26,-0.03,129.0,0.1322727716723251,0.12997796262872627,1.0236694285878758,2.0600605955676783,-0.11285044865584481,1.1721067416906041,3.801665794427739,0.6356589147286822,0.1696051422967282,0.6254261905005324,False,False,0.8678206211498901
none_pt0.65_pf1.00_vx35_fs99_vc0.26_dd0.05,none,0.65,1.0,35.0,99.0,0.26,-0.05,129.0,0.13284234204046474,0.13588753001340093,0.9884093442911538,1.996073599539515,-0.14096756031305235,0.9423610775802347,3.8222741810454828,0.6356589147286822,0.1595575846417948,0.5251136658576055,False,False,0.8715574817631386
none_pt0.65_pf1.00_vx35_fs99_vc99.00_dd0.03,none,0.65,1.0,35.0,99.0,99.0,-0.03,129.0,0.10408372994545378,0.13545941634696101,0.8007569034054847,1.3786795823969562,-0.17871064639634782,0.5824148255533413,2.899156155246682,0.6356589147286822,0.1800459409375405,0.6418158846803562,False,False,0.6828768009535834
none_pt0.65_pf1.00_vx35_fs99_vc99.00_dd0.05,none,0.65,1.0,35.0,99.0,99.0,-0.05,129.0,0.1255028259994473,0.14867411819111329,0.8717869755415446,1.6053548824356323,-0.17871064639634793,0.7022683232934243,3.5643130470875692,0.6356589147286822,0.15960840231444684,0.5147159240848369,False,False,0.8234040841354393
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.18,-0.03,129.0,0.08613857534574332,0.09175122440444101,0.9483342418664806,1.8994356874372196,-0.10074357569987102,0.8550279732214587,2.430895628929666,0.627906976744186,0.16453258698802042,0.7277011821908845,False,False,0.5651414952329892
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.18,-0.05,129.0,0.09418242537609034,0.09926457419332119,0.9585978095717913,1.8599814410824926,-0.09663744509610328,0.974595564715401,2.6315683247715933,0.627906976744186,0.2070041766285138,0.4462291730723619,False,True,0.617915916162681
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.22,-0.03,129.0,0.09098954833619088,0.09591094461598208,0.9577402191494039,2.0015405068663683,-0.10074357569987058,0.9031796588922123,2.550182982143268,0.627906976744186,0.17114437286060272,0.7224423793841654,False,False,0.5969679576298026
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.22,-0.05,129.0,0.10149144518911668,0.10417580022473653,0.9822589881476167,1.9968406510622374,-0.09663744509610339,1.0502289778893277,2.826813336606368,0.627906976744186,0.2179381184546115,0.43737473488010525,False,True,0.6658692328879893
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.26,-0.03,129.0,0.09475838465029063,0.09931744730125736,0.9628827036013607,2.0888248430502068,-0.10074357569987069,0.9405898489506588,2.646497639970519,0.627906976744186,0.17691322033774323,0.7129059539573239,False,False,0.6216946933726404
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,1.0,0.26,-0.05,129.0,0.10575828118044162,0.108033761217087,0.9867128748402075,2.0747796348704908,-0.09663744509610339,1.0943820076707098,2.9467762156947055,0.627906976744186,0.22602172464803388,0.43275659631569935,False,True,0.6938632653220359
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,1.0,99.0,-0.03,129.0,0.09652711374447387,0.10315922206926324,0.9460991715281291,2.114912682692794,-0.10074357569987002,0.9581465922158886,2.6928259282835203,0.627906976744186,0.18302431698519514,0.7095780904331832,False,False,0.6332990436992703
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs1_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,1.0,99.0,-0.05,129.0,0.10790324691394626,0.11177531254058387,0.9744091487823328,2.10649668658427,-0.09663744509610328,1.1165780180409308,3.0088097510095357,0.627906976744186,0.23286338486009756,0.42904950230258326,False,True,0.70793604441074
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.18,-0.03,129.0,0.08765311791463559,0.10090102188058515,0.8845991571291336,1.7642886053692044,-0.10074357569987069,0.8700616124224793,2.467583731859526,0.6201550387596899,0.1680632658460177,0.7059681588934339,False,False,0.5750781681874959
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.18,-0.05,129.0,0.09680539037684333,0.10821839510311192,0.9097958142475704,1.7734427263749097,-0.09663744509610328,1.0017378903237044,2.7001814159787427,0.6201550387596899,0.21123275310892126,0.42270171142335194,False,True,0.6351247724331672
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.22,-0.03,129.0,0.0919054664546024,0.10824687201132603,0.8674732646532051,1.7776288310861141,-0.10074357569987069,0.9122712373084885,2.573292666942659,0.6201550387596899,0.17698622106243378,0.6983987100608785,False,False,0.6029771507569519
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.22,-0.05,129.0,0.10274362135014292,0.11575890686534168,0.9043479362342622,1.8188491065704826,-0.0966374450961035,1.0631864413216532,2.8615507938854354,0.6201550387596899,0.22398324265891767,0.4121991667588036,False,True,0.6740845615615491
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.26,-0.03,129.0,0.08380531533885427,0.10551947808289619,0.8165420601284689,1.557945694562397,-0.10482442899652644,0.7994826791914251,2.375342413707851,0.6201550387596899,0.1795065658434608,0.6930098269808728,False,False,0.5498333473588466
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,2.0,0.26,-0.05,129.0,0.10404267393197841,0.12053612939353281,0.8828088913557212,1.7728040614720928,-0.10507753032228295,0.9901514968316201,2.89799744162603,0.6201550387596899,0.23179903610877456,0.40691594003510095,False,False,0.6826074389778292
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,2.0,99.0,-0.03,129.0,0.061390260204177816,0.10925506611167249,0.6017895862358468,0.9148208897040194,-0.18772550914111097,0.3270214073998409,1.8973930428198764,0.6201550387596899,0.18933477368824386,0.6918107612193296,False,False,0.4027717350243568
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs2_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,2.0,99.0,-0.05,129.0,0.08511086901591813,0.1260590558279821,0.7125875962012989,1.1975653282546415,-0.17871064639634793,0.47624957288307046,2.406283102557305,0.6201550387596899,0.23926807292901278,0.4041438081259358,False,False,0.5583988774271269
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.18,-0.03,129.0,0.09376675224935727,0.10327595383784302,0.9211482508462473,1.8822199184792663,-0.10074357569987069,0.930746716085417,2.620841253435949,0.6201550387596899,0.16058719806297772,0.7015174315837622,False,False,0.6151887508778223
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.18,-0.05,129.0,0.10297046909787166,0.11039496493646646,0.9450806771180037,1.880763065370527,-0.0966374450961035,1.0655338517638802,2.8678851928664963,0.6201550387596899,0.2037566853258813,0.4182509841136802,False,True,0.6755728735614525
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.22,-0.03,129.0,0.09937507075765195,0.11131009961095747,0.9081531324978821,1.9172592635089465,-0.10074357569987102,0.9864159582116081,2.7689700677663946,0.6201550387596899,0.16775108727879987,0.6929589322379471,False,False,0.6519840367854286
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.22,-0.05,129.0,0.11028736826986751,0.11857344075772812,0.9434800575717819,1.946772867560361,-0.09663744509610328,1.141248800195305,3.079147816123046,0.6201550387596899,0.2147481088752839,0.40675938893587166,False,True,0.7235778855079973
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.26,-0.03,129.0,0.10189729615470822,0.11668029133771164,0.8910980566109712,1.8855512027712165,-0.10482442899652655,0.9720758522623069,2.838030196053395,0.6201550387596899,0.17171204568270904,0.6808807665970639,False,False,0.6685319565355018
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,99.0,0.26,-0.05,129.0,0.1129312010483432,0.12412437898502351,0.9257402004648906,1.9191293276177732,-0.10507753032228295,1.0747416759984012,3.158889388252315,0.6201550387596899,0.22077106038842487,0.4004871116989085,False,False,0.7409236519497634
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,25.0,99.0,99.0,-0.03,129.0,0.07665128417429745,0.11884295670552056,0.682250321997051,1.1386606707596545,-0.17871064639634793,0.4289128024544142,2.2121110463541527,0.6201550387596899,0.18466956015086447,0.6826738058721212,False,False,0.5028968865101144
logit_m_l5_c01_pt0.45_pf0.75_vx25_fs99_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,25.0,99.0,99.0,-0.05,129.0,0.10589422026744888,0.13708149211297793,0.8044070422536522,1.4750098597197083,-0.17871064639634793,0.5925456731469407,2.95067294345164,0.6201550387596899,0.22393736899554795,0.39028981238010263,False,False,0.694755140055087
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.18,-0.03,129.0,0.08866663737938318,0.0950848447786691,0.9429350665509576,1.8726237764017446,-0.10246606609422326,0.8653268419405237,2.4924148231633723,0.6201550387596899,0.181298450208501,0.6969785677684569,False,False,0.5817277082275554
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.18,-0.05,129.0,0.09728057088027975,0.10185033706972454,0.9647758875335466,1.8543020516948494,-0.09663744509610339,1.0066550371187564,2.7127836600401976,0.6201550387596899,0.2145442165753169,0.4100623281434706,False,True,0.6382423561538144
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.22,-0.03,129.0,0.09362292605278366,0.09901896978422542,0.9552014448342122,1.9858098022444801,-0.10304975981196185,0.9085215358446286,2.617138847154197,0.6201550387596899,0.189258510926806,0.6828286660582238,False,False,0.6142451300731012
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.22,-0.05,129.0,0.10461028596892818,0.10662498930619745,0.9888447610313594,1.9865555213547,-0.09663744509610328,1.0825026040878474,2.9140543140543627,0.6201550387596899,0.22547815840141455,0.4012078899512139,False,True,0.6863314512915514
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.26,-0.03,129.0,0.09833652000648851,0.10265133931495148,0.9668428990462965,2.0883224776476688,-0.10319690886934496,0.9529017979694522,2.7409796473483437,0.6201550387596899,0.19505794361751172,0.6672944447188904,False,False,0.6451702704556276
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,1.0,0.26,-0.05,129.0,0.10888920338144659,0.11038729589389111,0.9938303875837917,2.0620177518442975,-0.0966374450961035,1.1267806518804282,3.037719481756385,0.6201550387596899,0.233561764594837,0.39658975138680813,False,True,0.7144047480088812
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,1.0,99.0,-0.03,129.0,0.10011103005854904,0.10636715568469271,0.9515674289278244,2.1140523382603518,-0.1031969088693453,0.9700971778650541,2.7889618912939036,0.6201550387596899,0.20116904026496346,0.6639665811947516,False,False,0.6568125487276122
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs1_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,1.0,99.0,-0.05,129.0,0.11104024252262978,0.11404636198131668,0.9822569624635766,2.09316598707605,-0.09663744509610328,1.1490395096042048,3.101667493059195,0.6201550387596899,0.24040342480690058,0.392882657373692,False,True,0.7285173737595814
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.18,-0.03,129.0,0.10994405754592629,0.1102016179286083,1.0040435641944885,2.0900579981247187,-0.10073752538955283,1.091391287613744,3.0689281568299367,0.6201550387596899,0.17262851671239912,0.6402121019029658,False,False,0.721325478440909
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.18,-0.05,129.0,0.12323062479478386,0.11717758704902449,1.053489254451921,2.140648078835287,-0.09663744509610339,1.2751850452196274,3.4877155807741227,0.6201550387596899,0.21228323561708026,0.35588328574055167,False,True,0.8084965333532317
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.22,-0.03,129.0,0.11183723799031764,0.11535075298338884,0.978817889553039,2.0499683092572982,-0.10073752538955316,1.1101844874374447,3.1256695815050914,0.6201550387596899,0.18411581051442336,0.6339287319479997,False,False,0.7337463342862113
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.22,-0.05,129.0,0.13276794374137157,0.1258109534547895,1.0568361535107618,2.2296674123861444,-0.09663744509610339,1.3738767990951888,3.819576536061743,0.6201550387596899,0.22404889621363067,0.3424452476784939,False,True,0.8710693663534799
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.26,-0.03,129.0,0.1145250189870457,0.12024967984663089,0.9637492920415547,2.0168617593146583,-0.10482442899652655,1.0925413101066412,3.2078613332618993,0.6201550387596899,0.19156819373637435,0.6159199071568768,False,False,0.7513804379993599
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,2.0,0.26,-0.05,129.0,0.1375275866946053,0.13213144606056035,1.0441457360209774,2.2245965668517194,-0.10507753032228295,1.3088201280787137,3.9956812029895192,0.6201550387596899,0.23078923333370496,0.33423525363545475,False,False,0.9022966268992813
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,2.0,99.0,-0.03,129.0,0.07715315668223321,0.12086678668803039,0.6767153359666562,1.120152761535992,-0.17871064639634793,0.43172109909513423,2.2232212203832007,0.6124031007751938,0.19665817440215838,0.6415921825534739,False,False,0.5061895922277644
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs2_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,2.0,99.0,-0.05,129.0,0.1255680097827203,0.14334030780980372,0.8992767808263208,1.6824959257559096,-0.17871064639634793,0.7026330681174593,3.566532775795704,0.6201550387596899,0.24143879894994083,0.3276954508624056,False,False,0.8238317445720788
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.18,-0.03,129.0,0.11618298794392268,0.11228620991611006,1.0377296611513311,2.202959831780475,-0.10073752538955305,1.1533238234177567,3.259534180503719,0.6201550387596899,0.16515244892935912,0.6357613745932946,False,False,0.7622581086780129
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.18,-0.05,129.0,0.129544238207415,0.11908716465267867,1.0859342777963772,2.24418021603122,-0.09663744509610339,1.3405180370671708,3.704331794834712,0.6201550387596899,0.2048071678340403,0.35143255843088006,False,True,0.8499191469733877
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.22,-0.03,129.0,0.12536164932363447,0.12144656735110683,1.0357063852400712,2.2876976062574794,-0.10073752538955327,1.2444384437562805,3.55950979793641,0.6201550387596899,0.17133051605164623,0.6242216247060566,False,False,0.8224778464151075
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.22,-0.05,129.0,0.14051708372360894,0.12827239206974375,1.0925726888344045,2.353633081373114,-0.09663744509610339,1.454064556279074,4.11002340921585,0.6201550387596899,0.21481376242999684,0.33700546985556185,False,True,0.9219102415218173
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.26,-0.03,129.0,0.12404642419109502,0.12392188177357207,1.007857613844017,2.1794926853641567,-0.10482442899652655,1.1833732401748203,3.5150432259571214,0.6201550387596899,0.17978485234711403,0.6091233951131012,False,False,0.8138488634653902
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,99.0,0.26,-0.05,129.0,0.1466856971904058,0.1352464023000346,1.0829200942400499,2.367111697463172,-0.10507753032228295,1.3959758736288013,4.355392026806217,0.6201550387596899,0.21976125761335535,0.32780642529926246,False,False,0.9623815335550006
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,30.0,99.0,99.0,-0.03,129.0,0.09365491237494461,0.12866708352570969,0.7615968935141026,1.3438771952258655,-0.17871064639634782,0.5240589425614577,2.6179618358190693,0.6201550387596899,0.19025888690638598,0.6306016568246702,False,False,0.6144549872463884
logit_m_l5_c01_pt0.45_pf0.75_vx30_fs99_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,30.0,99.0,99.0,-0.05,129.0,0.137616444859175,0.14758530048943933,0.950169091552577,1.8362389489864943,-0.17871064639634793,0.770051743609984,3.999037806820728,0.6201550387596899,0.22445585115085975,0.31922534150878323,False,False,0.9028796111869483
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.18_dd0.03,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.18,-0.03,129.0,0.08904263107374355,0.09496010816810566,0.9477127268555063,1.8826598993955155,-0.10246606609422382,0.8689962879209533,2.50168409828009,0.6201550387596899,0.1815716182951158,0.6924783802808913,False,False,0.584194543066373
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.18_dd0.05,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.18,-0.05,129.0,0.10090664174898567,0.10274068094926045,0.9896158575032887,1.9237493295440782,-0.09663744509610328,1.0441774578025815,2.8107213146376235,0.627906976744186,0.2077924497269394,0.39219606679273017,False,True,0.6620324305117428
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.22_dd0.03,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.22,-0.03,129.0,0.09400880095477437,0.09889870184984519,0.9598373555289503,1.9964110016269712,-0.1030497598119624,0.9122660851060177,2.6270828516115152,0.6201550387596899,0.18951713199722803,0.6782532077649124,False,False,0.6167767939438886
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.22_dd0.05,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.22,-0.05,129.0,0.10827330812338065,0.10749248615324347,1.0127367549340092,2.0565179770419255,-0.09663744509610339,1.1204073950393214,3.0196311202266624,0.627906976744186,0.218414479050395,0.38334162860047344,False,True,0.710363957159332
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.26_dd0.03,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.26,-0.03,129.0,0.09937558551832693,0.10251533523398525,0.9772887034297056,2.113506271432738,-0.10319690886934485,0.9629705638193484,2.768984005340635,0.6201550387596899,0.19521042256939994,0.6568904980910022,False,False,0.6519874140483607
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc0.26_dd0.05,logit_m_l5_c01,0.45,0.75,35.0,1.0,0.26,-0.05,129.0,0.11256912134084218,0.11122252520607034,1.0171996624222999,2.132056380545536,-0.09663744509610328,1.1648602798728307,3.147859018883855,0.627906976744186,0.22643065827191466,0.3787234900360676,False,True,0.7385481045661514
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc99.00_dd0.03,logit_m_l5_c01,0.45,0.75,35.0,1.0,99.0,-0.03,129.0,0.1011517743201713,0.1062344474134638,0.9615984636122102,2.1390756689320907,-0.10319690886934418,0.9801822111574855,2.817456479827686,0.6201550387596899,0.20132151921685185,0.6535626345668615,False,False,0.6636407063307252
logit_m_l5_c01_pt0.45_pf0.75_vx35_fs1_vc99.00_dd0.05,logit_m_l5_c01,0.45,0.75,35.0,1.0,99.0,-0.05,129.0,0.11472729883953003,0.11484917642344551,1.0052496911683468,2.162839255825388,-0.0966374450961035,1.187193005003771,3.2141256130602334,0.627906976744186,0.23327231848397825,0.3750163960229516,False,True,0.7527075639453099
