Stage,Name,tail_threshold,breadth_threshold,early_scale,confirmed_scale,recovery_relief,right_tail_relief,panic_relief,max_risk_transfer,rebalance_band,oil_cut_deflation,oil_cut_inflation,bond_share_deflation,bond_share_inflation,financing_rate,Cal_CAGR,Cal_CAGRDelta,Cal_Sharpe,Cal_SharpeDelta,Cal_MDD,Cal_MDDDelta,Cal_Calmar,Cal_CalmarDelta,Validation_CAGR,Validation_CAGRDelta,Validation_Sharpe,Validation_SharpeDelta,Validation_MDD,Validation_MDDDelta,Validation_Calmar,Validation_CalmarDelta,MultiObjectiveScore,StrictAllThree,RetentionGate,Selected
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594525761341464,6.226673414211348e-06,1.124408263123225,2.72429411516395e-05,-0.12958799769553841,1.1102230246251565e-16,1.5120633168033033,4.80497694625992e-05,0.030522362170830153,3.944584216153402e-06,0.4133408193105984,3.650400933336018e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862413968352743,3.6745848786101654e-05,0.0016860605719568045,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594517226182617,6.141321825747781e-06,1.1244081449552008,2.7124773127384927e-05,-0.12958799769553853,0.0,1.5120626581652339,4.739113139318185e-05,0.030522481598766804,4.064012152804608e-06,0.41334216699400966,3.785169274461708e-05,-0.10663154424304011,-9.195383610105523e-08,0.28624251684096774,3.786585447956847e-05,0.0017319565194839903,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959516967117969,1.2665771796482872e-05,1.1244362126882956,5.51925062222125e-05,-0.12958799769553853,0.0,1.512113005806117,9.773877227625682e-05,0.030522890563750016,4.472977136016354e-06,0.4133387470012253,3.4431699960257856e-05,-0.10663163619635618,-1.8390715217364573e-07,0.28624610530728256,4.145432079438738e-05,0.0019895330730099192,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959516113597488,1.2580419748386973e-05,1.1244360945266094,5.507434453599913e-05,-0.12958799769553853,0.0,1.5121123471645017,9.708013066100918e-05,0.03052300999174773,4.592405133729827e-06,0.41334009465436866,3.577935310361546e-05,-0.10663163619635618,-1.8390715217364573e-07,0.2862472253125828,4.25743260946132e-05,0.002035428291674579,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.75_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.75,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595813561587772,1.910467587729059e-05,1.1244641538696618,8.313368758838813e-05,-0.12958799769553853,0.0,1.5121626933095533,0.00014742627571262545,0.03052309939584119,4.681809227191636e-06,0.4133326880363069,2.8372735041859443e-05,-0.10663172814915278,-2.75859948772883e-07,0.286247816908177,4.316592168884803e-05,0.0021533473707230355,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.25_ur0.75_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.25,0.75,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595805026337,1.9019323369562358e-05,1.1244640357143088,8.301553223533098e-05,-0.12958799769553853,0.0,1.5121620346643914,0.00014676763055065933,0.03052321882386333,4.801237249330015e-06,0.4133340356596527,2.9720358387663737e-05,-0.10663172814915278,-2.75859948772883e-07,0.2862489369127405,4.4285926252329855e-05,0.0021992418676769487,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.00_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593860570136457,-4.252386358594151e-07,1.1243795901628142,-1.4300192592298089e-06,-0.12958799769553853,0.0,1.5120119855676293,-3.281466211424444e-06,0.030525249166682755,6.831580068755727e-06,0.41338142300024555,7.710769898050529e-05,-0.10663145228920401,0.0,0.2862687182004489,6.4067213960739e-05,0.0004674226856582475,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.00_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.0,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593852043303062,-5.105069698085885e-07,1.124379472100593,-1.5480814803403575e-06,-0.12958799769553864,-1.1102230246251565e-16,1.512011327572015,-3.939461825641644e-06,0.030525367784181023,6.950197567023864e-06,0.41338276144820746,7.844614694241248e-05,-0.10663145228920401,0.0,0.28626983060673916,6.5179620250988e-05,0.0004634702656391987,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594504499290988,6.014052909453227e-06,1.124407548118287,2.652793621349403e-05,-0.12958799769553841,1.1102230246251565e-16,1.512061676061039,4.640902719832418e-05,0.030525777937385312,7.360350771312696e-06,0.41337937027119076,7.505496992571414e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862734301944403,6.877920795211878e-05,0.0019719397920417436,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594495972411652,5.928784116093766e-06,1.1244074300624016,2.6409880328204238e-05,-0.12958799769553853,0.0,1.5120610180618799,4.5751028039164865e-05,0.030525896554944643,7.478968330643099e-06,0.41338070868914983,7.639338788478778e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862745426003439,6.989161385573261e-05,0.0019679873245043167,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595148409014707,1.2453150146640724e-05,1.1244354976905364,5.447750846299115e-05,-0.12958799769553864,-1.1102230246251565e-16,1.512111365055015,9.609802117438448e-05,0.030526306332056663,7.888745442663492e-06,0.41337729709575854,7.298179449349851e-05,-0.10663163619635618,-1.8390715217364573e-07,0.2862781386552503,7.348766876213997e-05,0.0033713659446268918,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595139882089496,1.2367880894537109e-05,1.124435379640982,5.435945890863714e-05,-0.12958799769553864,-1.1102230246251565e-16,1.512110707052317,9.544001847627825e-05,0.03052642494967639,8.007363062390027e-06,0.4133786354836629,7.432018239783567e-05,-0.10663163619635618,-1.8390715217364573e-07,0.2862792510607611,7.460007427290138e-05,0.003416930865626777,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.75_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.75,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595792299308323,1.8892053082808502e-05,1.1244634388790806,8.241869700720272e-05,-0.12958799769553853,0.0,1.5121610525496196,0.00014578551577892895,0.030526515164840173,8.097578226173852e-06,0.4133712372781582,6.692197689317503e-05,-0.10663172814915278,-2.75859948772883e-07,0.2862798502350139,7.519924852572579e-05,0.003535159019110723,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.50_ur0.75_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.5,0.75,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595783772337172,1.88067833712946e-05,1.1244633208358534,8.230065378000972e-05,-0.12958799769553853,0.0,1.5121603945433766,0.0001451275095358806,0.030526633782484103,8.216195870103249e-06,0.413372575636476,6.826033521095676e-05,-0.10663172814915278,-2.75859948772883e-07,0.28628096263979236,7.63116533041841e-05,0.0035807232236226283,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.00_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593839308191985,-6.378580805765921e-07,1.1243788751457195,-2.1450363538733086e-06,-0.12958799769553841,1.1102230246251565e-16,1.5120103448335462,-4.922200294465995e-06,0.03052866488102346,1.024729440946004e-05,0.41341997077599846,0.00011565547473341153,-0.10663145228920401,0.0,0.28630075109756675,9.610011107857863e-05,0.0007011015649985297,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.00_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.0,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593830789638078,-7.23043619643704e-07,1.1243787571956485,-2.2629864249168463e-06,-0.12958799769553853,0.0,1.512009687476841,-5.579556999757429e-06,0.030528782688168388,1.036510155438819e-05,0.4134212999601868,0.00011698465892173715,-0.10663145228920401,0.0,0.2863018559042856,9.720491779741103e-05,0.0006970957203900063,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959448323723203,5.801432319874067e-06,1.1244068331083716,2.581292629821874e-05,-0.12958799769553853,0.0,1.5120600353181188,4.47682842781294e-05,0.030529193653478615,1.0776066864615075e-05,0.41341791718261733,0.00011360188135228766,-0.10663154424304011,-9.195383610105523e-08,0.2863054630803705,0.00010081209388235202,0.0022056144299140157,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959447471863227,5.716246322284846e-06,1.1244067151646295,2.5694982556112578e-05,-0.12958799769553841,1.1102230246251565e-16,1.5120593779578777,4.411092403699968e-05,0.03052931146068416,1.0893874070161402e-05,0.41341924633701527,0.0001149310357502209,-0.10663154424304011,-9.195383610105523e-08,0.2863065678867051,0.00010191690021693622,0.002201608538804911,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595127146841285,1.2240528412421625e-05,1.1244347826877994,5.376250572597385e-05,-0.12958799769553853,0.0,1.5121097243032646,9.445726942391985e-05,0.03052972204990123,1.130446328723167e-05,0.41341584314136004,0.00011152784009499372,-0.10663163619635618,-1.8390715217364573e-07,0.2863101715299806,0.00010552054349244333,0.0037097817985534687,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959511862819565,1.215534195608825e-05,1.124434664750383,5.3644568309474394e-05,-0.12958799769553853,0.0,1.512109066939482,9.379990564140073e-05,0.030529839857167174,1.142227055317413e-05,0.4134171722659161,0.00011285696465107575,-0.10663163619635618,-1.8390715217364573e-07,0.2863112763359289,0.00010662534944072544,0.003705775860528282,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595771037020415,1.867943020372742e-05,1.124462723883522,8.170370144866546e-05,-0.12958799769553841,1.1102230246251565e-16,1.5121594117890347,0.00014414475519397563,0.030529930883377077,1.1513296763077108e-05,0.41340978247134574,0.0001054671700806975,-0.10663172814915278,-2.75859948772883e-07,0.28631188308861377,0.00010723210212559842,0.004916863116144754,False,False,False
stress,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.75_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595762518328907,1.8594243288649892e-05,1.1244626059524256,8.158577035222159e-05,-0.12958799769553853,0.0,1.5121587544217108,0.0001434873878700671,0.030530048690666556,1.1631104052556296e-05,0.4134111115665263,0.0001067962652612775,-0.10663172814915278,-2.75859948772883e-07,0.28631298789383003,0.00010833690734185497,0.004962097078482219,False,False,True
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.00_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593903094000042,0.0,1.1243810201820734,0.0,-0.12958799769553853,0.0,1.5120152670338407,0.0,0.030518417586614,0.0,0.41330431530126505,0.0,-0.10663145228920401,0.0,0.2862046509864882,0.0,0.0,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.00_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593897103981117,-5.990018925317031e-08,1.1243809372481337,-8.29339397157014e-08,-0.12958799769553853,0.0,1.5120148047982147,-4.622356259975646e-07,0.030518417586614,0.0,0.41330431530126505,0.0,-0.10663145228920401,0.0,0.2862046509864882,0.0,-9.560872149538824e-06,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594547023383524,6.439293834814563e-06,1.1244089781231885,2.795794111509764e-05,-0.12958799769553853,0.0,1.5120649575449168,4.969051107606148e-05,0.03051894635381136,5.287671973608354e-07,0.41330226430156386,-2.0509997011863845e-06,-0.10663154424304011,-9.195383610105523e-08,0.28620936300285593,4.712016367758309e-06,0.0003040987290736652,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594541033332358,6.379393323152627e-06,1.1244088951936988,2.7875011625377866e-05,-0.12958799769553864,-1.1102230246251565e-16,1.5120644953068014,4.922827296072185e-05,0.03051894635381136,5.287671973608354e-07,0.41330226430156386,-2.0509997011863845e-06,-0.10663154424304011,-9.195383610105523e-08,0.28620936300285593,4.712016367758309e-06,0.00030218656883074235,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595190933336215,1.2878393361726026e-05,1.1244369276810806,5.590749900719061e-05,-0.12958799769553853,0.0,1.5121146465565647,9.937952272398576e-05,0.030519474744979513,1.0571583655138994e-06,0.41330019285848424,-4.122442780807312e-06,-0.10663163619635618,-1.8390715217364573e-07,0.28621407148606076,9.420499572587726e-06,0.0006075926612264526,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595184943252786,1.2818492527433278e-05,1.1244368447560391,5.5824573965690405e-05,-0.12958799769553841,1.1102230246251565e-16,1.5121141843159622,9.891728212152451e-05,0.030519474744979513,1.0571583655138994e-06,0.41330019285848424,-4.122442780807312e-06,-0.10663163619635618,-1.8390715217364573e-07,0.28621407148606076,9.420499572587726e-06,0.0006056805151644085,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.75_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595834823858782,1.9317298587395726e-05,1.1244648688552685,8.384867319510825e-05,-0.12958799769553853,0.0,1.5121643340688355,0.00014906703499484308,0.030519683576378576,1.2659897645761475e-06,0.4132941347465154,-1.0180554749661397e-05,-0.10663172814915278,-2.75859948772883e-07,0.2862157831080886,1.1132121600421208e-05,0.0007714281888943075,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.00_ur0.75_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.0,0.75,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959582883374309,1.9257397430472167e-05,1.1244647859346717,8.37657525982749e-05,-0.12958799769553853,0.0,1.5121638718257422,0.00014860479190148546,0.030519683576378576,1.2659897645761475e-06,0.4132941347465154,-1.0180554749661397e-05,-0.10663172814915278,-2.75859948772883e-07,0.2862157831080886,1.1132121600421208e-05,0.0007695160569870518,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.00_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593881832072468,-2.1261927574123263e-07,1.124380305174931,-7.150071423822624e-07,-0.12958799769553841,1.1102230246251565e-16,1.5120136263010617,-1.640732778973586e-06,0.030521833401880194,3.4158152661944996e-06,0.41334287117509305,3.855587382800563e-05,-0.10663145228920401,0.0,0.28623668483009496,3.203384360678241e-05,0.00023372216278155777,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.00_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.0,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.195938758478585,-2.724614154292482e-07,1.124380222319615,-7.978624583238059e-07,-0.12958799769553864,-1.1102230246251565e-16,1.5120131645133879,-2.1025204528513086e-06,0.030521833401880194,3.4158152661944996e-06,0.41334287117509305,3.855587382800563e-05,-0.10663145228920401,0.0,0.28623668483009496,3.203384360678241e-05,0.00022417051239426167,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594525761341464,6.226673414211348e-06,1.124408263123225,2.72429411516395e-05,-0.12958799769553841,1.1102230246251565e-16,1.5120633168033033,4.80497694625992e-05,0.030522362170830153,3.944584216153402e-06,0.4133408193105984,3.650400933336018e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862413968352743,3.6745848786101654e-05,0.0016860605719568045,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594519777095298,6.166830952558655e-06,1.1244081802723556,2.716009028214117e-05,-0.12958799769553853,0.0,1.512062855013146,4.758797930537462e-05,0.030522362170830153,3.944584216153402e-06,0.4133408193105984,3.650400933336018e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862413968352743,3.6745848786101654e-05,0.00168415025606522,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959516967117969,1.2665771796482872e-05,1.1244362126882956,5.51925062222125e-05,-0.12958799769553853,0.0,1.512113005806117,9.773877227625682e-05,0.030522890563750016,4.472977136016354e-06,0.4133387470012253,3.4431699960257856e-05,-0.10663163619635618,-1.8390715217364573e-07,0.28624610530728256,4.145432079438738e-05,0.0019895330730099192,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595163686901285,1.2605929012421413e-05,1.12443612984187,5.510965979649285e-05,-0.12958799769553864,-1.1102230246251565e-16,1.5121125440134717,9.727697963102244e-05,0.030522890563750016,4.472977136016354e-06,0.4133387470012253,3.4431699960257856e-05,-0.10663163619635618,-1.8390715217364573e-07,0.28624610530728256,4.145432079438738e-05,0.001987622771277009,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.75_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.75,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595813561587772,1.910467587729059e-05,1.1244641538696618,8.313368758838813e-05,-0.12958799769553853,0.0,1.5121626933095533,0.00014742627571262545,0.03052309939584119,4.681809227191636e-06,0.4133326880363069,2.8372735041859443e-05,-0.10663172814915278,-2.75859948772883e-07,0.286247816908177,4.316592168884803e-05,0.0021533473707230355,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.25_ur0.75_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.25,0.75,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595807577277147,1.9044832771042408e-05,1.1244640710276763,8.305084560289444e-05,-0.12958799769553853,0.0,1.5121622315144232,0.0001469644805824899,0.03052309939584119,4.681809227191636e-06,0.4133326880363069,2.8372735041859443e-05,-0.10663172814915278,-2.75859948772883e-07,0.286247816908177,4.316592168884803e-05,0.0021514370831393625,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.00_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.0,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19593860570136457,-4.252386358594151e-07,1.1243795901628142,-1.4300192592298089e-06,-0.12958799769553853,0.0,1.5120119855676293,-3.281466211424444e-06,0.030525249166682755,6.831580068755727e-06,0.41338142300024555,7.710769898050529e-05,-0.10663145228920401,0.0,0.2862687182004489,6.4067213960739e-05,0.0004674226856582475,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.00_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.0,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.1959385459172749,-4.850227255381867e-07,1.1243795073861254,-1.5127959480665254e-06,-0.12958799769553841,1.1102230246251565e-16,1.5120115242279173,-3.7428059234123623e-06,0.030525249166682755,6.831580068755727e-06,0.41338142300024555,7.710769898050529e-05,-0.10663145228920401,0.0,0.2862687182004489,6.4067213960739e-05,0.00045788025724136094,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.25_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.25,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594504499290988,6.014052909453227e-06,1.124407548118287,2.652793621349403e-05,-0.12958799769553841,1.1102230246251565e-16,1.512061676061039,4.640902719832418e-05,0.030525777937385312,7.360350771312696e-06,0.41337937027119076,7.505496992571414e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862734301944403,6.877920795211878e-05,0.0019719397920417436,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.25_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.25,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19594498520849823,5.954268497809778e-06,1.1244074653460405,2.6445163967103724e-05,-0.12958799769553853,0.0,1.5120612147188401,4.594768499943669e-05,0.030525777937385312,7.360350771312696e-06,0.41337937027119076,7.505496992571414e-05,-0.10663154424304011,-9.195383610105523e-08,0.2862734301944403,6.877920795211878e-05,0.001962397434412677,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.50_pr0.00_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.5,0.0,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595148409014707,1.2453150146640724e-05,1.1244354976905364,5.447750846299115e-05,-0.12958799769553864,-1.1102230246251565e-16,1.512111365055015,9.609802117438448e-05,0.030526306332056663,7.888745442663492e-06,0.41337729709575854,7.298179449349851e-05,-0.10663163619635618,-1.8390715217364573e-07,0.2862781386552503,7.348766876213997e-05,0.0033713659446268918,False,False,False
stress,tt1.00_bt0.25_ew0.00_cw0.00_rr0.50_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.0,0.25,0.0,0.0,0.5,0.5,0.25,0.35,0.2,1.0,1.0,0.0,0.0,0.04,0.19595142430541368,1.2393365413254642e-05,1.124435414922729,5.4394740655494545e-05,-0.12958799769553864,-1.1102230246251565e-16,1.5121109037103346,9.563667649392649e-05,0.030526306332056663,7.888745442663492e-06,0.41337729709575854,7.298179449349851e-05,-0.10663163619635618,-1.8390715217364573e-07,0.2862781386552503,7.348766876213997e-05,0.0033694574872547567,False,False,False
