month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,borrow_cost,regime,crash_probability,risk_rank,hedge_strength,gross_exposure,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO
2023-01,0.03089449204824845,0.030909525426672774,3.191029608665755,-0.37474467780261445,0.0045389389849657125,1.3616816954897138e-05,1.4165614694286872e-06,0.0,Stagflation,0.24971438389495274,0.5657894736842105,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2023-02,-0.0086776701805272,-0.008667011298675826,3.163338906185457,-0.38017043726726263,0.0030675920069245903,9.202776020773771e-06,1.4561058305996994e-06,0.0,Stagflation,0.4287263572971792,0.7712418300653595,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2023-03,0.03108874291563513,0.03111209115248746,3.2616831361948835,-0.36090071533995394,0.006670924814951337,2.001277444485401e-05,3.3354624074756617e-06,0.0,Stagflation,0.3512433652682055,0.6818181818181818,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2023-04,0.011375937729151457,0.011400319997890481,3.2987878404444597,-0.353630361674916,0.006966362496864331,2.0899087490592995e-05,3.4831812484321936e-06,0.0,Stagflation,0.6495782971480241,0.896774193548387,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2023-05,-0.010705471868230537,-0.010685424417246264,3.2634727600193205,-0.36055005365448356,0.005729985078047645,1.7189955234142936e-05,2.8574957501303205e-06,0.0,Slowdown,0.17946283190232298,0.3717948717948718,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-06,-0.007784113404924142,-0.00776941184650199,3.238069517961449,-0.3655276045536098,0.004200445263471717,1.2601335790415152e-05,2.1002226317358568e-06,0.0,Slowdown,0.18664484978022566,0.3885350318471338,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-07,0.00018103790005779527,0.0001976211889699129,3.238655731267222,-0.3654127410034935,0.004756421103522788,1.4269263310568363e-05,2.3140256015492524e-06,0.0,Slowdown,0.0967826454082988,0.13924050632911392,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-08,0.008116689208742943,0.008129908226218948,3.2649428932920324,-0.36026199344639076,0.003776862136001414,1.1330586408004242e-05,1.8884310680006844e-06,0.0,Slowdown,0.22466501515973802,0.49056603773584906,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-09,-0.015573821099598114,-0.015551355261097993,3.2140952567714978,-0.3702251587110703,0.006418811000034292,1.9256433000102875e-05,3.2094055000171513e-06,0.0,Slowdown,0.22464458352876043,0.4875,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-10,0.011998984070252,0.012020409384969613,3.2526611345577714,-0.3626685004225989,0.006226449715942564,1.8679349147827693e-05,2.7459655697856662e-06,0.0,Slowdown,0.20820868524502162,0.453416149068323,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-11,0.021939088999180085,0.021992319062608793,3.3240215566730087,-0.34868602793138936,0.015208589551059675,4.562576865317903e-05,7.604294775529819e-06,0.0,Slowdown,0.19718740101369192,0.41975308641975306,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2023-12,0.024623341169374553,0.024651720832534252,3.405870073517324,-0.3326485017887635,0.008108475188485263,2.4325425565455788e-05,4.0542375942426155e-06,0.0,Slowdown,0.1648222968775839,0.3496932515337423,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2024-01,-0.0015788320467773618,-0.0015684915144092357,3.400492776698095,-0.3337021377206042,0.00295443781946457,8.86331345839371e-06,1.4772189097322919e-06,0.0,Slowdown,0.25601947463628466,0.5853658536585366,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2024-02,0.0028223622399393238,0.0028412761102016362,3.4100901991082337,-0.33182160379355463,0.005403962932089303,1.621188879626791e-05,2.7019814660446535e-06,0.0,Slowdown,0.13547969820632724,0.26666666666666666,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2024-03,0.03366579808449539,0.03367695276962786,3.5248936072013284,-0.30932684482244643,0.0036769281348030224,1.1030784404409068e-05,1.239007280594423e-07,0.0,Slowdown,0.3301737570328903,0.6807228915662651,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2024-04,0.004500578840861795,0.004559680266487384,3.540757668786188,-0.306218415834303,0.017053207956042166,5.11596238681265e-05,7.941801757462466e-06,0.0,Goldilocks,0.4330744426483121,0.7844311377245509,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-05,0.007206168149536502,0.007243355989380469,3.5662729639242223,-0.3012189090797531,0.010625097098276297,3.187529129482889e-05,5.312548549138152e-06,0.0,Goldilocks,0.5604907484345674,0.8511904761904762,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-06,0.012574395972657741,0.012577750295115315,3.611116692319189,-0.2924321589443163,0.0009583778450210981,2.875133535063294e-06,4.791889225105317e-07,0.0,Goldilocks,0.2220885911635748,0.47928994082840237,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-07,0.022687547002706355,0.022701051070953097,3.6930440720084383,-0.276379180292762,0.003858305213354306,1.1574915640062918e-05,1.9291526066771286e-06,0.0,Goldilocks,0.4076408384195015,0.7411764705882353,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-08,-0.004878281364801788,-0.0048615638762237595,3.675028363932568,-0.2799092062527223,0.004776425308008151,1.4329275924024453e-05,2.38821265400406e-06,0.0,Goldilocks,0.3668952597069438,0.7017543859649122,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-09,0.014063180342312328,0.014072149411765888,3.7267109505776648,-0.26978243955741554,0.0029264077105479805,8.779223131643941e-06,1.8984632191612616e-07,0.0,Goldilocks,0.41726539701010107,0.7616279069767442,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-10,0.01749083660572519,0.0175166956884819,3.791894242890985,-0.2570103235210831,0.007388309359059243,2.216492807717773e-05,3.694154679529632e-06,0.0,Goldilocks,0.4631454687458076,0.7976878612716763,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-11,0.008041924190239004,0.008093459303108914,3.822388368929718,-0.2510352568687094,0.014724317962831236,4.417295388849371e-05,7.362158981415637e-06,0.0,Goldilocks,0.3426571053478376,0.6666666666666666,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2024-12,0.005759694796802766,0.00578707976949769,3.8444041593296023,-0.24672144853470734,0.008061799356304834,2.4185398068914504e-05,3.1995746260098657e-06,0.0,Slowdown,0.08846276509231735,0.09714285714285714,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-01,0.01910865743685402,0.01914531354348667,3.917865561459048,-0.2323273067402276,0.010473173323614311,3.141951997084293e-05,5.23658666180718e-06,0.0,Slowdown,0.15737577761322055,0.3181818181818182,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-02,0.014240832534719302,0.014267758548330763,3.97365922881333,-0.22139500847403826,0.00775810187108758,2.3274305613262742e-05,3.6517079981994438e-06,0.0,Slowdown,0.1203632113364524,0.20903954802259886,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-03,0.022775864100973788,0.022784340856001357,4.064162751392363,-0.20366160699870306,0.0025107964889000446,7.532389466700134e-06,9.443655608693397e-07,0.0,Slowdown,0.1193679571995956,0.20786516853932585,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-04,0.00888340014855782,0.008942293006091874,4.100266335381845,-0.19658741440001304,0.01682653072401534,5.047959217204602e-05,8.413265362007677e-06,0.0,Slowdown,0.16635677724149878,0.35195530726256985,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-05,0.0013620408744359671,0.0013719511651053879,4.105851065726709,-0.19549313361938958,0.0028490118928761222,8.547035678628368e-06,1.3632549907924285e-06,0.0,Slowdown,0.25795603060428374,0.5833333333333334,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-06,0.0012467075029786974,0.001262188824915576,4.110969861056463,-0.19449014887287508,0.004861500217429066,1.4584500652287197e-05,8.968212845913287e-07,0.0,Slowdown,0.058361332985939304,0.016574585635359115,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-07,0.008944808507906975,0.008972100528809555,4.14774169924539,-0.18728501750331028,0.008042721354738956,2.412816406421687e-05,3.1638568383624554e-06,0.0,Slowdown,0.2991151133979548,0.6483516483516484,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-08,0.010035707407263268,0.010058383508506618,4.189367221339922,-0.17912884773347437,0.006681463032568096,2.004438909770429e-05,2.631712145645532e-06,0.0,Slowdown,0.2207350782422465,0.47540983606557374,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-09,0.03082187826975528,0.03084624561151046,4.318491387863364,-0.1538280570031617,0.006962097644337178,2.0886292933011533e-05,3.4810488221685838e-06,0.0,Slowdown,0.27644077265885114,0.6195652173913043,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-10,0.01965267204156732,0.019733609943110034,4.403361282823376,-0.1371985173166691,0.023726330524826422,7.117899157447927e-05,9.75890996823478e-06,0.0,Goldilocks,0.5144116987241198,0.827027027027027,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2025-11,0.008298490358257804,0.008354779348592422,4.439902533972812,-0.13003856753153087,0.017493653030867248,5.2480959092601744e-05,3.8080312420167156e-06,0.0,Slowdown,0.4274629111232332,0.7795698924731183,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2025-12,0.009681022150077115,0.009744084836204314,4.482885328748386,-0.12161645163409074,0.018017910322056952,5.405373096617086e-05,9.008955161028454e-06,0.0,Goldilocks,0.6570343042916043,0.9197860962566845,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2026-01,0.024270978379424907,0.0242843752126171,4.591689341639879,-0.1002972235228593,0.004350853233853345,1.3052559701560035e-05,3.442734906343031e-07,0.0,Overheating,0.3263433837273304,0.6595744680851063,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2026-02,0.04457070595362655,0.04465016995477506,4.79634417711651,-0.06019683562683542,0.024234049020025107,7.270214706007532e-05,6.76185408844042e-06,0.0,Overheating,0.46279383862826046,0.798941798941799,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2026-03,0.042880632433021384,0.04677682385326457,5.002014448797706,-0.019897481575959386,0.7207064398319836,0.0021621193194959506,7.782210074724555e-05,0.00165625,Goldilocks,0.8049251891115524,0.9947368421052631,1.75,2.3249999999999997,-0.6625,1.26,0.4025,0.0,1.0,0.0,0.0,0.0
2026-04,-0.10229060398524618,-0.09781352136744463,4.4903553696872605,-0.12015276015301535,0.75,0.0022500000000000003,0.00035208261780155626,0.001875,Overheating,0.808503166402658,1.0,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2026-05,0.002593304402372834,0.00577584962374016,4.50200022803569,-0.1178710484325044,0.9369802120693136,0.002810940636207941,0.0003716045851593849,0.0,Overheating,0.4290668432839257,0.7708333333333334,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2026-06,-0.018323222116538057,-0.018275535735779024,4.419509077888687,-0.13403449314750437,0.015456328351599859,4.636898505479958e-05,1.3173957042351691e-06,0.0,Overheating,0.5791623553369747,0.8652849740932642,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2026-07,-0.029569425657742843,-0.029527673048850216,4.2888267327663385,-0.1596405958245487,0.011929316826464767,3.57879504793943e-05,5.964658413232391e-06,0.0,Overheating,0.5042597299471209,0.8041237113402062,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
