Strategy,source,vkospi_weight,max_shift,target_vol,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
Blend_path2m4_structure_all_w0.75_s0.200_v0.155,path2m4_structure_all,0.75,0.2,0.155,129.0,0.1257671518130934,0.1415899782385509,0.909933374760109,1.6983367320571463,-0.13744262119242467,0.915052046606524,3.573322005295511,0.5891472868217055,0.1075729082596437
Blend_path2m4_structure_all_w0.75_s0.250_v0.145,path2m4_structure_all,0.75,0.25,0.145,129.0,0.12168086031108194,0.1355066452434015,0.9176713422295896,1.7126176055414182,-0.13414067560938392,0.9071138173287212,3.436331680504266,0.5891472868217055,0.10924096953145357
Blend_path2m4_structure_all_w0.75_s0.250_v0.150,path2m4_structure_all,0.75,0.25,0.15,129.0,0.1239545259265209,0.13843203933871262,0.9158423727183572,1.711218168323679,-0.13556737379261574,0.914338918419563,3.5119551419308577,0.5891472868217055,0.10985386531132123
Blend_path2m4_structure_all_w0.75_s0.250_v0.155,path2m4_structure_all,0.75,0.25,0.155,129.0,0.12593551842879314,0.1412795609785687,0.9126881957987345,1.706605684451763,-0.13699974892423628,0.9192390454557556,3.5790711692110313,0.5891472868217055,0.11054506821693007
VKOSPI_path2m5_structure_all_s0.100_v0.145,path2m5_structure_all,1.0,0.1,0.145,129.0,0.12106520875727034,0.13611703761262756,0.9101033824121713,1.6931649470164571,-0.1346835667288413,0.8988862687384213,3.4161104552429116,0.5813953488372093,0.10335739142074774
VKOSPI_path2m5_structure_all_s0.100_v0.150,path2m5_structure_all,1.0,0.1,0.15,129.0,0.12334833738982609,0.13909365404954355,0.9082413512070692,1.691411992134505,-0.13614472235282837,0.906008953253145,3.491646783247103,0.5813953488372093,0.10400858511658467
VKOSPI_path2m5_structure_all_s0.100_v0.155,path2m5_structure_all,1.0,0.1,0.155,129.0,0.12518350481061757,0.14200440816339377,0.9040146993563463,1.6838811321966674,-0.13761258394788,0.9096806499762414,3.553457171481847,0.5813953488372093,0.1048710257794489
VKOSPI_path2m5_structure_all_s0.150_v0.145,path2m5_structure_all,1.0,0.15,0.145,129.0,0.12075169794511575,0.13599510884423413,0.9087113994425385,1.6913506501668971,-0.13589921005860928,0.8885386301586238,3.4058546440693647,0.5813953488372093,0.10806626684906866
VKOSPI_path2m5_structure_all_s0.150_v0.150,path2m5_structure_all,1.0,0.15,0.15,129.0,0.12300027404843905,0.13895711506600888,0.9067352548877089,1.6892291732625702,-0.13739243886736485,0.895247766634235,3.4800342570881733,0.5813953488372093,0.10872556099514201
VKOSPI_path2m5_structure_all_s0.150_v0.155,path2m5_structure_all,1.0,0.15,0.155,129.0,0.12486746524469883,0.14186611852910916,0.9027470345015953,1.6821475544103601,-0.13889172738717825,0.8990273761706122,3.5427423964203038,0.5813953488372093,0.10956603231180712
VKOSPI_path2m5_structure_all_s0.200_v0.145,path2m5_structure_all,1.0,0.2,0.145,129.0,0.12082288465057611,0.1357282362411321,0.9107045430645746,1.6960540519063367,-0.13551442694622984,0.8915868765656728,3.4081809056234635,0.5891472868217055,0.11246310070225536
VKOSPI_path2m5_structure_all_s0.200_v0.150,path2m5_structure_all,1.0,0.2,0.15,129.0,0.12322993602355092,0.13863755260700023,0.9099948298957613,1.6973289579438502,-0.13698975917154088,0.8995558264267063,3.487692589963097,0.5891472868217055,0.11313573855372887
VKOSPI_path2m5_structure_all_s0.200_v0.155,path2m5_structure_all,1.0,0.2,0.155,129.0,0.12525601009198284,0.14149414316330347,0.9072118016212707,1.693470311233302,-0.13847084938990595,0.9045659114813921,3.5559194788680615,0.5891472868217055,0.11396033212808505
VKOSPI_path2m5_structure_all_s0.250_v0.145,path2m5_structure_all,1.0,0.25,0.145,129.0,0.1214499579472883,0.13541991078013885,0.9166369106124715,1.7109755582520918,-0.13414067560938403,0.9053924724589062,3.4287349482174503,0.5891472868217055,0.1170783802928943
VKOSPI_path2m5_structure_all_s0.250_v0.150,path2m5_structure_all,1.0,0.25,0.15,129.0,0.12386060380964303,0.1383298655560992,0.9158057983974027,1.711989141587677,-0.13556737379261574,0.9136461107457821,3.50880159249951,0.5891472868217055,0.11783406881888316
VKOSPI_path2m5_structure_all_s0.250_v0.155,path2m5_structure_all,1.0,0.25,0.155,129.0,0.1258948862528535,0.14118655629753288,0.9129375695163455,1.7079226370076068,-0.13699974892423628,0.9189424596863751,3.5776829471015623,0.5891472868217055,0.11868635736663453
Blend_path2m5_structure_all_w0.25_s0.150_v0.145,path2m5_structure_all,0.25,0.15,0.145,129.0,0.12333400687803464,0.13606087679083817,0.9254123570507893,1.7272167356536774,-0.12982263823850393,0.9500192612897861,3.4911679778762688,0.5968992248062015,0.10155735335280974
Blend_path2m5_structure_all_w0.25_s0.150_v0.150,path2m5_structure_all,0.25,0.15,0.15,129.0,0.12563671133563736,0.13907768874299917,0.923090925312073,1.7244802839075188,-0.12982263823850382,0.9677565718917507,3.5688736535105603,0.5968992248062015,0.10210859618217157
Blend_path2m5_structure_all_w0.25_s0.150_v0.155,path2m5_structure_all,0.25,0.15,0.155,129.0,0.12765036224498805,0.1420147287968115,0.9195173438561064,1.7185219570528412,-0.1306874805558994,0.9767604494478545,3.638107146320096,0.5968992248062015,0.10264054043465765
Blend_path2m5_structure_all_w0.25_s0.200_v0.145,path2m5_structure_all,0.25,0.2,0.145,129.0,0.12343111339208312,0.1358531300645713,0.9272610943235707,1.732334825930115,-0.12982263823850393,0.9507672549784529,3.494413627947209,0.5968992248062015,0.10417845326737055
Blend_path2m5_structure_all_w0.25_s0.200_v0.150,path2m5_structure_all,0.25,0.2,0.15,129.0,0.1257906163221718,0.1388515863084235,0.9253610805096701,1.730628662626312,-0.12982263823850382,0.9689420738090027,3.5741227381482408,0.5968992248062015,0.10466491890341574
Blend_path2m5_structure_all_w0.25_s0.200_v0.155,path2m5_structure_all,0.25,0.2,0.155,129.0,0.127766553042574,0.14177840912219036,0.9215463946212437,1.7241122728201188,-0.13036929903969197,0.9800355910763504,3.642138950029093,0.5968992248062015,0.10524826443724654
Blend_path2m5_structure_all_w0.25_s0.250_v0.145,path2m5_structure_all,0.25,0.25,0.145,129.0,0.12363276725283945,0.13566863248096925,0.9296719697625186,1.7386428787576682,-0.12982263823850393,0.9523205577266675,3.501162371600388,0.5968992248062015,0.10684257018380175
Blend_path2m5_structure_all_w0.25_s0.250_v0.150,path2m5_structure_all,0.25,0.25,0.15,129.0,0.1260321031540914,0.13865484759312108,0.9280379535706478,1.7375891200216287,-0.12982263823850382,0.9708022026370422,3.5823730040941126,0.5968992248062015,0.10729325965802411
Blend_path2m5_structure_all_w0.25_s0.250_v0.155,path2m5_structure_all,0.25,0.25,0.155,129.0,0.12796927886398857,0.14157308149083767,0.9239582620562037,1.7304810033680826,-0.13002112143634947,0.9842191595512013,3.6491832111847087,0.5968992248062015,0.10798135533028326
Blend_path2m5_structure_all_w0.50_s0.150_v0.145,path2m5_structure_all,0.5,0.15,0.145,129.0,0.12256373604880522,0.13603630199169914,0.9204654721693318,1.716337577626871,-0.13132302300800802,0.93329968532122,3.465519448063022,0.5891472868217055,0.10302908841841528
Blend_path2m5_structure_all_w0.50_s0.150_v0.150,path2m5_structure_all,0.5,0.15,0.15,129.0,0.12494624080030081,0.13902766263493305,0.9189181956978842,1.7153433341084394,-0.13267150586589738,0.9417714827673309,3.5454104001449247,0.5891472868217055,0.10356142940018312
Blend_path2m5_structure_all_w0.50_s0.150_v0.155,path2m5_structure_all,0.5,0.15,0.155,129.0,0.12683341694472428,0.1419451614186888,0.9147443963568207,1.707942029914966,-0.13402691536133637,0.946327956610667,3.6098733571899118,0.5891472868217055,0.10428675732431468
Blend_path2m5_structure_all_w0.50_s0.200_v0.145,path2m5_structure_all,0.5,0.2,0.145,129.0,0.1225409604981682,0.1357966483546109,0.9216989468082012,1.7202097401887735,-0.1319446307647384,0.9287301786206273,3.464763674446569,0.5891472868217055,0.10624588152447344
Blend_path2m5_structure_all_w0.50_s0.200_v0.150,path2m5_structure_all,0.5,0.2,0.15,129.0,0.12485386148419764,0.1387742604484983,0.9197447478636109,1.718278725908627,-0.133308151437612,0.9365808477408004,3.542281842953127,0.5891472868217055,0.10689349912805987
Blend_path2m5_structure_all_w0.50_s0.200_v0.155,path2m5_structure_all,0.5,0.2,0.155,129.0,0.12671886090361983,0.14168638387218713,0.9154310958090378,1.7105477940058529,-0.13467817278929017,0.940901248355047,3.605930205516469,0.5891472868217055,0.1077518569672766
Blend_path2m5_structure_all_w0.50_s0.250_v0.145,path2m5_structure_all,0.5,0.25,0.145,129.0,0.12263224924480931,0.1355765215135133,0.9235801217285459,1.7255399569694545,-0.13198661005760692,0.9291264408661242,3.467793860621603,0.5891472868217055,0.10949393192232358
Blend_path2m5_structure_all_w0.50_s0.250_v0.150,path2m5_structure_all,0.5,0.25,0.15,129.0,0.12487733091343767,0.13853908974708004,0.9212221208142655,1.7226941402287523,-0.1333460133246115,0.9364909216253954,3.5430764312715777,0.5891472868217055,0.11024247600799954
Blend_path2m5_structure_all_w0.50_s0.250_v0.155,path2m5_structure_all,0.5,0.25,0.155,129.0,0.12678588258783274,0.14144271995935181,0.9171884016741846,1.715506594182316,-0.1347115518153449,0.9411656304102546,3.6082366950901252,0.5891472868217055,0.11096310527090662
Blend_path2m5_structure_all_w0.75_s0.150_v0.145,path2m5_structure_all,0.75,0.15,0.145,129.0,0.12166653755290402,0.1360156962951864,0.914649829832621,1.704058966130575,-0.134117461428108,0.9071640355951851,3.4358600152809804,0.5891472868217055,0.10513595181040407
Blend_path2m5_structure_all_w0.75_s0.150_v0.150,path2m5_structure_all,0.75,0.15,0.15,129.0,0.12392525143431299,0.1389904669929491,0.91253102388848,1.701723978956758,-0.1355552352171422,0.9142048349206178,3.5109719395740053,0.5891472868217055,0.1058682332504611
Blend_path2m5_structure_all_w0.75_s0.150_v0.155,path2m5_structure_all,0.75,0.15,0.155,129.0,0.12579739607456308,0.14190265997745208,0.9084305632309404,1.6944176613939252,-0.136999461420362,0.9182327782192727,3.5743541293733063,0.5891472868217055,0.10664847067967477
Blend_path2m5_structure_all_w0.75_s0.200_v0.145,path2m5_structure_all,0.75,0.2,0.145,129.0,0.12175426842418435,0.13573033442325771,0.9168711065629674,1.7092018206123316,-0.13454636175652113,0.9049242717132278,3.4387500176956274,0.5891472868217055,0.10885834265608085
Blend_path2m5_structure_all_w0.75_s0.200_v0.150,path2m5_structure_all,0.75,0.2,0.15,129.0,0.12402699843736387,0.13868850631056642,0.9148771685314845,1.707036941882126,-0.13599150764175927,0.9120201738191376,3.514390251525878,0.5891472868217055,0.10951143802667587
Blend_path2m5_structure_all_w0.75_s0.200_v0.155,path2m5_structure_all,0.75,0.2,0.155,129.0,0.12591812265101865,0.14159362672465423,0.9108712998064274,1.699893080608671,-0.13744262119242467,0.9161504747113975,3.578476772469777,0.5891472868217055,0.11034562443782217
Blend_path2m5_structure_all_w0.75_s0.250_v0.145,path2m5_structure_all,0.75,0.25,0.145,129.0,0.12177406941902835,0.1355023278418485,0.9183166445362957,1.713508288122136,-0.13414067560938392,0.9078086782090842,3.43940260064485,0.5891472868217055,0.1126074615116278
Blend_path2m5_structure_all_w0.75_s0.250_v0.150,path2m5_structure_all,0.75,0.25,0.15,129.0,0.12412040132954338,0.1384334739881768,0.9169122006103588,1.7129837155902716,-0.13556737379261574,0.9155624827505815,3.5175308901630933,0.5891472868217055,0.11331928603891894
Blend_path2m5_structure_all_w0.75_s0.250_v0.155,path2m5_structure_all,0.75,0.25,0.155,129.0,0.12616786619829834,0.1412869237067286,0.9141245488641981,1.7091300638425408,-0.13699974892423628,0.9209350176843887,3.5870188557851614,0.5891472868217055,0.11410225322685799
