Strategy,max_shift,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
loss4_structure_domestic,0.075,129.0,0.12314605793700406,0.13837863546878362,0.9109408312537383,1.6936130628025532,-0.1399488414503457,0.8799362442789259,3.4848938122235698,0.5891472868217055,0.08020434733226205
loss4_structure_domestic,0.1,129.0,0.1236980257075444,0.13876755392696183,0.9123139257605124,1.7008820956160435,-0.1399488414503457,0.8838803124456936,3.5033489047810695,0.5968992248062015,0.08245238762886298
loss4_structure_domestic,0.15,129.0,0.12376861453050858,0.13895774068723005,0.9116906074660308,1.7014108585729113,-0.1399488414503457,0.8843847026373711,3.5057154302370743,0.5968992248062015,0.08662095131976352
loss4_structure_domestic,0.2,129.0,0.12291460708689605,0.13892589889191936,0.9063418072856616,1.6897791685345362,-0.1399488414503457,0.8782824195833486,3.477181505320572,0.5968992248062015,0.09055656368889752
loss4_structure_stress,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss4_structure_stress,0.025,129.0,0.12192623443826789,0.1377427254136806,0.9066029165302418,1.6764350351668338,-0.1399488414503457,0.8712200342260619,3.4444212645925254,0.5891472868217055,0.07663311853212541
loss4_structure_stress,0.05,129.0,0.12245056048799174,0.13806755335566365,0.9081845109286805,1.6832617718872998,-0.1399488414503457,0.8749665893549937,3.461765355215054,0.5891472868217055,0.0784086477790289
loss4_structure_stress,0.075,129.0,0.12294923463038843,0.13843430070422727,0.90935260737715,1.6895305390757458,-0.1399488414503457,0.8785298495951552,3.4783343639811757,0.5891472868217055,0.08066490487260015
loss4_structure_stress,0.1,129.0,0.12343235728310509,0.13884173145726852,0.9101819330578265,1.6954005013436582,-0.1399488414503457,0.8819819871599244,3.494455221019852,0.5968992248062015,0.08313896035173045
loss4_structure_stress,0.15,129.0,0.12336748760271044,0.1390687418042074,0.9084829302313371,1.693175112145371,-0.1399488414503457,0.8815184629197635,3.492286715530787,0.5968992248062015,0.08768624677067412
loss4_structure_stress,0.2,129.0,0.12238343549967379,0.13907290650799572,0.9020972198889381,1.678899199265017,-0.1399488414503457,0.8744869498837247,3.45954052699361,0.5891472868217055,0.09187226519168708
loss3_composite_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_composite_domestic,0.025,129.0,0.12233980520240384,0.137530360128056,0.9104928563611976,1.6866935099129268,-0.1399488414503457,0.8741751909808443,3.4580951154774673,0.5968992248062015,0.07689688640712128
loss3_composite_domestic,0.05,129.0,0.1232968321761212,0.13765835901426562,0.9159966243740659,1.7037686067966795,-0.1399488414503457,0.8810135968139995,3.4899261890873787,0.5968992248062015,0.07840836238419896
loss3_composite_domestic,0.075,129.0,0.12424005874772237,0.1378419497299955,0.921074617452794,1.720255630532332,-0.1399488414503457,0.8877533923123125,3.5215580471397274,0.6046511627906976,0.08007076030942788
loss3_composite_domestic,0.1,129.0,0.12517053315080706,0.13807993203470387,0.9257361416313127,1.7363512632677602,-0.1399488414503457,0.8944020675956648,3.5530168120166645,0.6046511627906976,0.08186051941866725
loss3_composite_domestic,0.15,129.0,0.12539981230629316,0.1379998411524649,0.9276576267090836,1.7467314261410185,-0.1399488414503457,0.8960403745163222,3.5608076364406367,0.6046511627906976,0.08486788607264177
loss3_composite_domestic,0.2,129.0,0.1251031981521955,0.13772816300524116,0.927279908688679,1.748848967157321,-0.1399488414503457,0.8939209275025155,3.5507317313576188,0.6046511627906976,0.0875726759938411
loss3_composite_stress,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_composite_stress,0.025,129.0,0.12222884940396139,0.13753465559581277,0.9097426300204573,1.6851841434301311,-0.1399488414503457,0.8733823598484636,3.4544217703162383,0.5968992248062015,0.07648526267138472
loss3_composite_stress,0.05,129.0,0.12306388403047785,0.13766641868584076,0.9144291496403011,1.7006088566084168,-0.1399488414503457,0.879349073240748,3.482153873730933,0.5968992248062015,0.07786016210885181
