name,stage,mode,level_threshold,momentum_window,spike_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Full_CAGR,Full_Sharpe,Full_MDD,Full_Calmar,Validation_CAGR,Validation_Sharpe,Validation_MDD,Validation_Calmar,AvgTurnover,TotalCost
momentum_lt0.80_mw21_st0.10_rt0.25_bs0.50_rb0.10,coarse,momentum,0.8,21,0.1,0.25,0.5,0.1,0.04,0.12517392596199617,0.934151155822761,-0.12956231613468094,0.9661291160608536,0.01958822675073768,0.31062624648283427,-0.10572051355882583,0.18528312142409567,0.16238467231176587,0.06497249465681448
momentum_lt0.80_mw21_st0.10_rt0.50_bs0.50_rb0.05,coarse,momentum,0.8,21,0.1,0.5,0.5,0.05,0.04,0.11713259676703314,0.8852082807096192,-0.1492861771980012,0.7846178324445797,0.011402829130263248,0.18986555838479216,-0.12155815133441872,0.09380554907332307,0.36264539165766874,0.14743568058150341
momentum_lt0.80_mw21_st0.10_rt0.50_bs0.50_rb0.10,coarse,momentum,0.8,21,0.1,0.5,0.5,0.1,0.04,0.11962420860822687,0.8994062286473689,-0.14310502139692982,0.8359190155628828,0.011542020869897529,0.19175171677299302,-0.12213817128270421,0.09449970266201273,0.2998986928821133,0.12148914330950271
momentum_lt0.80_mw21_st0.10_rt0.75_bs0.50_rb0.05,coarse,momentum,0.8,21,0.1,0.75,0.5,0.05,0.04,0.11016549034471934,0.8354446496791139,-0.1682554210925873,0.6547515059505731,0.0041742531194446375,0.09258804961989167,-0.1328742764439773,0.03141505813734078,0.5214586104672887,0.21278405323003646
momentum_lt0.80_mw21_st0.10_rt0.75_bs0.50_rb0.10,coarse,momentum,0.8,21,0.1,0.75,0.5,0.1,0.04,0.11445446494128064,0.8630639858816113,-0.1609594884792278,0.7110762218659216,0.00759718600335102,0.13661410420466302,-0.12844125282953334,0.05914911164432483,0.4647791605147927,0.18923535863125296
momentum_lt0.80_mw21_st0.10_rt1.00_bs0.50_rb0.05,coarse,momentum,0.8,21,0.1,1.0,0.5,0.05,0.04,0.10312512668306906,0.783805651593056,-0.19534107233243359,0.5279234185198368,-0.0032193836758104277,-0.00024623221943701097,-0.15587570977769083,-0.02065353017735667,0.681739841180939,0.27880468087659394
momentum_lt0.80_mw21_st0.10_rt1.00_bs0.50_rb0.10,coarse,momentum,0.8,21,0.1,1.0,0.5,0.1,0.04,0.10585487222625978,0.7996516255976075,-0.18469279755346846,0.5731402286849592,0.00015334959583190866,0.041707894304286536,-0.1462098721317231,0.0010488320220521995,0.6165134057664339,0.2519094497742484
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.50_rb0.05,coarse,momentum,0.8,21,0.15,0.25,0.5,0.05,0.04,0.1257748257190252,0.9393539044879677,-0.1301739287026331,0.9662059597689708,0.020171151110921937,0.3136930089197723,-0.10841616455861947,0.18605298566908451,0.18392812132297265,0.07387072222853858
momentum_lt0.80_mw21_st0.15_rt0.50_bs0.50_rb0.05,coarse,momentum,0.8,21,0.15,0.5,0.5,0.05,0.04,0.11885442793609746,0.8950786378286423,-0.1468106644682846,0.8095762550122746,0.013067156148008907,0.2124761010429654,-0.11889544568797994,0.10990459787922699,0.31094106473678407,0.1262139339762501
momentum_lt0.80_mw21_st0.15_rt0.50_bs0.50_rb0.10,coarse,momentum,0.8,21,0.15,0.5,0.5,0.1,0.04,0.12083005683066217,0.905548104121274,-0.1390170480394869,0.8691743820969438,0.016018665429116563,0.25486014837871307,-0.11164571232453924,0.14347765888718084,0.26677516784883526,0.10784087701688566
momentum_lt0.80_mw21_st0.15_rt0.75_bs0.50_rb0.05,coarse,momentum,0.8,21,0.15,0.75,0.5,0.05,0.04,0.1142383242703704,0.8597860500095372,-0.16504789452259272,0.6921525694151329,0.00794358532088224,0.14164173479270395,-0.12767901986155739,0.06221527490965615,0.44040356188713564,0.17952316087545495
momentum_lt0.80_mw21_st0.15_rt0.75_bs0.50_rb0.10,coarse,momentum,0.8,21,0.15,0.75,0.5,0.1,0.04,0.11413756288606769,0.8597662800809351,-0.16383861093088925,0.6966463047847338,0.008317858428432245,0.14629186965356586,-0.13056491723078822,0.0637066878672277,0.3924010338730164,0.15960595677262543
momentum_lt0.80_mw21_st0.15_rt1.00_bs0.50_rb0.05,coarse,momentum,0.8,21,0.15,1.0,0.5,0.05,0.04,0.10670758728595531,0.8037945367175438,-0.18497395329799438,0.5768789896275213,0.0011104663877894438,0.05351454819169225,-0.14125472330151767,0.007861446058827208,0.567211681393201,0.23167539816578606
momentum_lt0.80_mw21_st0.15_rt1.00_bs0.50_rb0.10,coarse,momentum,0.8,21,0.15,1.0,0.5,0.1,0.04,0.1091011201519334,0.8197475788668842,-0.18094870972774835,0.6029394755899872,0.0018000975327261415,0.062132514686736924,-0.1414847028825531,0.012722912767611408,0.5213008879256726,0.21282741178217962
max_lt0.70_mw5_st0.05_rt0.25_bs0.50_rb0.05,coarse,max,0.7,5,0.05,0.25,0.5,0.05,0.04,0.1222616789033033,0.9168780943959026,-0.13390506200103192,0.9130474761466532,0.011421702087533347,0.19392759441874977,-0.11419938436269816,0.10001544361445881,0.22549651260117393,0.09089011328500181
max_lt0.70_mw5_st0.05_rt0.25_bs0.50_rb0.10,coarse,max,0.7,5,0.05,0.25,0.5,0.1,0.04,0.1231460009628933,0.918867687483012,-0.12751292993054197,0.9657530497493282,0.015309980361815967,0.2487508587870505,-0.11074519610928935,0.1382450968501356,0.17391559314211463,0.06964025052610924
max_lt0.70_mw5_st0.05_rt0.50_bs0.50_rb0.05,coarse,max,0.7,5,0.05,0.5,0.5,0.05,0.04,0.11293845745912501,0.8575126646962364,-0.151681413485673,0.7445767735398415,0.002654029783635936,0.07257650015288662,-0.1256570012842122,0.02112122489405128,0.4364190455504239,0.1775284245946654
max_lt0.70_mw5_st0.05_rt0.50_bs0.50_rb0.10,coarse,max,0.7,5,0.05,0.5,0.5,0.1,0.04,0.11519534302991863,0.86826438578891,-0.1531601971483988,0.7521232355055305,0.001197457500887955,0.05285972280132921,-0.12674891031854096,0.009447477677548046,0.352721463881395,0.14304074574959236
max_lt0.70_mw5_st0.05_rt0.75_bs0.50_rb0.05,coarse,max,0.7,5,0.05,0.75,0.5,0.05,0.04,0.10359302420292593,0.7907524712990672,-0.19048427913140398,0.543840282648539,-0.00991969645409152,-0.09323338410608217,-0.15796361410406656,-0.06279735058199172,0.6586342015833351,0.26896520214397907
max_lt0.70_mw5_st0.05_rt0.75_bs0.50_rb0.10,coarse,max,0.7,5,0.05,0.75,0.5,0.1,0.04,0.10674703771682315,0.8156285963422909,-0.16826767219061567,0.6343882715385686,-0.006197263217121662,-0.044868528318587994,-0.13651285903317556,-0.045396919096211984,0.564439391550873,0.2299713494989408
max_lt0.70_mw5_st0.05_rt1.00_bs0.50_rb0.05,coarse,max,0.7,5,0.05,1.0,0.5,0.05,0.04,0.09322648553267476,0.7165560524985777,-0.2368139309670212,0.39366976913895124,-0.023379222970980273,-0.2554249096697488,-0.19105323597031432,-0.12237020143753502,0.8910284336454491,0.3646709890909927
max_lt0.70_mw5_st0.05_rt1.00_bs0.50_rb0.10,coarse,max,0.7,5,0.05,1.0,0.5,0.1,0.04,0.09675355583870426,0.7442712931729522,-0.21186591943547362,0.4566735230305493,-0.016944654587071617,-0.17905352138690406,-0.17585900921070985,-0.09635363387478749,0.7794365232495606,0.31848647846966277
max_lt0.70_mw5_st0.10_rt0.25_bs0.50_rb0.05,coarse,max,0.7,5,0.1,0.25,0.5,0.05,0.04,0.12383447279385451,0.9244124204792834,-0.12932765413228064,0.957525083283367,0.013386016785198462,0.2218368621006204,-0.1119836883933637,0.1195354160703974,0.2050392435876363,0.08245195943481508
max_lt0.70_mw5_st0.10_rt0.25_bs0.50_rb0.10,coarse,max,0.7,5,0.1,0.25,0.5,0.1,0.04,0.124013860091573,0.9241931212166996,-0.12969434598398977,0.95620097507475,0.017481203032867043,0.2815315129712758,-0.10572051355882583,0.16535299010953078,0.16739181652017898,0.066926221036467
max_lt0.70_mw5_st0.10_rt0.50_bs0.50_rb0.05,coarse,max,0.7,5,0.1,0.5,0.5,0.05,0.04,0.11743699897208604,0.8835289059542241,-0.14090474895296234,0.8334495454889853,0.006686839826278268,0.12816629865659332,-0.1183713142895857,0.05649037409451638,0.37698726856381265,0.15295656094043694
max_lt0.70_mw5_st0.10_rt0.50_bs0.50_rb0.10,coarse,max,0.7,5,0.1,0.5,0.5,0.1,0.04,0.11613469353243189,0.8731694443632517,-0.14068444625251386,0.8254977478034939,0.004028228020533708,0.09154008322605463,-0.12036950955158943,0.03346551826571364,0.3007411189202435,0.12152047382605578
max_lt0.70_mw5_st0.10_rt0.75_bs0.50_rb0.05,coarse,max,0.7,5,0.1,0.75,0.5,0.05,0.04,0.10955192977288108,0.8266342752027097,-0.17305823676317922,0.6330350512168741,-0.0033305757578067086,-0.0076127122186312735,-0.14561469966285567,-0.022872524309139466,0.5452965326007753,0.22202006321035161
max_lt0.70_mw5_st0.10_rt0.75_bs0.50_rb0.10,coarse,max,0.7,5,0.1,0.75,0.5,0.1,0.04,0.11267876377048136,0.8505797496947374,-0.1542745398435118,0.7303782197942508,0.001172497896345659,0.05260387136048808,-0.12672927633409437,0.009251989202989067,0.4645861838430197,0.1886178435738505
max_lt0.70_mw5_st0.10_rt1.00_bs0.50_rb0.05,coarse,max,0.7,5,0.1,1.0,0.5,0.05,0.04,0.10227413698574339,0.7746376504791956,-0.21214918226150892,0.4820859354511846,-0.013072081997050788,-0.13268455964479275,-0.17285736416588626,-0.07562351803829362,0.7192502588697857,0.2934351346556485
max_lt0.70_mw5_st0.10_rt1.00_bs0.50_rb0.10,coarse,max,0.7,5,0.1,1.0,0.5,0.1,0.04,0.10442553010016575,0.7888138150535866,-0.18780041636496714,0.5560452533674234,-0.009151340052976242,-0.08346409902090932,-0.15740977205714157,-0.058137051679702574,0.6456027961212044,0.2631609297210441
max_lt0.70_mw5_st0.15_rt0.25_bs0.50_rb0.05,coarse,max,0.7,5,0.15,0.25,0.5,0.05,0.04,0.1231202758933787,0.9202764905734292,-0.12970992176132168,0.949197056181496,0.01366623874909867,0.22626507414670002,-0.11099599709177432,0.12312370812615048,0.19260511061498167,0.07726992054756253
max_lt0.70_mw5_st0.15_rt0.25_bs0.50_rb0.10,coarse,max,0.7,5,0.15,0.25,0.5,0.1,0.04,0.12343874811282363,0.9198026938344025,-0.12969434598398977,0.9517666107669923,0.0164162395754881,0.26714856073785204,-0.10572051355882583,0.15527960490235085,0.15607842113241097,0.062234604071981475
max_lt0.70_mw5_st0.15_rt0.50_bs0.50_rb0.05,coarse,max,0.7,5,0.15,0.5,0.5,0.05,0.04,0.11804995097272952,0.8884225931986953,-0.13521589235504416,0.8730479007804716,0.007830100155390651,0.14391768771115324,-0.11684228221331794,0.06701426921031298,0.33901685397544695,0.13720051328177205
max_lt0.70_mw5_st0.15_rt0.50_bs0.50_rb0.10,coarse,max,0.7,5,0.15,0.5,0.5,0.1,0.04,0.11584177503067417,0.8706163941819107,-0.13976421538251171,0.828837157734791,0.004543155570566171,0.0988396727425532,-0.11844801823791506,0.03835569086044795,0.28067270710555653,0.11319821153448871
max_lt0.70_mw5_st0.15_rt0.75_bs0.50_rb0.05,coarse,max,0.7,5,0.15,0.75,0.5,0.05,0.04,0.1123117249416119,0.8464333845816343,-0.15995292164148567,0.7021548827557179,-0.0006307358231424365,0.02819601964661622,-0.14100483738325387,-0.004473150246810925,0.48645562228485945,0.19764201605046133
max_lt0.70_mw5_st0.15_rt0.75_bs0.50_rb0.10,coarse,max,0.7,5,0.15,0.75,0.5,0.1,0.04,0.11479134612931885,0.8657602133737078,-0.14246869850508004,0.8057302925752895,0.0022936473307693106,0.0677750374558785,-0.12717861295072896,0.018034850967103302,0.41706461398582567,0.16889394883472897
max_lt0.70_mw5_st0.15_rt1.00_bs0.50_rb0.05,coarse,max,0.7,5,0.15,1.0,0.5,0.05,0.04,0.1061404677840625,0.8021351135195864,-0.19178504942791297,0.553434525270219,-0.008689043493879223,-0.07732834039664466,-0.1662012903511959,-0.05228024087850712,0.635975616433213,0.258959273023078
max_lt0.70_mw5_st0.15_rt1.00_bs0.50_rb0.10,coarse,max,0.7,5,0.15,1.0,0.5,0.1,0.04,0.1067649727176534,0.8052906998015947,-0.17751759776754505,0.6014331765432039,-0.00698128652081198,-0.0555968231708125,-0.15568080858192868,-0.04484359109130657,0.5712618453118508,0.23229274475690634
max_lt0.70_mw10_st0.05_rt0.25_bs0.50_rb0.05,coarse,max,0.7,10,0.05,0.25,0.5,0.05,0.04,0.1244780904076892,0.9287213146774761,-0.1314773812728378,0.9467642966616144,0.0151164011210283,0.24369796120663192,-0.11518564741197423,0.13123511010849134,0.22930674186405178,0.09245383754553568
max_lt0.70_mw10_st0.05_rt0.25_bs0.50_rb0.10,coarse,max,0.7,10,0.05,0.25,0.5,0.1,0.04,0.12600695142452367,0.9404090503293261,-0.12976271075514256,0.9710567133750322,0.01875397881578489,0.29686643614283315,-0.10961348917923996,0.17109188801679678,0.18199072893582252,0.07291567439533236
max_lt0.70_mw10_st0.05_rt0.50_bs0.50_rb0.05,coarse,max,0.7,10,0.05,0.5,0.5,0.05,0.04,0.11645790247607168,0.8767562858188369,-0.15809062640863836,0.7366527992307849,0.006225087506291693,0.1203536488062461,-0.13456310353037093,0.04626147393283545,0.4302780491274017,0.17513692978736753
max_lt0.70_mw10_st0.05_rt0.50_bs0.50_rb0.10,coarse,max,0.7,10,0.05,0.5,0.5,0.1,0.04,0.11784002614084477,0.8840049695796381,-0.15023447143265078,0.7843740855018866,0.006852175215418255,0.12911879256445216,-0.13309680056617934,0.051482644107670845,0.3590984157618881,0.14560619679068834
max_lt0.70_mw10_st0.05_rt0.75_bs0.50_rb0.05,coarse,max,0.7,10,0.05,0.75,0.5,0.05,0.04,0.10731795992510929,0.8113318268201769,-0.19694814482940382,0.5449046499933672,-0.006660102035513482,-0.046718924194212474,-0.17174897174794646,-0.03877811883082272,0.6465778350683158,0.2640824249921788
max_lt0.70_mw10_st0.05_rt0.75_bs0.50_rb0.10,coarse,max,0.7,10,0.05,0.75,0.5,0.1,0.04,0.11334746936664808,0.8519388214972421,-0.18033251230280978,0.6285470541014694,0.00079278291722229,0.04889134816929892,-0.15382508765735525,0.005153794672220247,0.5443505138931046,0.22174946708003138
max_lt0.70_mw10_st0.05_rt1.00_bs0.50_rb0.05,coarse,max,0.7,10,0.05,1.0,0.5,0.05,0.04,0.09833761940861363,0.7477187021211993,-0.24101947371418564,0.40800694604962867,-0.01725685035890867,-0.17107027884284798,-0.2095261676756518,-0.08236131338794118,0.8718283425252663,0.3567707889022169
max_lt0.70_mw10_st0.05_rt1.00_bs0.50_rb0.10,coarse,max,0.7,10,0.05,1.0,0.5,0.1,0.04,0.10157955026983445,0.771305136469018,-0.22393924531595366,0.45360316422660474,-0.010117418388277843,-0.08578386129097083,-0.1949793451702374,-0.05188969313362026,0.7614934966255883,0.3112543047261549
max_lt0.70_mw10_st0.10_rt0.25_bs0.50_rb0.05,coarse,max,0.7,10,0.1,0.25,0.5,0.05,0.04,0.12428441764190823,0.9267468888832046,-0.12876701268385304,0.9651883277516857,0.015992958115124578,0.2563244368554401,-0.11321481879598227,0.14126205637394995,0.20816759646255525,0.08370631719663169
max_lt0.70_mw10_st0.10_rt0.25_bs0.50_rb0.10,coarse,max,0.7,10,0.1,0.25,0.5,0.1,0.04,0.12517004711544022,0.9325118920428971,-0.12969434598398977,0.9651156815339657,0.017476931550276964,0.27979028194243605,-0.10944848930986828,0.1596817978985223,0.16543649524596482,0.06622575651253047
max_lt0.70_mw10_st0.10_rt0.50_bs0.50_rb0.05,coarse,max,0.7,10,0.1,0.5,0.5,0.05,0.04,0.11782246862324164,0.8839683755098109,-0.1418024108833933,0.8308918578269392,0.009212190347431592,0.16075838483396354,-0.12365998193924976,0.07449613207898777,0.37919248477725503,0.1538542398070487
max_lt0.70_mw10_st0.10_rt0.50_bs0.50_rb0.10,coarse,max,0.7,10,0.1,0.5,0.5,0.1,0.04,0.11699971116119623,0.8771891384121812,-0.1431331950095006,0.8174184273147138,0.008543118318271148,0.15165136817524527,-0.12727938628631263,0.06712098924686485,0.3129503105516118,0.12649323429515857
max_lt0.70_mw10_st0.10_rt0.75_bs0.50_rb0.05,coarse,max,0.7,10,0.1,0.75,0.5,0.05,0.04,0.11118032916950193,0.8334684423219549,-0.17278551827143285,0.6434586085787938,0.0009092958601584211,0.0501126128989651,-0.15261806925676757,0.005957982987116711,0.5567574714130108,0.22683428683083898
max_lt0.70_mw10_st0.10_rt0.75_bs0.50_rb0.10,coarse,max,0.7,10,0.1,0.75,0.5,0.1,0.04,0.11301925339874663,0.851213834957894,-0.15668058824573472,0.721335391091904,0.00410634617481187,0.09185378177157053,-0.1377237811028924,0.029815810616933683,0.4812813194757081,0.1955752695629376
max_lt0.70_mw10_st0.10_rt1.00_bs0.50_rb0.05,coarse,max,0.7,10,0.1,1.0,0.5,0.05,0.04,0.10393632898731542,0.7810249351921069,-0.20777510044855618,0.5002347671252813,-0.007952867315153989,-0.05903503284241893,-0.18209197504189878,-0.04367500167607089,0.7370928881222665,0.300958094568007
max_lt0.70_mw10_st0.10_rt1.00_bs0.50_rb0.10,coarse,max,0.7,10,0.1,1.0,0.5,0.1,0.04,0.10585929201599797,0.7940621935514669,-0.19001732550541306,0.5571033679925272,-0.0043295884142550145,-0.01530542245688665,-0.16920914314695823,-0.02558720133991084,0.6527089844763193,0.2660548226007528
max_lt0.70_mw10_st0.15_rt0.25_bs0.50_rb0.05,coarse,max,0.7,10,0.15,0.25,0.5,0.05,0.04,0.124570357523206,0.9295637217702897,-0.12932765413228053,0.9632151635240471,0.016131451696386412,0.2589140727498402,-0.1122975045849367,0.14364924453138955,0.19569839238895884,0.0786274471229334
max_lt0.70_mw10_st0.15_rt0.25_bs0.50_rb0.10,coarse,max,0.7,10,0.15,0.25,0.5,0.1,0.04,0.12439027063010877,0.925053109051656,-0.12969434598398977,0.9591032645745732,0.01788609001586927,0.2851204126786652,-0.10728249169071247,0.1667195619154107,0.15856471837542252,0.06340988319808895
max_lt0.70_mw10_st0.15_rt0.50_bs0.50_rb0.05,coarse,max,0.7,10,0.15,0.5,0.5,0.05,0.04,0.11882520900573756,0.8913068738186194,-0.13833717134828438,0.8589535831015183,0.011920941045408862,0.1975488248534399,-0.1222772495366079,0.09749107941653462,0.34734164372181686,0.14067749752914832
max_lt0.70_mw10_st0.15_rt0.50_bs0.50_rb0.10,coarse,max,0.7,10,0.15,0.5,0.5,0.1,0.04,0.11950205523677648,0.8946175840561188,-0.13510355595030354,0.8845219091104759,0.010386863051131234,0.17776425103215954,-0.12016415853679918,0.08643894467043059,0.2871109085137399,0.11594581270099132
max_lt0.70_mw10_st0.15_rt0.75_bs0.50_rb0.05,coarse,max,0.7,10,0.15,0.75,0.5,0.05,0.04,0.11258523172787283,0.8436786219206269,-0.16470030848111006,0.6835763257892473,0.004868197130323049,0.10176010400499924,-0.1468494833407442,0.03315093127721165,0.5009152099016964,0.20375662227505595
max_lt0.70_mw10_st0.15_rt0.75_bs0.50_rb0.10,coarse,max,0.7,10,0.15,0.75,0.5,0.1,0.04,0.11570771142339109,0.8670629041942784,-0.14778176935988319,0.782963364998126,0.008729161513917338,0.15302850214101935,-0.1311618157280413,0.06655261262940199,0.43373452335497104,0.17597272813186374
max_lt0.70_mw10_st0.15_rt1.00_bs0.50_rb0.05,coarse,max,0.7,10,0.15,1.0,0.5,0.05,0.04,0.10664197368589678,0.7997109471084762,-0.1971233275004336,0.5409911401057402,-0.0017239829460282685,0.017762233521495256,-0.1730618692732907,-0.009961656795153647,0.65633183525868,0.26757594102888704
max_lt0.70_mw10_st0.15_rt1.00_bs0.50_rb0.10,coarse,max,0.7,10,0.15,1.0,0.5,0.1,0.04,0.10769515794036222,0.8063570247254531,-0.18196287255489463,0.5918523731145907,0.0007934053088760606,0.04925542219139081,-0.16214448511865576,0.004893199471418682,0.588362561334301,0.2394661835301031
max_lt0.70_mw21_st0.05_rt0.25_bs0.50_rb0.05,coarse,max,0.7,21,0.05,0.25,0.5,0.05,0.04,0.12348685513413438,0.9268893960319778,-0.13457211181759532,0.9176258993506294,0.015622470696962099,0.25217744530238306,-0.11245862792319461,0.13891749335259285,0.23613790396333548,0.09532954037314935
max_lt0.70_mw21_st0.05_rt0.25_bs0.50_rb0.10,coarse,max,0.7,21,0.05,0.25,0.5,0.1,0.04,0.12451901930998477,0.9339469342000559,-0.12789885772530007,0.9735741313454536,0.01712663285292848,0.2759539635030623,-0.10702187664615781,0.16002927055328686,0.18239398308550894,0.07312341028095169
max_lt0.70_mw21_st0.05_rt0.50_bs0.50_rb0.05,coarse,max,0.7,21,0.05,0.5,0.5,0.05,0.04,0.113301534307918,0.8646384089587345,-0.1547161796265163,0.7323185886662085,0.005242964350190782,0.10756145888827756,-0.12765054720090674,0.04107279181450731,0.4588793750053104,0.18683601713915896
max_lt0.70_mw21_st0.05_rt0.50_bs0.50_rb0.10,coarse,max,0.7,21,0.05,0.5,0.5,0.1,0.04,0.11655720493128108,0.882239268622852,-0.1488777388338145,0.7829055293578083,0.006896815119514121,0.1298763597109604,-0.12351712484727739,0.05583691433913865,0.37198315946903443,0.15101241711950736
max_lt0.70_mw21_st0.05_rt0.75_bs0.50_rb0.05,coarse,max,0.7,21,0.05,0.75,0.5,0.05,0.04,0.10363299473138099,0.7936985887640886,-0.1943855245650411,0.5331312347628311,-0.00653689755673692,-0.047644533014963165,-0.1592418875356555,-0.041050113496508625,0.6793539637227543,0.27751935240467296
max_lt0.70_mw21_st0.05_rt0.75_bs0.50_rb0.10,coarse,max,0.7,21,0.05,0.75,0.5,0.1,0.04,0.1108359451947758,0.8446435137460416,-0.16343100439442348,0.6781818762325228,0.0012700285454603222,0.05472128712803383,-0.13744335749628245,0.00924037777158255,0.5788649144485335,0.2358913344497263
max_lt0.70_mw21_st0.05_rt1.00_bs0.50_rb0.05,coarse,max,0.7,21,0.05,1.0,0.5,0.05,0.04,0.09485861943360585,0.7291719880010016,-0.2354925311155358,0.402809460598421,-0.017868065482596118,-0.18534492097571553,-0.19046888828130726,-0.0938109401689079,0.9129119908996731,0.3735374672714552
max_lt0.70_mw21_st0.05_rt1.00_bs0.50_rb0.10,coarse,max,0.7,21,0.05,1.0,0.5,0.1,0.04,0.09625186679827946,0.7396752768280018,-0.22450541263926782,0.42872849107177485,-0.01445569137584879,-0.1424810146602655,-0.18096763817185668,-0.07987998032068519,0.8170179345500946,0.33406658977142833
max_lt0.70_mw21_st0.10_rt0.25_bs0.50_rb0.05,coarse,max,0.7,21,0.1,0.25,0.5,0.05,0.04,0.12347455273921715,0.9240633959215105,-0.13468099912654907,0.9167926696415274,0.015137447029654805,0.24502968882459544,-0.11410931827959037,0.13265741359145683,0.2174301258881643,0.08761391036179696
max_lt0.70_mw21_st0.10_rt0.25_bs0.50_rb0.10,coarse,max,0.7,21,0.1,0.25,0.5,0.1,0.04,0.12424056287457108,0.9286271958084389,-0.1292408743820076,0.9613101386744205,0.01808330536653968,0.28926004766612345,-0.10572051355882583,0.17104821720788962,0.16773875496642635,0.06709288537208995
max_lt0.70_mw21_st0.10_rt0.50_bs0.50_rb0.05,coarse,max,0.7,21,0.1,0.5,0.5,0.05,0.04,0.11493644013034543,0.870395411274005,-0.14929204266724216,0.7698765324453888,0.006952292846165609,0.1312213507562375,-0.12155815133441872,0.057193143938485465,0.4066214561959257,0.16530987803443667
max_lt0.70_mw21_st0.10_rt0.50_bs0.50_rb0.10,coarse,max,0.7,21,0.1,0.5,0.5,0.1,0.04,0.11683126071219863,0.8801342151302654,-0.14311092948376825,0.8163685410585619,0.007082766293548204,0.1328334345414427,-0.12213817128270421,0.05798978500467514,0.33001067724967387,0.13368322048295742
max_lt0.70_mw21_st0.10_rt0.75_bs0.50_rb0.05,coarse,max,0.7,21,0.1,0.75,0.5,0.05,0.04,0.10832476646943778,0.8206929475620822,-0.1759212184190425,0.6157572545422537,4.087314072309667e-06,0.03760132583743625,-0.1408572796097406,2.9017414532170336e-05,0.5937219573316241,0.24216220258558085
