Config,mode,level_threshold,shock_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Cal_Months,Cal_CAGR,Cal_Volatility,Cal_Sharpe,Cal_Sortino,Cal_MDD,Cal_Calmar,Cal_FinalMultiple,Cal_PositiveMonths,Validation_Months,Validation_CAGR,Validation_Volatility,Validation_Sharpe,Validation_Sortino,Validation_MDD,Validation_Calmar,Validation_FinalMultiple,Validation_PositiveMonths,Cal_CAGRDelta,Cal_SharpeDelta,Cal_MDDDelta,Validation_CAGRDelta,Validation_SharpeDelta,Validation_MDDDelta,AvgTurnover,AvgStress,Rank_Cal_CAGR,Rank_Cal_Sharpe,Rank_Cal_MDD,Rank_Cal_Calmar,Rank_Validation_CAGR,Rank_Validation_Sharpe,Rank_Validation_MDD,Rank_Validation_Calmar,MultiObjectiveScore,Selected
confirmed_lt0.80_st0.50_rt0.25_bs0.50_rb0.10,confirmed,0.8,0.5,0.25,0.5,0.1,0.04,129.0,0.12645696214032753,0.136633790915777,0.9425769897289954,1.7678461473971232,-0.1298055200479845,0.974203270350759,3.5969300172872707,0.6124031007751938,60.0,0.022708236604117138,0.07110709832508456,0.3512170408267934,0.5180699277536711,-0.1055770265031295,0.21508691195658958,1.118816256905856,0.55,-0.001616883324827123,-0.004623533365188726,0.00021010028910495304,-0.000698804358794991,-0.010359813611767132,0.00014348705569633413,0.1268246296544567,0.0638613965184294,0.5753086419753086,0.8308641975308642,0.4993827160493827,0.4049382716049383,0.9469135802469136,0.9407407407407408,0.7395061728395061,0.9469135802469136,0.7355709876543209,False
confirmed_lt0.80_st0.50_rt0.25_bs0.50_rb0.15,confirmed,0.8,0.5,0.25,0.5,0.15,0.04,129.0,0.1256337458262602,0.13697610267870203,0.9351347973456989,1.7571358938791455,-0.1298055200479845,0.9678613496546051,3.5687725805207475,0.6046511627906976,60.0,0.02157272093451268,0.0710401306228361,0.3358165438001842,0.49436005590110293,-0.1055770265031295,0.2043315828171503,1.112618910755735,0.5333333333333333,-0.0024400996388944662,-0.01206572574848519,0.00021010028910495304,-0.0018343200283994499,-0.025760310638376305,0.00014348705569633413,0.11188112218860688,0.0638613965184294,0.3012345679012346,0.26666666666666666,0.4993827160493827,0.21975308641975308,0.7722222222222223,0.758641975308642,0.7395061728395061,0.778395061728395,0.5419753086419753,False
confirmed_lt0.80_st0.50_rt0.25_bs0.50_rb0.20,confirmed,0.8,0.5,0.25,0.5,0.2,0.04,129.0,0.1268912294689737,0.13738795696106604,0.9409264550798985,1.7732418820052127,-0.12980552004798462,0.9775487931643152,3.611864815734657,0.6046511627906976,60.0,0.02157272093451268,0.0710401306228361,0.3358165438001842,0.49436005590110293,-0.1055770265031295,0.2043315828171503,1.112618910755735,0.5333333333333333,-0.001182615996180969,-0.00627406801428565,0.00021010028910484202,-0.0018343200283994499,-0.025760310638376305,0.00014348705569633413,0.11291245239263806,0.0638613965184294,0.7703703703703704,0.7308641975308642,0.49382716049382713,0.5962962962962963,0.7722222222222223,0.758641975308642,0.7395061728395061,0.778395061728395,0.7050154320987654,False
confirmed_lt0.80_st0.50_rt0.35_bs0.00_rb0.10,confirmed,0.8,0.5,0.35,0.0,0.1,0.04,129.0,0.12542384066443413,0.13704507607730892,0.9334162204865042,1.739965458514954,-0.1295345818708853,0.9682652991419034,3.5616250078439817,0.6201550387596899,60.0,0.020389645109033072,0.07236392728983779,0.3150544902124073,0.4520835134329234,-0.11333410155664736,0.17990741382320652,1.1061912369617313,0.5666666666666667,-0.002650004800720529,-0.013784302607679932,0.00048103846620417556,-0.003017395853879057,-0.046522364226153246,-0.007613587997821525,0.16081241519575928,0.0638613965184294,0.2580246913580247,0.20246913580246914,0.6234567901234568,0.22592592592592592,0.3432098765432099,0.2654320987654321,0.08148148148148149,0.2037037037037037,0.27546296296296297,False
confirmed_lt0.80_st0.50_rt0.35_bs0.00_rb0.15,confirmed,0.8,0.5,0.35,0.0,0.15,0.04,129.0,0.12731312923852034,0.13638040259030912,0.9497081052051053,1.7814839205597448,-0.12975544672362804,0.9811775339935463,3.6264281239737497,0.6124031007751938,60.0,0.023860339894932192,0.07080779750069924,0.36833935454705335,0.5441867531588337,-0.10560669713188475,0.22593585958980136,1.1251323266995217,0.55,-0.000760716226634317,0.0025075821109211693,0.000260173613461423,0.0004532989320200631,0.0067625001084928305,0.0001138164269410824,0.1348356014370685,0.0638613965184294,0.8901234567901235,0.9938271604938271,0.5462962962962963,0.7950617283950617,0.9975308641975309,0.9975308641975309,0.5271604938271605,0.9975308641975309,0.8431327160493827,False
confirmed_lt0.80_st0.50_rt0.35_bs0.00_rb0.20,confirmed,0.8,0.5,0.35,0.0,0.2,0.04,129.0,0.1263703309520714,0.1370634527830266,0.9394448839146785,1.766029672616685,-0.12975544672362793,0.9739115709048681,3.5939574116152198,0.6046511627906976,60.0,0.020861329011920837,0.0712067694173361,0.3253981199004098,0.4775612317669725,-0.10560669713188475,0.19753793630974553,1.108750333936553,0.5333333333333333,-0.0017035145130832596,-0.0077556391795056134,0.000260173613461534,-0.0025457119509912918,-0.036178734538150736,0.0001138164269410824,0.11999022999676152,0.0638613965184294,0.5407407407407407,0.6308641975308642,0.55,0.38641975308641974,0.48271604938271606,0.4419753086419753,0.5271604938271605,0.49135802469135803,0.5064043209876543,False
confirmed_lt0.80_st0.50_rt0.35_bs0.50_rb0.10,confirmed,0.8,0.5,0.35,0.5,0.1,0.04,129.0,0.12461563028237976,0.1360540120998975,0.9338728794706317,1.7505741253269422,-0.12780297342328906,0.9750604930735636,3.5342253549415115,0.6124031007751938,60.0,0.022279161891432864,0.07082100483625142,0.34641445400291876,0.5119827694402719,-0.10560024209283025,0.2109764281775781,1.1164712424464232,0.55,-0.003458215182774893,-0.013327643623552432,0.002212646913800409,-0.0011278790714792652,-0.015162400435641765,0.00012027146599558058,0.1539774391700002,0.0638613965184294,0.17160493827160495,0.2234567901234568,0.9222222222222223,0.45308641975308644,0.9,0.8975308641975308,0.5876543209876544,0.9,0.6319444444444444,False
confirmed_lt0.80_st0.50_rt0.35_bs0.50_rb0.15,confirmed,0.8,0.5,0.35,0.5,0.15,0.04,129.0,0.12692675323844238,0.13658022793316085,0.9459530870453673,1.7782069656648962,-0.12972238551107496,0.9784491145331744,3.6130889913889246,0.6124031007751938,60.0,0.02343379254411193,0.07089810499516201,0.36207312062676866,0.5337081734759715,-0.10560024209283025,0.22191040550372917,1.1227905888507488,0.55,-0.0011470922267122763,-0.0012474360488168301,0.0002932348260145101,2.6751581199802033e-05,0.0004962661882081387,0.00012027146599558058,0.130805583948199,0.0638613965184294,0.782716049382716,0.9518518518518518,0.5648148148148148,0.6666666666666666,0.9888888888888889,0.9876543209876543,0.5876543209876544,0.9888888888888889,0.8148919753086419,False
confirmed_lt0.80_st0.50_rt0.35_bs0.50_rb0.20,confirmed,0.8,0.5,0.35,0.5,0.2,0.04,129.0,0.12613719777649846,0.13674363350825847,0.939793754871818,1.7685637241434418,-0.12972238551107484,0.972362613280263,3.5859688957593927,0.6046511627906976,60.0,0.021720884458490852,0.07085793820613001,0.3385502568677956,0.49875476526891216,-0.10560024209283025,0.20568972218261225,1.113425986747662,0.5333333333333333,-0.0019366476886562012,-0.007406768222366078,0.00029323482601462114,-0.0016861565044212767,-0.023026597570764917,0.00012027146599558058,0.11519527997892737,0.0638613965184294,0.4641975308641975,0.6580246913580247,0.5691358024691358,0.3296296296296296,0.8,0.7987654320987654,0.5876543209876544,0.8074074074074075,0.6268518518518519,False
confirmed_lt0.80_st1.00_rt0.15_bs0.00_rb0.10,confirmed,0.8,1.0,0.15,0.0,0.1,0.04,129.0,0.12704621389672432,0.1379239997730922,0.9388096448841671,1.7668332957100923,-0.13001562033708947,0.9771611562313328,3.6172084560565723,0.5968992248062015,60.0,0.021396729661987024,0.07137432112309694,0.33215352072184695,0.4887448576492841,-0.10561517405783793,0.20259143492268974,1.1116608597092463,0.5166666666666667,-0.0010276315684303317,-0.00839087821001705,0.0,-0.002010311300925105,-0.029423333716713573,0.0001053395009878999,0.10925783176207415,0.048766357949049495,0.8160493827160494,0.5703703703703704,0.3117283950617284,0.5777777777777777,0.6765432098765433,0.6197530864197531,0.48518518518518516,0.6839506172839506,0.5926697530864198,False
confirmed_lt0.80_st1.00_rt0.15_bs0.00_rb0.15,confirmed,0.8,1.0,0.15,0.0,0.15,0.04,129.0,0.12718214791132887,0.13801522673047747,0.9391538661475823,1.7686696673361524,-0.13001562033708958,0.9782066768714835,3.621901166860516,0.5968992248062015,60.0,0.021396729661987024,0.07137432112309694,0.33215352072184695,0.4887448576492841,-0.10561517405783793,0.20259143492268974,1.1116608597092463,0.5166666666666667,-0.0008916975538257876,-0.008046656946601782,-1.1102230246251565e-16,-0.002010311300925105,-0.029423333716713573,0.0001053395009878999,0.10823518507095936,0.048766357949049495,0.8555555555555555,0.6037037037037037,0.20246913580246914,0.6481481481481481,0.6765432098765433,0.6197530864197531,0.48518518518518516,0.6839506172839506,0.5969135802469135,False
confirmed_lt0.80_st1.00_rt0.15_bs0.00_rb0.20,confirmed,0.8,1.0,0.15,0.0,0.2,0.04,129.0,0.12674910973457765,0.1377286324764495,0.9380314005735712,1.7628276252906718,-0.13001562033708947,0.9748760141739679,3.606971025571384,0.5968992248062015,60.0,0.021396729661987024,0.07137432112309694,0.33215352072184695,0.4887448576492841,-0.10561517405783793,0.20259143492268974,1.1116608597092463,0.5166666666666667,-0.001324735730577009,-0.009169122520612971,0.0,-0.002010311300925105,-0.029423333716713573,0.0001053395009878999,0.1073340173039778,0.048766357949049495,0.7049382716049383,0.47901234567901235,0.3117283950617284,0.42962962962962964,0.6765432098765433,0.6197530864197531,0.48518518518518516,0.6839506172839506,0.5488425925925926,False
confirmed_lt0.80_st1.00_rt0.15_bs0.50_rb0.10,confirmed,0.8,1.0,0.15,0.5,0.1,0.04,129.0,0.12677191785684583,0.13785539057167084,0.9374278138777298,1.7635401130493555,-0.13001562033708958,0.9750514401897722,3.6077560014003955,0.5968992248062015,60.0,0.021337883933898905,0.07138431260695785,0.33130954499377085,0.48721049118406545,-0.10563595652609081,0.20199451621975614,1.1113406660296954,0.5166666666666667,-0.0013019276083088283,-0.009772709216454345,-1.1102230246251565e-16,-0.0020691570290132244,-0.03026730944478967,8.455703273502202e-05,0.10868522368687604,0.048766357949049495,0.7197530864197531,0.4160493827160494,0.20246913580246914,0.44938271604938274,0.6185185185185185,0.5802469135802469,0.3987654320987654,0.6172839506172839,0.5003086419753086,False
confirmed_lt0.80_st1.00_rt0.15_bs0.50_rb0.15,confirmed,0.8,1.0,0.15,0.5,0.15,0.04,129.0,0.12697222844474831,0.13799748114029892,0.9378916440241513,1.7662297916863254,-0.13001562033708958,0.9765921057450582,3.6146566502031394,0.5968992248062015,60.0,0.021337883933898905,0.07138431260695785,0.33130954499377085,0.48721049118406545,-0.10563595652609081,0.20199451621975614,1.1113406660296954,0.5166666666666667,-0.0011016170204063425,-0.00930887907003286,-1.1102230246251565e-16,-0.0020691570290132244,-0.03026730944478967,8.455703273502202e-05,0.10783035316510614,0.048766357949049495,0.8,0.4641975308641975,0.20246913580246914,0.5518518518518518,0.6185185185185185,0.5802469135802469,0.3987654320987654,0.6172839506172839,0.5291666666666666,False
confirmed_lt0.80_st1.00_rt0.15_bs0.50_rb0.20,confirmed,0.8,1.0,0.15,0.5,0.2,0.04,129.0,0.12650792460776006,0.13768817310457793,0.9366964575389068,1.7599618772211436,-0.13001562033708958,0.9730209668635571,3.5986797514941933,0.5968992248062015,60.0,0.021337883933898905,0.07138431260695785,0.33130954499377085,0.48721049118406545,-0.10563595652609081,0.20199451621975614,1.1113406660296954,0.5166666666666667,-0.0015659208573945982,-0.010504065555277275,-1.1102230246251565e-16,-0.0020691570290132244,-0.03026730944478967,8.455703273502202e-05,0.10692798407628053,0.048766357949049495,0.591358024691358,0.3617283950617284,0.20246913580246914,0.34814814814814815,0.6185185185185185,0.5802469135802469,0.3987654320987654,0.6172839506172839,0.46481481481481474,False
confirmed_lt0.80_st1.00_rt0.25_bs0.00_rb0.10,confirmed,0.8,1.0,0.25,0.0,0.1,0.04,129.0,0.1273018971161861,0.13733842521279144,0.9439317411707386,1.7716642771292437,-0.13001562033708958,0.9791277139326211,3.626039719965106,0.6124031007751938,60.0,0.022345182162197164,0.07143612308506692,0.3449473080733937,0.5071213915643765,-0.10554707359841387,0.21170821132584164,1.1168318056744182,0.55,-0.000771948348968543,-0.003268781923445485,-1.1102230246251565e-16,-0.0010618588007149654,-0.016629546365166836,0.00017343996041196963,0.12027476653065443,0.048766357949049495,0.8851851851851852,0.8938271604938272,0.20246913580246914,0.7049382716049383,0.908641975308642,0.8839506172839506,0.9950617283950617,0.9123456790123456,0.7983024691358025,False
confirmed_lt0.80_st1.00_rt0.25_bs0.00_rb0.15,confirmed,0.8,1.0,0.25,0.0,0.15,0.04,129.0,0.1275894640203905,0.13790846208213645,0.9424148379066656,1.7769505722181715,-0.1300156203370897,0.9813395012813928,3.6359956040355046,0.6046511627906976,60.0,0.02155801080689379,0.07127500273593455,0.3347359461374635,0.49309004406864615,-0.10554707359841387,0.20425019919470092,1.1125388073304296,0.5333333333333333,-0.00048438144476414813,-0.00478568518751854,-2.220446049250313e-16,-0.0018490301560183386,-0.026840908301097033,0.00017343996041196963,0.1116214258554147,0.048766357949049495,0.9308641975308642,0.8234567901234567,0.1191358024691358,0.8061728395061728,0.7648148148148148,0.7327160493827161,0.9950617283950617,0.7734567901234568,0.7432098765432099,False
confirmed_lt0.80_st1.00_rt0.25_bs0.00_rb0.20,confirmed,0.8,1.0,0.25,0.0,0.2,0.04,129.0,0.12749921841775702,0.13785940978305453,0.9421197188330076,1.775710631008214,-0.13001562033708958,0.9806453877402707,3.632868535402045,0.6046511627906976,60.0,0.02155801080689379,0.07127500273593455,0.3347359461374635,0.49309004406864615,-0.10554707359841387,0.20425019919470092,1.1125388073304296,0.5333333333333333,-0.0005746270473976356,-0.005080804261176519,-1.1102230246251565e-16,-0.0018490301560183386,-0.026840908301097033,0.00017343996041196963,0.11237281504940373,0.048766357949049495,0.917283950617284,0.8012345679012346,0.20246913580246914,0.7753086419753087,0.7648148148148148,0.7327160493827161,0.9950617283950617,0.7734567901234568,0.7452932098765431,False
confirmed_lt0.80_st1.00_rt0.25_bs0.50_rb0.10,confirmed,0.8,1.0,0.25,0.5,0.1,0.04,129.0,0.12694927723297944,0.1372617682841813,0.9420760013339068,1.7693844091570954,-0.13001562033708947,0.9764155791730258,3.6138653800137033,0.6046511627906976,60.0,0.022736801809829288,0.07123553071384459,0.35110504155447103,0.5171886027670294,-0.10557958857274896,0.21535224864191088,1.1189725136012694,0.5333333333333333,-0.001124568232175216,-0.005124521760277334,0.0,-0.0006702391530828411,-0.010471812884089493,0.00014092498607687354,0.11925164982502538,0.048766357949049495,0.7913580246913581,0.8,0.3117283950617284,0.5444444444444444,0.9518518518518518,0.9395061728395062,0.7061728395061728,0.9530864197530864,0.7497685185185184,False
confirmed_lt0.80_st1.00_rt0.25_bs0.50_rb0.15,confirmed,0.8,1.0,0.25,0.5,0.15,0.04,129.0,0.1271826255629298,0.13782799976171495,0.9402412196140163,1.7722386613496222,-0.13001562033708958,0.9782103506731368,3.621917666068322,0.5968992248062015,60.0,0.021468857902022798,0.07128716895969057,0.33346624786952295,0.490751539353051,-0.10557958857274896,0.20334288276971088,1.1120534273780311,0.5166666666666667,-0.000891219902224849,-0.006959303480167822,-1.1102230246251565e-16,-0.0019381830608893313,-0.028110606569037577,0.00014092498607687354,0.11075407772233946,0.048766357949049495,0.8567901234567902,0.6925925925925925,0.20246913580246914,0.6493827160493827,0.7351851851851852,0.6796296296296296,0.7061728395061728,0.7425925925925926,0.6581018518518519,False
confirmed_lt0.80_st1.00_rt0.25_bs0.50_rb0.20,confirmed,0.8,1.0,0.25,0.5,0.2,0.04,129.0,0.12692429064236643,0.13765712377175765,0.9395725625963861,1.7687360399051983,-0.13001562033708947,0.9762233977216876,3.6130041163492765,0.5968992248062015,60.0,0.021468857902022798,0.07128716895969057,0.33346624786952295,0.490751539353051,-0.10557958857274896,0.20334288276971088,1.1120534273780311,0.5166666666666667,-0.0011495548227882235,-0.007627960497798014,0.0,-0.0019381830608893313,-0.028110606569037577,0.00014092498607687354,0.11141260394292433,0.048766357949049495,0.7814814814814814,0.6407407407407407,0.3117283950617284,0.5320987654320988,0.7351851851851852,0.6796296296296296,0.7061728395061728,0.7425925925925926,0.6412037037037037,False
confirmed_lt0.80_st1.00_rt0.35_bs0.00_rb0.10,confirmed,0.8,1.0,0.35,0.0,0.1,0.04,129.0,0.12666397176179167,0.13702805351088757,0.9416270800411884,1.75986964322092,-0.13001562033708958,0.9742211853728949,3.6040422423418073,0.6124031007751938,60.0,0.02220171974990337,0.0720661439824827,0.3406561704039904,0.49719939128218615,-0.1098883842957521,0.20203882232129253,1.1160484184838293,0.55,-0.001409873703362985,-0.005573443052995675,-1.1102230246251565e-16,-0.0012053212130087587,-0.020920684034570147,-0.00416787073692626,0.14173698228872392,0.048766357949049495,0.6666666666666666,0.7814814814814814,0.20246913580246914,0.40617283950617283,0.891358024691358,0.828395061728395,0.1469135802469136,0.6209876543209877,0.5680555555555555,False
confirmed_lt0.80_st1.00_rt0.35_bs0.00_rb0.15,confirmed,0.8,1.0,0.35,0.0,0.15,0.04,129.0,0.1273411469362764,0.13711366035747174,0.9455174348896556,1.7743750963418974,-0.13001562033708958,0.9794295993521462,3.627397133484132,0.6124031007751938,60.0,0.02287907058761829,0.0713596877398084,0.3525711570129134,0.5189755989142226,-0.10555831959877582,0.216743414205351,1.119751008848885,0.55,-0.0007326985288782506,-0.00168308820452856,-1.1102230246251565e-16,-0.0005279703752938403,-0.009005697425647108,0.00016219396005001663,0.1268734601636738,0.048766357949049495,0.8938271604938272,0.9407407407407408,0.20246913580246914,0.7197530864197531,0.9629629629629629,0.9543209876543209,0.8901234567901235,0.9641975308641976,0.8160493827160493,False
confirmed_lt0.80_st1.00_rt0.35_bs0.00_rb0.20,confirmed,0.8,1.0,0.35,0.0,0.2,0.04,129.0,0.12809421065122306,0.13788701212801271,0.9458049851910213,1.7863682758760626,-0.13001562033708947,0.9852217012010958,3.653530458238569,0.6046511627906976,60.0,0.02171134992871826,0.07118287929609862,0.33718916694765594,0.49722510674548887,-0.10555831959877582,0.20568108711130004,1.113374036184401,0.5333333333333333,2.0365186068405094e-05,-0.0013955379031628246,0.0,-0.0016956910341938691,-0.024387687490904586,0.00016219396005001663,0.11428335796964667,0.048766357949049495,0.980246913580247,0.945679012345679,0.3117283950617284,0.9296296296296296,0.7987654320987654,0.7851851851851852,0.8901234567901235,0.8061728395061728,0.8059413580246912,False
confirmed_lt0.80_st1.00_rt0.35_bs0.50_rb0.10,confirmed,0.8,1.0,0.35,0.5,0.1,0.04,129.0,0.12675800966984174,0.13651945379351407,0.945236900017151,1.7719741645345282,-0.13001562033708958,0.9749444669894135,3.6072773117964574,0.6124031007751938,60.0,0.023086354811888254,0.07095338956442993,0.3570437658169171,0.5276084469573802,-0.10555542062751311,0.21871311463345897,1.1208860443424893,0.55,-0.001315835795312914,-0.0019636230770331276,-1.1102230246251565e-16,-0.00032068615102387454,-0.004533088621643422,0.00016509293131272695,0.1336300382012507,0.048766357949049495,0.7074074074074074,0.9345679012345679,0.20246913580246914,0.43703703703703706,0.9765432098765432,0.9753086419753086,0.9333333333333333,0.9777777777777777,0.7680555555555556,False
confirmed_lt0.80_st1.00_rt0.35_bs0.50_rb0.15,confirmed,0.8,1.0,0.35,0.5,0.15,0.04,129.0,0.12654766102151993,0.1370084799912321,0.9409421305331079,1.7665806278506628,-0.13001562033708958,0.973326594861615,3.600044588424502,0.6124031007751938,60.0,0.023190234871295567,0.07114516473961464,0.35770397131979303,0.5274409148337501,-0.10555542062751311,0.21969724277003178,1.1214552111384213,0.55,-0.001526184443634726,-0.006258392561076187,-1.1102230246251565e-16,-0.0002168060916165615,-0.0038728831187674895,0.00016509293131272695,0.12561595223829364,0.048766357949049495,0.6123456790123457,0.7333333333333333,0.20246913580246914,0.36049382716049383,0.9839506172839506,0.9790123456790123,0.9333333333333333,0.9839506172839506,0.7236111111111111,False
confirmed_lt0.80_st1.00_rt0.35_bs0.50_rb0.20,confirmed,0.8,1.0,0.35,0.5,0.2,0.04,129.0,0.12752018232142537,0.137769846846564,0.94276230142834,1.7798621942071653,-0.1300156203370897,0.9808066291635233,3.633594730675665,0.6046511627906976,60.0,0.021585806539452745,0.07119450906748241,0.33541893764993513,0.4939753923312943,-0.10555542062751311,0.20449737598626352,1.1126901717839972,0.5333333333333333,-0.0005536631437292883,-0.0044382216658440665,-2.220446049250313e-16,-0.0018212344234593836,-0.02615791678862539,0.00016509293131272695,0.11319699943473874,0.048766357949049495,0.9222222222222223,0.8419753086419753,0.1191358024691358,0.7814814814814814,0.7802469135802469,0.7444444444444445,0.9333333333333333,0.7851851851851852,0.738503086419753,False
confirmed_lt0.90_st0.00_rt0.15_bs0.00_rb0.10,confirmed,0.9,0.0,0.15,0.0,0.1,0.04,129.0,0.12709544144914253,0.13751240374221832,0.9415291365550013,1.774910460685367,-0.12927162990492247,0.9831657691840004,3.618907251149122,0.6046511627906976,60.0,0.020810747824948628,0.07092409964930284,0.32571538775956294,0.4783762963887795,-0.10557731156805061,0.19711382602818894,1.108475681791424,0.5333333333333333,-0.0009784040160121243,-0.0056713865391828655,0.0007439904321669966,-0.0025962931379635013,-0.03586146667899759,0.00014320199077522133,0.11117818487361118,0.07959671983348626,0.8345679012345679,0.7753086419753087,0.6734567901234568,0.8703703703703703,0.4765432098765432,0.4567901234567901,0.7283950617283951,0.48641975308641977,0.6627314814814814,False
confirmed_lt0.90_st0.00_rt0.15_bs0.00_rb0.15,confirmed,0.9,0.0,0.15,0.0,0.15,0.04,129.0,0.12678287434289892,0.1375688592734462,0.9391593095873376,1.77030910596707,-0.12927162990492247,0.9807478596513868,3.6081331404347576,0.6046511627906976,60.0,0.020810747824948628,0.07092409964930284,0.32571538775956294,0.4783762963887795,-0.10557731156805061,0.19711382602818894,1.108475681791424,0.5333333333333333,-0.0012909711222557352,-0.0080412135068465,0.0007439904321669966,-0.0025962931379635013,-0.03586146667899759,0.00014320199077522133,0.11119072428892217,0.07959671983348626,0.7283950617283951,0.6049382716049383,0.6734567901234568,0.7790123456790123,0.4765432098765432,0.4567901234567901,0.7283950617283951,0.48641975308641977,0.6167438271604938,False
confirmed_lt0.90_st0.00_rt0.15_bs0.00_rb0.20,confirmed,0.9,0.0,0.15,0.0,0.2,0.04,129.0,0.12651919712113346,0.13738521850174293,0.9385280858070321,1.7667620784197466,-0.12927162990492247,0.978708145121916,3.5990668837502535,0.6046511627906976,60.0,0.020810747824948628,0.07092409964930284,0.32571538775956294,0.4783762963887795,-0.10557731156805061,0.19711382602818894,1.108475681791424,0.5333333333333333,-0.0015546483440211922,-0.008672437287152057,0.0007439904321669966,-0.0025962931379635013,-0.03586146667899759,0.00014320199077522133,0.10859201927783552,0.07959671983348626,0.6024691358024692,0.5382716049382716,0.6734567901234568,0.6814814814814815,0.4765432098765432,0.4567901234567901,0.7283950617283951,0.48641975308641977,0.5804783950617284,False
confirmed_lt0.90_st0.00_rt0.15_bs0.50_rb0.10,confirmed,0.9,0.0,0.15,0.5,0.1,0.04,129.0,0.12697810387628694,0.137389458941615,0.9414848486557797,1.7751077688791506,-0.12917596781634577,0.9829855043688651,3.61485923791954,0.6046511627906976,60.0,0.021029526908008744,0.07094866484607736,0.3286528819554515,0.48276108017146074,-0.10557301576567168,0.19919414781790049,1.1096640277487115,0.5333333333333333,-0.0010957415888677158,-0.005715674438404372,0.0008396525207436945,-0.0023775140549033846,-0.03292397248310902,0.0001474977931541499,0.11036600521561449,0.07959671983348626,0.8037037037037037,0.7691358024691358,0.6938271604938272,0.8592592592592593,0.5172839506172839,0.5160493827160494,0.7617283950617284,0.5234567901234568,0.6805555555555555,False
confirmed_lt0.90_st0.00_rt0.15_bs0.50_rb0.15,confirmed,0.9,0.0,0.15,0.5,0.15,0.04,129.0,0.12654753086794823,0.13738268399050982,0.9387182276405162,1.768778549461609,-0.12917596781634566,0.9796522759393266,3.600040117239704,0.6046511627906976,60.0,0.021029526908008744,0.07094866484607736,0.3286528819554515,0.48276108017146074,-0.10557301576567168,0.19919414781790049,1.1096640277487115,0.5333333333333333,-0.001526314597206424,-0.008482295453667965,0.0008396525207438055,-0.0023775140549033846,-0.03292397248310902,0.0001474977931541499,0.1101687544740942,0.07959671983348626,0.6111111111111112,0.5592592592592592,0.6993827160493827,0.7296296296296296,0.5172839506172839,0.5160493827160494,0.7617283950617284,0.5234567901234568,0.6147376543209876,False
confirmed_lt0.90_st0.00_rt0.15_bs0.50_rb0.20,confirmed,0.9,0.0,0.15,0.5,0.2,0.04,129.0,0.12641486124240098,0.13729897210039715,0.9383485900629116,1.7669733103959069,-0.12917596781634577,0.9786252302141033,3.595485116326548,0.6046511627906976,60.0,0.021029526908008744,0.07094866484607736,0.3286528819554515,0.48276108017146074,-0.10557301576567168,0.19919414781790049,1.1096640277487115,0.5333333333333333,-0.0016589842227536788,-0.008851933031272519,0.0008396525207436945,-0.0023775140549033846,-0.03292397248310902,0.0001474977931541499,0.10784335442603474,0.07959671983348626,0.5555555555555556,0.5160493827160494,0.6938271604938272,0.6765432098765433,0.5172839506172839,0.5160493827160494,0.7617283950617284,0.5234567901234568,0.5950617283950618,False
confirmed_lt0.90_st0.00_rt0.25_bs0.00_rb0.10,confirmed,0.9,0.0,0.25,0.0,0.1,0.04,129.0,0.12572612899951596,0.13676059139859484,0.937002921258991,1.7626858074008303,-0.12879379527928836,0.9761815678067396,3.5719224813276953,0.6124031007751938,60.0,0.020327921245912206,0.07065865098221762,0.31997451475586336,0.46846216844948485,-0.10561618547686569,0.192469754082956,1.1058567072213714,0.55,-0.002347716465638694,-0.010197601835193137,0.001221825057801107,-0.003079119716999923,-0.041602339682697165,0.00010432808196014776,0.13217685471253451,0.07959671983348626,0.33209876543209876,0.3851851851851852,0.7728395061728395,0.528395061728395,0.3234567901234568,0.32592592592592595,0.47530864197530864,0.3358024691358025,0.43487654320987645,False
confirmed_lt0.90_st0.00_rt0.25_bs0.00_rb0.15,confirmed,0.9,0.0,0.25,0.0,0.15,0.04,129.0,0.1275140408740818,0.1372246517112923,0.9459377917794468,1.787510476635582,-0.12879379527928836,0.9900635399210698,3.6333819756500803,0.6046511627906976,60.0,0.0205333417160789,0.07055965614247864,0.3231808160466327,0.4744139115277066,-0.10561618547686569,0.19441472557798967,1.1069703545496694,0.5333333333333333,-0.0005598045910728544,-0.0012627313147373087,0.001221825057801107,-0.002873699246833228,-0.038396038391927845,0.00010432808196014776,0.11589398442941648,0.07959671983348626,0.9197530864197531,0.9506172839506173,0.7728395061728395,0.9814814814814815,0.3932098765432099,0.3907407407407407,0.47530864197530864,0.40185185185185185,0.6607253086419753,False
confirmed_lt0.90_st0.00_rt0.25_bs0.00_rb0.20,confirmed,0.9,0.0,0.25,0.0,0.2,0.04,129.0,0.12711146842894117,0.13732516965406308,0.942711043019906,1.7819305152289293,-0.12879379527928825,0.9869378268828947,3.6194604828008816,0.6046511627906976,60.0,0.0205333417160789,0.07055965614247864,0.3231808160466327,0.4744139115277066,-0.10561618547686569,0.19441472557798967,1.1069703545496694,0.5333333333333333,-0.0009623770362134909,-0.004489480074278074,0.001221825057801218,-0.002873699246833228,-0.038396038391927845,0.00010432808196014776,0.1152717192288699,0.07959671983348626,0.8395061728395061,0.837037037037037,0.7765432098765432,0.9543209876543209,0.3932098765432099,0.3907407407407407,0.47530864197530864,0.40185185185185185,0.6335648148148147,False
