month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score
2025-10,0.41982186538520666,0.0,0.4918032786885246,0.0,0.5,-0.0
2025-11,0.49665569760805656,0.0,0.639344262295082,0.0,0.5,-0.0
2025-12,0.7326545588151987,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2026-01,0.3655252186763128,0.0,0.4262295081967213,0.0,0.5,-0.0
2026-02,0.23551849299159144,0.0,0.16393442622950818,0.0,0.5,-0.0
2026-03,0.63207539015771,1.0,0.7377049180327869,0.0,0.5,-0.0
2026-04,0.2550703304224939,0.0,0.18032786885245902,0.0,0.5,-0.0
2026-05,0.856069223374931,1.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2026-06,0.9638379191677687,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2026-07,0.6829677108820035,,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
