Test,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
cost_2.0x_locked,CompositeDomestic,103.0,0.1631624431315739,0.13614315868479496,1.1838181115362258,2.1735912679144884,-0.13865472986023086,1.1767535322887848,3.659427810949797,0.6310679611650486,0.11129354026903086
cost_2.0x_full,IndexVolumeRaw,232.0,0.13892078987898748,0.13435672044988392,1.0392451264132418,1.9634253385247697,-0.1416669608769079,0.9806153038018052,12.365397042397552,0.6077586206896551,0.09963744537553781
cost_2.0x_locked,IndexVolumeRaw,103.0,0.1592488895934474,0.1308446137298676,1.2000389156130775,2.3013845099225345,-0.12613295660528923,1.2625478215958152,3.5550843559572796,0.6310679611650486,0.1155694815762214
cost_2.0x_full,IndexVolumeComposite,232.0,0.13888170016429435,0.13441426247647162,1.0385999824948424,1.9621130954438175,-0.1416669608769079,0.9803393769770101,12.35719452511125,0.6077586206896551,0.09875486323510292
cost_2.0x_locked,IndexVolumeComposite,103.0,0.15874823654587122,0.13101146286708534,1.1953398037923697,2.291518051146841,-0.13161455110667142,1.2061602247703478,3.5419274132276737,0.6310679611650486,0.11211898919829873
cost_2.0x_full,CompositePlusIndexVolume,232.0,0.13967282757382327,0.13526486346962568,1.0381336067674827,1.9525472209492303,-0.1416669608769079,0.9859237941525597,12.524212097682637,0.6163793103448276,0.10479777822727822
cost_2.0x_locked,CompositePlusIndexVolume,103.0,0.16159166123500524,0.13282300748752168,1.1995901339951407,2.2679883482585788,-0.13450929751942287,1.2013419459846018,3.6172269017850884,0.6310679611650486,0.11904491295665443
cost_2.0x_full,CompositePlusVol15,232.0,0.14346903012219614,0.14197237898781861,1.0192507120025835,1.8954566045558288,-0.1329678539110798,1.0789753004371931,13.355860095126923,0.6077586206896551,0.1182892845463008
cost_2.0x_locked,CompositePlusVol15,103.0,0.17132527683668286,0.1462920295269548,1.1595509506694905,2.15834581439364,-0.1266969701863927,1.3522444663407054,3.8858139813954837,0.6310679611650486,0.13329683284002034
cost_2.0x_full,CompositeIndexVolumePlusVol15,232.0,0.1435192303650643,0.1410022276811762,1.0255308854455143,1.9301774618413512,-0.13909860067671165,1.0317805475169872,13.367200662809921,0.6120689655172413,0.12771874455400106
cost_2.0x_locked,CompositeIndexVolumePlusVol15,103.0,0.17106781562465234,0.14443426432520534,1.1709111813383983,2.2260003134018564,-0.13248021410078425,1.2912706760461043,3.8784889354528618,0.6310679611650486,0.14171154942856407
cost_3.0x_full,FinalBlend,232.0,0.1355636085940468,0.14064410121942614,0.978095387909412,1.7423437726328639,-0.15555368520046275,0.8714908195157535,11.679430876282444,0.603448275862069,0.08711947439829774
cost_3.0x_locked,FinalBlend,103.0,0.16157890029839028,0.145352852666199,1.108610243511518,1.9293810674985048,-0.15555368520046275,1.0387339913558642,3.6168858324249884,0.6310679611650486,0.10127811177909524
cost_3.0x_full,CompositeDomestic,232.0,0.1359324010705154,0.13684311425849918,1.0035603641657649,1.844789422347698,-0.14338359769355657,0.9480331311049534,11.752982524873065,0.6077586206896551,0.0965999653063835
cost_3.0x_locked,CompositeDomestic,103.0,0.15820381248008286,0.13625352964461565,1.151267786402683,2.094342383903781,-0.14144013015162138,1.1185214006130446,3.527669029778325,0.6310679611650486,0.11129354026903086
