name,max_exposure,target_vol,vix_threshold,vix_multiplier,dd_floor,dd_strength,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,MDD9Pass,CAGRRetention
mx2.25_tv0.18_vx99_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.18,99.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.10097362968909507,0.13682025623347732,0.7723779152614674,1.4501895000106513,-0.15503220938622475,0.6513074288810786,2.8125603971429585,0.6046511627906976,0.46329251665230353,0.7571125689450615,False,0.6624719277344917
mx2.25_tv0.18_vx99_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.18,99.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.10726135188255537,0.13810859894996536,0.8078479614404199,1.5556671910158588,-0.1546953377159057,0.6933715874458884,2.9901227736009948,0.6124031007751938,0.40075389731868377,0.7676112115829887,False,0.7037246731828456
mx2.25_tv0.18_vx99_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.18,99.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.054691740817517376,0.10160291518635975,0.5739618443442882,1.186828468903649,-0.10826508338528584,0.5051650920812985,1.7725545521704635,0.5736434108527132,0.5712938780948296,0.4093483903306805,False,0.358823814515691
mx2.25_tv0.18_vx99_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.18,99.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.05279060045824302,0.10119853961985219,0.5581239752685125,1.0992299183510268,-0.1096531142364594,0.4814327511428788,1.7385071743224132,0.5813953488372093,0.4792020574355332,0.4102061396494193,False,0.34635073493461355
mx2.25_tv0.22_vx25_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.1017538264112916,0.1459123626475077,0.7370851065911403,1.439861461598981,-0.16160309010409868,0.6296527272204113,2.834060392329056,0.5891472868217055,0.5348161908665705,0.7557426252874054,False,0.6675906743632611
mx2.25_tv0.22_vx25_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.10825622853149297,0.14882037216145713,0.7651992436396773,1.5228558497796185,-0.15753369166702913,0.6871941321625891,3.019130901041409,0.5813953488372093,0.4798333848362959,0.7638902360841001,False,0.7102519006729247
mx2.25_tv0.22_vx25_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.048100042782198926,0.08859916561472844,0.5730478409194188,1.39699273316361,-0.0879697712196692,0.546779218762413,1.6570264512223514,0.5736434108527132,0.6834126306233664,0.3627012588830029,True,0.31557673190662955
mx2.25_tv0.22_vx25_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx25_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.10237618229151013,0.14891866395092587,0.7289169576039575,1.4154813408494578,-0.1628288173464677,0.6287350357257324,2.8513175023713826,0.5891472868217055,0.5307235126765507,0.7680464891046281,False,0.6716738523273964
mx2.25_tv0.22_vx25_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.10685238233598038,0.150487272620255,0.7498870940217962,1.4759095281706096,-0.16324238235430877,0.6545627477064324,2.9782717335853137,0.5813953488372093,0.46624546775886877,0.7741369580270121,False,0.7010414890214121
mx2.25_tv0.22_vx25_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.06219097496837889,0.10402268962472012,0.6308218679474238,1.4206759353246596,-0.09757704407490853,0.6373525203390641,1.9128372739339292,0.5736434108527132,0.6416200204463158,0.3959959880202198,False,0.40802509726397374
mx2.25_tv0.22_vx25_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx25_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.10203800062840562,0.15036452235286882,0.7212739171089387,1.3939503390803945,-0.16924160649100883,0.6029132123242196,2.841928382713705,0.5891472868217055,0.5213313579115086,0.7768507353545421,False,0.6694550962128433
mx2.25_tv0.22_vx25_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.10636282875668668,0.1522788759063077,0.7398796218171211,1.4456175175675645,-0.16933226380600352,0.628130908818073,2.964141573206039,0.5891472868217055,0.46101441360678813,0.7862796689926048,False,0.6978296058356476
mx2.25_tv0.22_vx25_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06389099252873298,0.11026046713436718,0.6156884276820589,1.3159537160644923,-0.10789472376290532,0.5921604903417806,1.9460059701769499,0.5658914728682171,0.6005190557431421,0.4161376129194364,False,0.41917864214354233
mx2.25_tv0.22_vx25_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.06266546824946562,0.10945358062533742,0.6088061301645511,1.3113214787161043,-0.10911336534691785,0.5743152367285659,1.9220430397855397,0.5736434108527132,0.5194594207142204,0.42749473335536886,False,0.4111381722280654
mx2.25_tv0.22_vx25_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.10168714019770664,0.1461558641011521,0.7356971810207452,1.4319364823283287,-0.16160309010409868,0.6292400728983807,2.832216901792411,0.5891472868217055,0.5297725576738688,0.7564295380043752,False,0.667153156720259
mx2.25_tv0.22_vx25_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.10846720704002721,0.1490659550685881,0.7654814442267432,1.5196383565221876,-0.15753369166702913,0.6885333917603402,3.025315215003398,0.5813953488372093,0.4703131908048619,0.7654354822528163,False,0.7116360971179726
mx2.25_tv0.22_vx25_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.04820729359695042,0.08862670994409146,0.574055779127493,1.3998850461154793,-0.08796977121966976,0.5479983968194228,1.658850147142081,0.5736434108527132,0.6837035483949948,0.3627152802699366,True,0.3162803874473711
mx2.25_tv0.22_vx25_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx25_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.10328656740191877,0.14949780030780252,0.7322506590085528,1.417123822975286,-0.16282881734551047,0.634326092185221,2.876732993955582,0.5891472868217055,0.5220122441672455,0.769733153238921,False,0.6776467442688884
mx2.25_tv0.22_vx25_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.10724361813027161,0.15105609828531347,0.7500051038912889,1.4686004948962408,-0.16324237013895715,0.6569594526162686,2.9896080026007223,0.5813953488372093,0.4549948529589182,0.7749060116678216,False,0.7036083248541032
mx2.25_tv0.22_vx25_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.062299021557778556,0.1040616875601251,0.63160534280756,1.4229736721183626,-0.09757704407490875,0.6384598155069375,1.9149299900424692,0.5736434108527132,0.6419117072489001,0.39600981016558345,False,0.4087339737556392
mx2.25_tv0.22_vx25_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx25_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.10385561958548695,0.1513353985297926,0.7285970634571318,1.4039453771509494,-0.16924160303093916,0.6136530127672039,2.8927235678997296,0.5891472868217055,0.507514268256224,0.7795395945589059,False,0.6813802051555642
mx2.25_tv0.22_vx25_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.10830524036916533,0.1531290779257606,0.7481750207557671,1.4587928532622145,-0.16934129881134774,0.6395677907834003,3.0205665387140748,0.5891472868217055,0.4485225699614722,0.789918425505727,False,0.7105734595461136
mx2.25_tv0.22_vx25_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,25.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.06399947688614294,0.11030425767969189,0.6164149828362879,1.3180298878875907,-0.10789472376290599,0.593165955239656,1.9481401869081516,0.5658914728682171,0.6008108661229953,0.4161516385260706,False,0.4198903907615102
mx2.25_tv0.22_vx25_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.22,25.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06266546824946562,0.10945358062533742,0.6088061301645511,1.3113214787161043,-0.10911336534691785,0.5743152367285659,1.9220430397855397,0.5736434108527132,0.5194594207142204,0.42749473335536886,False,0.4111381722280654
mx2.25_tv0.22_vx35_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.1016305664765007,0.14617016549286155,0.7352870990845704,1.4305363373474713,-0.16160309010409835,0.628889994684101,2.8306538163385517,0.5891472868217055,0.5292232299468149,0.7563845461465636,False,0.6667819855316842
mx2.25_tv0.22_vx35_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.10820538249695622,0.1490530755986886,0.7639417158284212,1.514834742406935,-0.15753369166702935,0.6868713692412174,3.0176421907798416,0.5813953488372093,0.47048938188124445,0.7654478082506494,False,0.7099183079257794
mx2.25_tv0.22_vx35_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.04820729359695042,0.08862670994409146,0.574055779127493,1.3998850461154793,-0.08796977121966976,0.5479983968194228,1.658850147142081,0.5736434108527132,0.6837035483949948,0.3627152802699366,True,0.3162803874473711
mx2.25_tv0.22_vx35_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx35_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.10294596927243238,0.14945652403303658,0.7303376090211066,1.411358421663618,-0.1628288173455107,0.6322343363459347,2.8672004582192936,0.5891472868217055,0.5229829896246947,0.7697620491128994,False,0.6754121341026661
mx2.25_tv0.22_vx35_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.10757321939505538,0.15123129694518608,0.7512851753481813,1.47259918980747,-0.1632423701389576,0.6589785440108796,2.9991887352928055,0.5813953488372093,0.45353887567561635,0.7758025369515368,False,0.7057707863397142
mx2.25_tv0.22_vx35_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.062299021557778556,0.1040616875601251,0.63160534280756,1.4229736721183626,-0.09757704407490875,0.6384598155069375,1.9149299900424692,0.5736434108527132,0.6419117072489001,0.39600981016558345,False,0.4087339737556392
mx2.25_tv0.22_vx35_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx35_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.10333769169090923,0.15128542358840305,0.7256744853530293,1.395232552699569,-0.1692416030309397,0.6105927256669724,2.878166320282158,0.5891472868217055,0.5088664896524046,0.7797790633985365,False,0.6779821625992568
mx2.25_tv0.22_vx35_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.1088592694178987,0.1532872919202804,0.7508392982446922,1.4653849343385679,-0.16934129881134763,0.6428394619741985,3.03683807769081,0.5891472868217055,0.44419351995847056,0.7910443245599594,False,0.7142083560340917
mx2.25_tv0.22_vx35_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06399947688614294,0.11030425767969189,0.6164149828362879,1.3180298878875907,-0.10789472376290599,0.593165955239656,1.9481401869081516,0.5658914728682171,0.6008108661229953,0.4161516385260706,False,0.4198903907615102
mx2.25_tv0.22_vx35_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.06266546824946562,0.10945358062533742,0.6088061301645511,1.3113214787161043,-0.10911336534691785,0.5743152367285659,1.9220430397855397,0.5736434108527132,0.5194594207142204,0.42749473335536886,False,0.4111381722280654
mx2.25_tv0.22_vx35_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.1016305664765007,0.14617016549286155,0.7352870990845704,1.4305363373474713,-0.16160309010409835,0.628889994684101,2.8306538163385517,0.5891472868217055,0.5292232299468149,0.7563845461465636,False,0.6667819855316842
mx2.25_tv0.22_vx35_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.10820538249695622,0.1490530755986886,0.7639417158284212,1.514834742406935,-0.15753369166702935,0.6868713692412174,3.0176421907798416,0.5813953488372093,0.47048938188124445,0.7654478082506494,False,0.7099183079257794
mx2.25_tv0.22_vx35_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.04820729359695042,0.08862670994409146,0.574055779127493,1.3998850461154793,-0.08796977121966976,0.5479983968194228,1.658850147142081,0.5736434108527132,0.6837035483949948,0.3627152802699366,True,0.3162803874473711
mx2.25_tv0.22_vx35_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx35_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.10294596927243238,0.14945652403303658,0.7303376090211066,1.411358421663618,-0.1628288173455107,0.6322343363459347,2.8672004582192936,0.5891472868217055,0.5229829896246947,0.7697620491128994,False,0.6754121341026661
mx2.25_tv0.22_vx35_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.10757321939505538,0.15123129694518608,0.7512851753481813,1.47259918980747,-0.1632423701389576,0.6589785440108796,2.9991887352928055,0.5813953488372093,0.45353887567561635,0.7758025369515368,False,0.7057707863397142
mx2.25_tv0.22_vx35_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.062299021557778556,0.1040616875601251,0.63160534280756,1.4229736721183626,-0.09757704407490875,0.6384598155069375,1.9149299900424692,0.5736434108527132,0.6419117072489001,0.39600981016558345,False,0.4087339737556392
mx2.25_tv0.22_vx35_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx35_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.10333769169090923,0.15128542358840305,0.7256744853530293,1.395232552699569,-0.1692416030309397,0.6105927256669724,2.878166320282158,0.5891472868217055,0.5088664896524046,0.7797790633985365,False,0.6779821625992568
mx2.25_tv0.22_vx35_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.1088592694178987,0.1532872919202804,0.7508392982446922,1.4653849343385679,-0.16934129881134763,0.6428394619741985,3.03683807769081,0.5891472868217055,0.44419351995847056,0.7910443245599594,False,0.7142083560340917
mx2.25_tv0.22_vx35_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,35.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.06399947688614294,0.11030425767969189,0.6164149828362879,1.3180298878875907,-0.10789472376290599,0.593165955239656,1.9481401869081516,0.5658914728682171,0.6008108661229953,0.4161516385260706,False,0.4198903907615102
mx2.25_tv0.22_vx35_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.22,35.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.06266546824946562,0.10945358062533742,0.6088061301645511,1.3113214787161043,-0.10911336534691785,0.5743152367285659,1.9220430397855397,0.5736434108527132,0.5194594207142204,0.42749473335536886,False,0.4111381722280654
mx2.25_tv0.22_vx99_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.1016305664765007,0.14617016549286155,0.7352870990845704,1.4305363373474713,-0.16160309010409835,0.628889994684101,2.8306538163385517,0.5891472868217055,0.5292232299468149,0.7563845461465636,False,0.6667819855316842
mx2.25_tv0.22_vx99_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.10820538249695622,0.1490530755986886,0.7639417158284212,1.514834742406935,-0.15753369166702935,0.6868713692412174,3.0176421907798416,0.5813953488372093,0.47048938188124445,0.7654478082506494,False,0.7099183079257794
mx2.25_tv0.22_vx99_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.04820729359695042,0.08862670994409146,0.574055779127493,1.3998850461154793,-0.08796977121966976,0.5479983968194228,1.658850147142081,0.5736434108527132,0.6837035483949948,0.3627152802699366,True,0.3162803874473711
mx2.25_tv0.22_vx99_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx99_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.10294596927243238,0.14945652403303658,0.7303376090211066,1.411358421663618,-0.1628288173455107,0.6322343363459347,2.8672004582192936,0.5891472868217055,0.5229829896246947,0.7697620491128994,False,0.6754121341026661
mx2.25_tv0.22_vx99_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.10757321939505538,0.15123129694518608,0.7512851753481813,1.47259918980747,-0.1632423701389576,0.6589785440108796,2.9991887352928055,0.5813953488372093,0.45353887567561635,0.7758025369515368,False,0.7057707863397142
mx2.25_tv0.22_vx99_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.062299021557778556,0.1040616875601251,0.63160534280756,1.4229736721183626,-0.09757704407490875,0.6384598155069375,1.9149299900424692,0.5736434108527132,0.6419117072489001,0.39600981016558345,False,0.4087339737556392
mx2.25_tv0.22_vx99_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx99_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.10333769169090923,0.15128542358840305,0.7256744853530293,1.395232552699569,-0.1692416030309397,0.6105927256669724,2.878166320282158,0.5891472868217055,0.5088664896524046,0.7797790633985365,False,0.6779821625992568
mx2.25_tv0.22_vx99_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.1088592694178987,0.1532872919202804,0.7508392982446922,1.4653849343385679,-0.16934129881134763,0.6428394619741985,3.03683807769081,0.5891472868217055,0.44419351995847056,0.7910443245599594,False,0.7142083560340917
mx2.25_tv0.22_vx99_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.06399947688614294,0.11030425767969189,0.6164149828362879,1.3180298878875907,-0.10789472376290599,0.593165955239656,1.9481401869081516,0.5658914728682171,0.6008108661229953,0.4161516385260706,False,0.4198903907615102
mx2.25_tv0.22_vx99_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,2.25,0.22,99.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.06266546824946562,0.10945358062533742,0.6088061301645511,1.3113214787161043,-0.10911336534691785,0.5743152367285659,1.9220430397855397,0.5736434108527132,0.5194594207142204,0.42749473335536886,False,0.4111381722280654
mx2.25_tv0.22_vx99_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.1016305664765007,0.14617016549286155,0.7352870990845704,1.4305363373474713,-0.16160309010409835,0.628889994684101,2.8306538163385517,0.5891472868217055,0.5292232299468149,0.7563845461465636,False,0.6667819855316842
mx2.25_tv0.22_vx99_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.10820538249695622,0.1490530755986886,0.7639417158284212,1.514834742406935,-0.15753369166702935,0.6868713692412174,3.0176421907798416,0.5813953488372093,0.47048938188124445,0.7654478082506494,False,0.7099183079257794
mx2.25_tv0.22_vx99_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.04820729359695042,0.08862670994409146,0.574055779127493,1.3998850461154793,-0.08796977121966976,0.5479983968194228,1.658850147142081,0.5736434108527132,0.6837035483949948,0.3627152802699366,True,0.3162803874473711
mx2.25_tv0.22_vx99_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,2.25,0.22,99.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.05517315447786553,0.0954340627244134,0.6092083255681817,1.4316644228928337,-0.09288645436174692,0.5939849341540512,1.7812715620524135,0.5426356589147286,0.5781523517893971,0.38530220218578526,False,0.36198229298764995
mx2.25_tv0.22_vx99_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.10294596927243238,0.14945652403303658,0.7303376090211066,1.411358421663618,-0.1628288173455107,0.6322343363459347,2.8672004582192936,0.5891472868217055,0.5229829896246947,0.7697620491128994,False,0.6754121341026661
mx2.25_tv0.22_vx99_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.10757321939505538,0.15123129694518608,0.7512851753481813,1.47259918980747,-0.1632423701389576,0.6589785440108796,2.9991887352928055,0.5813953488372093,0.45353887567561635,0.7758025369515368,False,0.7057707863397142
mx2.25_tv0.22_vx99_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.062299021557778556,0.1040616875601251,0.63160534280756,1.4229736721183626,-0.09757704407490875,0.6384598155069375,1.9149299900424692,0.5736434108527132,0.6419117072489001,0.39600981016558345,False,0.4087339737556392
mx2.25_tv0.22_vx99_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,2.25,0.22,99.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.04857942533851034,0.09123799906630414,0.5638921608476992,1.3692742919739238,-0.08617085092434829,0.5637570572577905,1.6651920111270793,0.5658914728682171,0.567146697882171,0.4026992420999651,True,0.3187218846279862
mx2.25_tv0.22_vx99_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.10333769169090923,0.15128542358840305,0.7256744853530293,1.395232552699569,-0.1692416030309397,0.6105927256669724,2.878166320282158,0.5891472868217055,0.5088664896524046,0.7797790633985365,False,0.6779821625992568
mx2.25_tv0.22_vx99_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,2.25,0.22,99.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.1088592694178987,0.1532872919202804,0.7508392982446922,1.4653849343385679,-0.16934129881134763,0.6428394619741985,3.03683807769081,0.5891472868217055,0.44419351995847056,0.7910443245599594,False,0.7142083560340917
mx2.25_tv0.22_vx99_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,2.25,0.22,99.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.06399947688614294,0.11030425767969189,0.6164149828362879,1.3180298878875907,-0.10789472376290599,0.593165955239656,1.9481401869081516,0.5658914728682171,0.6008108661229953,0.4161516385260706,False,0.4198903907615102
