month,macro_signal_month,stress_signal_month,technical_signal_month,fundamental_signal_month,asset_vol_signal_month,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,base_covariance_min_eigenvalue,adjusted_covariance_min_eigenvalue,variance_calibration_prior_records,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,macro_mu_KODEX200,stress_mu_adjustment_KODEX200,fundamental_mu_adjustment_KODEX200,credit_mu_adjustment_KODEX200,economic_mu_before_technical_KODEX200,technical_confidence_KODEX200,expected_mu_KODEX200,variance_multiplier_KODEX200,variance_calibration_observations_KODEX200,variance_calibration_last_training_month_KODEX200,credit_calibration_observations_KODEX200,credit_calibration_last_training_month_KODEX200,credit_beta_reliability_KODEX200,atr_state_KODEX200,credit_state_KODEX200,iv_state_KODEX200,macro_mu_BOND,stress_mu_adjustment_BOND,fundamental_mu_adjustment_BOND,credit_mu_adjustment_BOND,economic_mu_before_technical_BOND,technical_confidence_BOND,expected_mu_BOND,variance_multiplier_BOND,variance_calibration_observations_BOND,variance_calibration_last_training_month_BOND,credit_calibration_observations_BOND,credit_calibration_last_training_month_BOND,credit_beta_reliability_BOND,atr_state_BOND,credit_state_BOND,iv_state_BOND,macro_mu_GLD,stress_mu_adjustment_GLD,fundamental_mu_adjustment_GLD,credit_mu_adjustment_GLD,economic_mu_before_technical_GLD,technical_confidence_GLD,expected_mu_GLD,variance_multiplier_GLD,variance_calibration_observations_GLD,variance_calibration_last_training_month_GLD,credit_calibration_observations_GLD,credit_calibration_last_training_month_GLD,credit_beta_reliability_GLD,atr_state_GLD,credit_state_GLD,iv_state_GLD,macro_mu_USO,stress_mu_adjustment_USO,fundamental_mu_adjustment_USO,credit_mu_adjustment_USO,economic_mu_before_technical_USO,technical_confidence_USO,expected_mu_USO,variance_multiplier_USO,variance_calibration_observations_USO,variance_calibration_last_training_month_USO,credit_calibration_observations_USO,credit_calibration_last_training_month_USO,credit_beta_reliability_USO,atr_state_USO,credit_state_USO,iv_state_USO,cross_sectional_neutral,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200
2022-10,2022-09,2022-09,2022-09,2022-09,2022-09,0.6576988693434476,0.2744430693069307,-0.012560753105830182,-0.012503806926015822,3.248510137274112,-0.027554102796010227,0.016270337089817233,4.88110112694517e-05,8.135168544908645e-06,6.797140430518813e-05,0.00012099051553102185,744,0.09132192217554853,0.26332898430818996,0.16617614283993126,0.4791729506763303,0.0,0.486188451546619,0.513811548453381,0.0,0.010070595031247156,0.0011047320527389029,0.11421874805853244,0.0002460032796884943,5.694917992191805e-05,0.009215276545267291,True,False,0,Optimization terminated successfully,4,-0.009215276545267293,0.11513811112254202,-0.16000000000000142,0.0,0.014861888877457985,-1.4155343563970746e-15,0.001089717732185961,0.0029847746373511006,0.0003912012181461111,-0.006583072670555786,-0.0021173790828726132,1.0,-0.0021173790828726132,1.4784592896968027,186,2022-09,197,2022-09,0.8566469940561349,0.1690821256038647,0.4217557251908397,0.0,0.0026693233757976833,-0.0006602935498797853,0.0,0.00019688515094112122,0.0022059149768590192,1.0,0.0022059149768590192,1.7810108612010733,186,2022-09,197,2022-09,0.47262438049456723,0.49991725963925204,0.4217557251908397,0.0,0.011571606450149492,0.0030756728030729994,0.0,0.00904686893244114,0.02369414818566363,0.6895098486967512,0.01751246088471479,1.0687257470890081,186,2022-09,197,2022-09,0.9194268667865593,0.005909901873327406,0.4217557251908397,0.14608141788978124,-0.0012359219952072283,0.001375054192400165,0.0,-0.008783012687910374,-0.008643880490717439,1.0,-0.008643880490717439,1.6077277051172933,186,2022-09,197,2022-09,0.879775542077129,0.3463119709794438,0.4217557251908397,0.41041505542665635,0.003784700897233149,-0.0,0.0003912012181461111
2022-11,2022-10,2022-10,2022-10,2022-10,2022-10,0.6218372257529738,0.0,-0.0010360252854195574,-0.001021585271737064,3.2451445986319545,-0.028561581334216046,0.004125718194998103,1.237715458499431e-05,2.0628590974990946e-06,6.84362932582398e-05,0.00012800503020190442,748,0.06253677911134621,0.17558453052906844,0.20008893551193788,0.5617897548476475,0.0,0.4861884515485576,0.5138115484514424,4.06120534472915e-18,0.018436434846398234,0.0011267485239062687,0.2144767270133412,0.0002455527365104912,1.4443014106661965e-05,0.017613064833827945,True,False,0,Optimization terminated successfully,3,-0.017613064833827945,0.11627975871524342,-0.15999999999922512,0.0,0.013720241284756587,7.74880160037128e-13,0.002244645166379307,0.002997880920371935,-0.0048359887733638324,-0.015823846229836964,-0.015417308916449554,1.0,-0.015417308916449554,1.2286420070972404,187,2022-10,198,2022-10,0.8588398634188804,0.09406205420827385,0.47528517110266155,0.0,0.0027595693753309867,-0.0004256258201385029,0.0,0.00044813627545394315,0.002782079830646427,0.38508966696480706,0.0011239024179564966,1.8727077121200268,187,2022-10,198,2022-10,0.45696729093024147,0.49448468883766883,0.47528517110266155,0.0,0.01123786881390597,0.0021142409512705184,0.0,0.02146611595208953,0.03481822571726602,1.0,0.03481822571726602,1.0501451061005789,187,2022-10,198,2022-10,0.9184167320614369,0.019755826859045533,0.47528517110266155,0.056442731277533076,-0.002291851053317018,0.001231610128827778,0.0,-0.020780902791645593,-0.021841143716134832,1.0,-0.021841143716134832,1.291579450723586,187,2022-10,198,2022-10,0.8780376303444443,0.10214148219441765,0.47528517110266155,0.3121794871794872,8.5463228832015e-05,-0.0,-0.0048359887733638324
2022-12,2022-11,2022-11,2022-11,2022-11,2022-11,0.4375216801643149,0.5346200980392157,0.010286814384790925,0.01032442082903306,3.2785267987698883,-0.018568574635146273,0.010744698354895754,3.223409506468726e-05,5.372349177447893e-06,6.874194573186085e-05,0.00011739101868731835,752,0.050399070352980246,0.12800064530350122,0.23210737965743594,0.5894929046860826,0.0,0.4861884516263917,0.5138115483736083,1.2837631348586176e-17,0.01673548686043028,0.0011905183061346868,0.1936827324883552,0.00024433019093451615,3.760944440500617e-05,0.015858288072023413,True,False,0,Optimization terminated successfully,3,-0.015858288072023413,0.1195249751040185,-0.1599999999680699,0.0,0.01047502489598151,3.193009745494635e-11,0.0035558653415264582,-0.0008622524953550254,-0.006131635960113868,-0.01629594220555385,-0.019733965319496283,1.0,-0.019733965319496283,0.8703742085099379,188,2022-11,199,2022-11,0.8369903911491481,-0.05355239786856131,0.47537878787878785,0.0,0.0030279033819685447,9.513552224442486e-05,0.0,0.0007479478514601034,0.003870986755673073,0.47728271958807644,0.00013926772943839792,1.710466004663146,188,2022-11,199,2022-11,0.5744368167041463,0.44618283093053723,0.47537878787878785,0.0,0.010741082600302399,-0.0017499929501664472,0.0,0.023448384611297824,0.03243947426143377,1.0,0.03243947426143377,1.1409988157724518,188,2022-11,199,2022-11,0.9136027231856083,0.1538886433937251,0.47537878787878785,-0.19011771147002465,-0.004449256640663939,-0.0003147338009592081,0.0,-0.02488486709145203,-0.02964885753307518,1.0,-0.02964885753307518,1.456231769327999,188,2022-11,199,2022-11,0.8857842773166769,0.32990184342829787,0.47537878787878785,0.2819433817903596,-0.003268090458866154,-0.0,-0.006131635960113868
2023-01,2022-12,2022-12,2022-12,2022-12,2022-12,0.6167168777789659,0.0,0.05662626217709717,0.05857073839819665,3.464177516831671,0.0,0.5744364405439727,0.001723309321631918,0.00022116689946756856,6.753589689993782e-05,6.809516789878682e-05,756,0.05301434543052994,0.1069459519857243,0.2784075529207476,0.5616321496629981,0.5004918589826374,0.42556355945602725,0.0,0.07394458156133533,0.009604949781173282,0.0009885644102261646,0.10932801091272239,0.0004318932815269534,0.001944476221126042,0.006734298073407204,True,False,0,Optimization terminated successfully,19,-0.006734298073407204,0.10891635746165025,-0.15999999999910372,0.0,0.021083642538349753,8.962830477798889e-13,0.003084544049552964,0.0037435861821963987,-0.004296972725748194,0.014405805580894169,0.016936963086895337,0.7477132755833821,0.014464109766211902,0.8074573586282562,189,2022-12,200,2022-12,0.8664316913258938,-0.08458679879667319,-0.4641509433962264,0.0,0.0030659840246750154,-0.0004101631643439065,0.0,-0.0005973815088823091,0.0020584393514487998,0.7450562953763267,0.0033527289152500677,1.008381317626605,189,2022-12,200,2022-12,0.5814923460738886,0.4386308068459658,-0.4641509433962264,0.0,0.010431683393632341,0.0016374877644266882,0.0,-0.018489097195551855,-0.006419926037492826,0.6770549102916004,-0.0020423628742250906,1.1369765790610198,189,2022-12,200,2022-12,0.9131922833352901,0.12777655597096982,-0.4641509433962264,-0.110506260206859,-0.00511015158605177,0.0013342044354843607,0.0,0.019741292661564363,0.015965345510996952,0.6300286780077939,0.012698446929598733,1.2095471022318196,189,2022-12,200,2022-12,0.8856804210960638,0.14471176750833725,-0.4641509433962264,0.16831557584982237,0.007135205477962066,-0.0,-0.004296972725748194
2023-02,2023-01,2023-01,2023-01,2023-01,2023-01,0.5376730846700692,0.0,-0.011621332438944828,-0.011572424839934137,3.423919158281052,-0.01162133243894481,0.015661344577676303,4.698403373302891e-05,1.9235652776624228e-06,7.19805013834668e-05,7.23968904248379e-05,760,0.02621245636803399,0.04442995153852485,0.3448459084983804,0.5845116835950608,0.5016560271895552,0.4261680529458416,0.0,0.07217591986460321,0.017864229161415418,0.0011591791883508364,0.20741567480688,0.00042848124260927336,4.8909099381996795e-05,0.01680724922524873,True,False,0,Optimization terminated successfully,12,-0.016807249225248736,0.1179413000615562,-0.15999999999998255,0.0,0.012058699938443801,1.7458257062230587e-14,0.004729685615332448,0.001691686581222152,-0.006999809449469954,0.02712788301549165,0.0265494457625763,1.0,0.0265494457625763,0.9854683488647975,190,2023-01,201,2023-01,0.8814405235043259,0.0038793863516134452,-0.4830827067669173,0.0,0.0034411069788787053,-0.0001477724768416228,0.0,-0.00013244800308396967,0.003160886498953113,0.28867175843356474,0.0074075595672901335,1.005897955682512,190,2023-01,201,2023-01,0.10276679383157727,0.4275867661368796,-0.4830827067669173,0.0,0.010160822766462112,0.00020503988263848992,0.0,-0.03216755911445127,-0.02180169646535067,0.8725164466984009,-0.01785829308629738,0.7690065250354061,190,2023-01,201,2023-01,0.913091216399569,-0.146266695861616,-0.4830827067669173,-0.16256090958310776,-0.006464331991129389,0.0006333974346365224,0.0,0.034446089178787526,0.028615154622294657,0.5188400705451739,0.0192401349481863,1.0929415253867292,190,2023-01,201,2023-01,0.8882402705272906,0.055595068752963495,-0.4830827067669173,0.09149419485108534,0.009130947604618349,-0.0,-0.006999809449469954
2023-03,2023-02,2023-02,2023-02,2023-02,2023-02,0.5878951931545019,0.0,0.024654529637697212,0.024660952302266066,3.5083342746459714,0.0,0.0021373065251337614,6.411919575401284e-06,1.0744993455227836e-08,7.04611592285243e-05,8.434369023066558e-05,764,0.05028266978831083,0.053284325723286945,0.4352259571630234,0.4612070473253788,0.4982829062113787,0.42575908991572897,0.0,0.07595800387289227,0.012991774604267379,0.0011310414354840526,0.14911504663830422,0.00042838832681602073,6.424211782375178e-06,0.011991441347926955,True,False,0,Optimization terminated successfully,13,-0.011991441347926958,0.1165010610501408,-0.15999998006960017,0.0,0.013498938949859207,1.9930399830503376e-08,0.005194114034229855,0.004220812212920962,-0.009187128044125534,0.018604890995467905,0.018832689198493187,1.0,0.018832689198493187,1.0291922712435695,191,2023-02,202,2023-02,0.8752615095490069,0.024600246002460024,-0.4681647940074906,0.0,0.0031499028289371962,-0.0004088943001223994,0.0,-0.0007927245521112668,0.00194828397670353,0.30506884840476023,0.005937405946090369,1.1979275565476821,191,2023-02,202,2023-02,0.5722279509247743,0.488295124313852,-0.4681647940074906,0.0,0.009435759862861905,0.0009124351501888397,0.0,-0.02219415377574189,-0.011845958762691143,0.9422004870583489,-0.010716870984884164,0.721712497630642,191,2023-02,202,2023-02,0.908405741315221,-0.1549280418665504,-0.4681647940074906,-0.2868300565580393,-0.005350177102584531,0.0015513985783117952,0.0,0.025618149979701396,0.02181937145542866,0.4619691648785723,0.014216578787482559,0.9952930920568365,191,2023-02,202,2023-02,0.8983973132007144,-0.0073164975218315,-0.4681647940074906,-0.0008791760864104714,0.007688596466983558,-0.0,-0.009187128044125534
2023-04,2023-03,2023-03,2023-03,2023-03,2023-03,0.37722888004527577,0.7033132530120482,0.01853106712780544,0.020477758419359407,3.573347452596216,0.0,0.5755806726309388,0.0017267420178928164,0.00021994927366115124,6.940629513226084e-05,0.00011618786059784692,768,0.041085948182208426,0.03528369906292071,0.49690197849148576,0.4267283742633851,1.9062695076892443e-16,0.4838328572746704,0.5161671427253294,4.187735523436691e-17,0.009611107707169476,0.0011206932581353272,0.10860913293722174,0.0002417930964861432,0.0019466912915799485,0.006862276690035722,True,False,0,Optimization terminated successfully,8,-0.006862276690035722,0.11596688793627224,-0.15999999999999925,0.0,0.01403311206372776,7.494005416219807e-16,0.005864437545627447,-0.0039343609650208285,-0.008645096252806093,-0.00699989136754032,-0.013714911039739795,0.7048609610046602,-0.010525982852537946,0.6882038420339052,192,2023-03,203,2023-03,0.877070229739708,-0.14755820059513391,0.4197761194029851,0.0,0.003294280097386577,0.00037455950347230953,0.0,0.0001887238468622233,0.0038575634477211094,1.0,0.0038575634477211094,1.678397242171959,192,2023-03,203,2023-03,0.44655527795881456,0.45253012048192776,0.4197761194029851,0.0,0.009400109610628204,-0.0023141717694885335,0.0,0.007918294550036507,0.015004232391176178,1.0,0.01500423239117618,1.1647814239553038,192,2023-03,203,2023-03,0.8964149920272492,0.11846387502712086,0.4197761194029851,-0.016059957173447548,-0.005340668134193717,-0.0016481877220356077,0.0,-0.009798338945931084,-0.016787194802160406,1.0,-0.016787194802160406,1.213471140590848,192,2023-03,203,2023-03,0.9022171389396956,0.1820422535211268,0.4197761194029851,0.143981018981019,-0.0029100775007507283,-0.0,-0.008645096252806093
2023-05,2023-04,2023-04,2023-04,2023-04,2023-04,0.40061039986881364,0.49009603841536614,-0.018843695215967963,-0.018815274963612405,3.5060123822987377,-0.01884369521596796,0.008120072101587635,2.4360216304762906e-05,4.060036050793712e-06,6.514787237602899e-05,7.236895603806962e-05,772,0.05266074125770027,0.031106378208904606,0.575995724346257,0.34023715618713807,2.9300199994940652e-18,0.48383285730016545,0.5161671426998347,0.0,0.005986353710779935,0.0008585860383080689,0.0666847282995108,0.0002406136179423629,2.8423252571071607e-05,0.005288023821112466,True,False,0,Optimization terminated successfully,3,-0.005288023821112466,0.10150385440808062,-0.15999999998973954,0.0,0.02849614559191939,1.0260459148980772e-11,0.006489702270712722,-0.0037509513804906535,-0.007873908402305677,-0.0005518404819080748,-0.005686997993991683,0.7534231182482801,-0.004372295682268653,0.5360400392459916,193,2023-04,204,2023-04,0.876538781752344,-0.25588697017268447,0.059479553903345694,0.0,0.003243779644618823,0.00034570981898985573,0.0,1.4647213530602836e-05,0.0036041366771392817,1.0,0.003604136677139282,1.1124236322619443,193,2023-04,204,2023-04,0.4404559733532013,0.33349320543565153,0.059479553903345694,0.0,0.008895052421342026,-0.00131154157093985,0.0,0.0006358305474025151,0.00821934139780469,1.0,0.00821934139780469,0.9331204721393282,193,2023-04,204,2023-04,0.8998482956421535,-0.024740708729472816,0.059479553903345694,-0.0893475366178429,-0.0052723525980576565,-0.0015069863138975684,0.0,-0.000777873226950651,-0.007557212138905876,1.0,-0.007557212138905876,0.9805069272052744,193,2023-04,204,2023-04,0.902701761464725,-0.040663706473475114,0.059479553903345694,0.005468555804126307,-0.00035518301448839705,0.0,-0.007873908402305677
2023-06,2023-05,2023-05,2023-05,2023-05,2023-05,0.48256679684004794,0.0,-0.014764955424623697,-0.014764952473580853,3.454246265755918,-0.033330424320692664,8.431550981584595e-07,2.5294652944753787e-09,4.215775490368223e-10,6.273298908760501e-05,7.82574833731956e-05,776,0.07644035565420625,0.03292688276325585,0.6224924944414346,0.26814026714110334,0.0,0.4890599497283345,0.5109400502716654,0.0,0.005222700236920776,0.0007507723726756755,0.058167768606995254,0.00023620776164003056,7.578062239006496e-09,0.004611098710880669,True,False,0,Optimization terminated successfully,1,-0.004611098710880669,0.09491716637209577,-0.15789436533884077,0.0,0.035082833627904236,0.0021056346611592336,0.007024135102655843,-0.0007413277277604194,-0.007818822962466823,0.00044212289262320564,-0.0010938926949481938,0.6600562744171667,-0.00033201753502313733,0.4529938660992287,194,2023-05,205,2023-05,0.8762103113078754,-0.32881238045557304,-0.137037037037037,0.0,0.003120497607917047,-1.72461087089079e-05,0.0,-1.1232517162159887e-05,0.003092018982045979,1.0,0.003092018982045979,1.249956064960499,194,2023-05,205,2023-05,0.4252121841790859,0.42690104995227485,-0.137037037037037,0.0,0.008175777429413885,-0.00040444452731822555,0.0,-0.0005091940522845305,0.007262138849811129,1.0,0.007262138849811129,0.8437360210829304,194,2023-05,205,2023-05,0.8993834991245409,-0.07430107526881718,-0.137037037037037,-0.1743447180301827,-0.00544032306926822,0.0001432273081172299,0.0,0.0006259807978226489,-0.004671114963328341,1.0,-0.004671114963328341,1.2200938233824599,194,2023-05,205,2023-05,0.903398824562839,0.18065566147407575,-0.137037037037037,0.1550061804697157,0.0011472875433951434,0.0,-0.007818822962466823
2023-07,2023-06,2023-06,2023-06,2023-06,2023-06,0.3775615378882312,0.8552318668252081,-0.006373030839112353,-0.006373029165270211,3.432232247778367,-0.03949103933772846,4.78240611945236e-07,1.434721835835708e-09,2.3912030595873993e-10,5.76414910880795e-05,6.402363781953899e-05,780,0.13852784076604552,0.03848117792398295,0.6440754513782393,0.17891552993173226,2.775677325295531e-17,0.4957857202755557,0.5042142797244442,2.7755575615628914e-17,0.005206078677354049,0.0006045397537418655,0.058845705605797397,0.00022983140383871104,6.87965816991243e-09,0.0046739705169862355,True,False,0,Optimization terminated successfully,1,-0.0046739705169862355,0.08517321788509805,-0.15517915077401692,0.0,0.04482678211490196,0.0048208492259830815,0.007165766822499753,-0.004014127738383993,-0.006910528379929531,-0.0002768985200352412,-0.004035787815849012,0.8465535310309518,-0.00345431489195438,0.39238970068161394,195,2023-06,206,2023-06,0.8765352426425072,-0.3893797643797644,0.02583025830258301,0.0,0.003018213881122627,0.0005038236652368468,0.0,6.913094470912315e-06,0.003528950640830386,1.0,0.0035289506408303865,1.112676945624001,195,2023-06,206,2023-06,0.41976518600274293,0.34032615579480685,0.02583025830258301,0.0,0.007528720749410642,-0.000992042498518527,0.0,0.0003184932130379704,0.0068551714639300855,1.0,0.0068551714639300855,0.7348670795306103,195,2023-06,206,2023-06,0.899192190053801,-0.11453650181973879,0.02583025830258301,-0.38270142180094785,-0.004354568423534252,-0.002585936705519798,0.0,-0.0003933054946261568,-0.007333810623680207,1.0,-0.007333810623680207,1.0015452096274853,195,2023-06,206,2023-06,0.9042981138269273,0.10168903285515962,0.02583025830258301,-0.08890801770782097,-0.00024636908369218683,0.0,-0.006910528379929531
2023-08,2023-07,2023-07,2023-07,2023-07,2023-07,0.5029812755041099,0.0,0.018931273909407725,0.01893127633168657,3.497208776581761,-0.02130738111099062,7.062659188420815e-07,2.1187977565262444e-09,3.0348109253392653e-10,5.560903107174121e-05,5.63881668810841e-05,784,0.08987831151480094,0.017284464658415336,0.7488300042302393,0.14400721959654456,9.930373389652278e-08,0.5007852744754008,0.4992146262208653,8.632228178326468e-17,0.003966757617413088,0.0004643833132626327,0.04481479152938126,0.0002243242878563367,7.183342422925758e-09,0.0035102344895830122,True,False,0,Optimization terminated successfully,1,-0.0035102344895830122,0.07464984768337837,-0.1531564983005198,0.0,0.05535015231662163,0.006843501699480198,0.007965702780998625,0.0001925638029827168,-0.0065333522658038955,0.00110978762467179,0.002734701942849236,1.0,0.002734701942849236,0.6619589387336423,196,2023-07,207,2023-07,0.8767802381919774,-0.1628329297820823,-0.21507352941176472,0.0,0.0030472947958492883,-0.00014917381882568985,0.0,-2.766735148706642e-05,0.002870453625536532,0.5219433138446357,0.002521485684930509,1.0152726752504708,196,2023-07,207,2023-07,0.4196152220007374,0.34189380809831416,-0.21507352941176472,0.0,0.006811709710853148,-0.00011871056162828735,0.0,-0.001276422184116228,0.005416576965108633,1.0,0.005416576965108633,0.5693011502132026,196,2023-07,207,2023-07,0.8994862202942703,-0.3056917501598807,-0.21507352941176472,-0.37375589313776847,-0.004325188969706016,0.00030121937556313726,0.0,0.0015641640204824242,-0.0024598055736604544,1.0,-0.002459805573660455,0.7014856796034014,196,2023-07,207,2023-07,0.9020781348621797,-0.3248502994011976,-0.21507352941176472,-0.27936857562408224,0.0021404817399584865,0.0,-0.0065333522658038955
2023-09,2023-08,2023-08,2023-08,2023-08,2023-08,0.45236922613358976,0.0,-0.023294772902622298,-0.023294772263720894,3.4157420923382316,-0.04410580340948267,1.825432584770544e-07,5.476297754311632e-10,9.127162924057239e-11,5.453168697715149e-05,6.302151746895391e-05,788,0.10263989172638677,0.018249632402156785,0.7463988687972158,0.13271160707424062,9.4672385295811e-08,0.4922927829616254,0.5077071223659892,6.399969826693379e-17,0.0034801195407738825,0.00037213554059017934,0.039528621245745514,0.00023105344281010886,6.5578205487143295e-09,0.003062991769848135,True,False,0,Optimization terminated successfully,1,-0.003062991769848135,0.06682534314975234,-0.15659005168143642,0.0,0.06317465685024766,0.003409948318563588,0.007750273345868802,-0.003732825558118229,-0.005453941625845276,0.0009964662028991642,-0.00044002763519553935,0.8227394326751535,-0.00012733957109587672,0.5203317446556293,197,2023-08,208,2023-08,0.8768073141423386,-0.26654601861427096,-0.195970695970696,0.0,0.0030271589004752884,0.0001437641550994696,0.0,-2.4977229357350076e-05,0.0031459458262174077,0.5826856301292345,0.002385611115888429,1.1587963028963848,197,2023-08,208,2023-08,0.4212195927747848,0.39753841329570394,-0.195970695970696,0.0,0.006958831936314742,-0.000365223677357159,0.0,-0.0011450766348888965,0.005448531624068687,0.780065338674153,0.004541398605518118,0.43695463772266396,197,2023-08,208,2023-08,0.8995881108195963,-0.4892872295290624,-0.195970695970696,-0.39703202291070033,-0.003653782336770838,-0.0006003393017330982,0.0,0.0013955708355428433,-0.0028585508029610935,0.6747985024818373,-0.0014983872287440345,0.6444694234028424,197,2023-08,208,2023-08,0.9012276615432789,-0.3947308132875144,-0.195970695970696,-0.3437576052567535,0.0013239747530323655,0.0,-0.005453941625845276
2023-10,2023-09,2023-09,2023-09,2023-09,2023-09,0.6084658742577376,0.0,0.007972734159400788,0.009498464641331486,3.4429748959975193,-0.03648471309555268,0.49543414129782976,0.0014863024238934892,3.942805803720793e-05,5.9213062027597506e-05,6.141391213979446e-05,792,0.11033505268143298,0.03545806638587964,0.646456854833018,0.20775002609966944,0.49543423531898845,0.0839087289607047,0.4206570357203068,0.0,0.007352054625067548,0.0005139363165824712,0.08514103760131575,0.00038900724175845833,0.0015257319819466926,0.005180347243071162,True,False,0,Optimization terminated successfully,64,-0.005180347243071164,0.07853175026057711,-0.1600000007825387,0.0,0.05146824973942289,-7.825387005055973e-10,0.006817419800272934,0.0066813229789870025,-0.004332771291807111,-0.0006716646317258317,0.008494306855726993,1.0,0.008494306855726993,0.5145522590612525,198,2023-09,209,2023-09,0.8758137399258529,-0.2714310255969765,0.0985401459854015,0.0,0.0029862961270596482,-0.0006372475012456146,0.0,1.684485914478712e-05,0.002365893484958821,1.0,0.002365893484958821,1.0392648876775492,198,2023-09,209,2023-09,0.4198895193886456,0.2897159800249688,0.0985401459854015,0.0,0.00741997512020163,0.0007112491279055456,0.0,0.0007743402718664793,0.008905564519973656,0.5625693304409094,0.007001345129561855,0.5017385848863054,198,2023-09,209,2023-09,0.8990327067730904,-0.4077946768060837,0.0985401459854015,-0.3273763273763274,-0.003055535310901264,0.0024368591862996996,0.0,-0.0009375959049389399,-0.0015562720295405042,0.5306371932662268,0.0013108988443890218,0.7405986140017953,198,2023-09,209,2023-09,0.9002615196018382,-0.4004561003420753,0.0985401459854015,-0.1301767982562364,0.0045523732077797415,0.0,-0.004332771291807111
2023-11,2023-10,2023-10,2023-10,2023-10,2023-10,0.5894433886377621,0.0,0.041112294069242224,0.041178004328764645,3.5845234923947884,0.0,0.0187744987216864,5.6323496165059196e-05,9.386763357363492e-06,6.00431226511329e-05,9.41707109993265e-05,796,0.14554427620080035,0.053096835103267535,0.5871553912814758,0.2142034974144563,0.46772398542975785,0.1014564710931137,0.4308195434771283,0.0,0.006841056395763512,0.0008394812900273737,0.0770557890089979,0.00036391598806779244,6.571239344516315e-05,0.005991687369236869,True,False,0,Optimization terminated successfully,14,-0.005991687369236872,0.10036819954710997,-0.15999999999999992,2.220446049250313e-16,0.02963180045289003,8.326672684688674e-17,0.006143309074636755,0.004626753066198557,-0.003923382648875881,-0.0018724232388408917,0.00497425625311854,0.800096909936118,0.0046986277561573515,0.9824658307470069,199,2023-10,210,2023-10,0.8739116519423856,0.013270547945205435,0.27636363636363637,0.0,0.0029147735893731348,-0.0005803736497753476,0.0,4.72244600692135e-05,0.0023816243996670006,1.0,0.0023816243996670006,1.5710392561705298,199,2023-10,210,2023-10,0.41739102173233,0.44261531293679157,0.27636363636363637,0.0,0.008090372692274877,0.000604771934857772,0.0,0.002172778548382896,0.010867923175515545,0.910520846421447,0.010217188043552462,0.7262648091212054,199,2023-10,210,2023-10,0.8992959682461117,-0.20889402859545841,0.27636363636363637,-0.09915014164305946,-0.0028922083574931838,0.001701041517342915,0.0,-0.002650854323818599,-0.0038420211639688677,0.30851816324103476,0.001300852060509314,1.2278702085046458,199,2023-10,210,2023-10,0.900813775309115,0.13297027456319488,0.27636363636363637,0.1954950614309805,0.0035954456660830542,-0.0,-0.003923382648875881
2023-12,2023-11,2023-11,2023-11,2023-11,2023-11,0.4362257402263333,0.0,0.03939977857100476,0.039399783156498586,3.7257529242777077,0.0,1.3101410934676508e-06,3.930423280402953e-09,6.550705466818051e-10,6.0543825107741225e-05,7.351493955136125e-05,800,0.17338132159051992,0.05687157976344525,0.5796225301350346,0.19012456851100024,0.49181209512262025,0.10021668493601171,0.40797121994136804,2.772705599836612e-17,0.0033755218329210284,0.0006541618164503329,0.036581291096350346,0.0003740008585237356,8.432108588927798e-09,0.002674431634063537,True,False,0,Optimization terminated successfully,1,-0.002674431634063537,0.08859989727648669,-0.15368777211636894,0.0,0.04140010272351331,0.006312227883631061,0.006580021084042787,-0.003810619300948885,-0.003458616477615239,0.005226958004346812,0.004537743309825475,1.0,0.004537743309825475,0.7041121991833854,200,2023-11,211,2023-11,0.8760985616279419,-0.13485158648925288,-0.375,0.0,0.003015721363456549,0.00021704249277706433,0.0,-0.0001412882477657227,0.0030914756084678904,0.8045947316596089,0.003102062727675026,1.2162336666896385,200,2023-11,211,2023-11,0.4439282346687201,0.45045602102334203,-0.375,0.0,0.007915420707489762,-0.0007134654379049863,0.0,-0.005995717068291304,0.0012062382012934716,0.5692563056265738,0.002041630156351863,0.641053735059402,200,2023-11,211,2023-11,0.8987117296376032,-0.24659828344149048,-0.375,-0.26844262295081966,-0.003118513721069367,-0.00044599998277720194,0.0,0.00731168028254865,0.0037471665787020816,1.0,0.0037471665787020816,1.2553830229615204,200,2023-11,211,2023-11,0.900175250788834,0.27992321589882563,-0.375,0.12380153403643335,0.0031456559245722293,0.0,-0.003458616477615239
