month,policy,model_active,return,gross_return,nav,drawdown,predecision_drawdown,drawdown_multiplier,maximum_bl_tilt,applied_bl_tilt,bl_overlay_deployed,lw_overlay_veto,deployed_risk_model,desired_lw_annual_volatility,desired_lw_historical_cdar,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,desired_w_KODEX200,desired_w_BOND,desired_w_GLD,desired_w_USO,shadow_w_KODEX200,shadow_w_BOND,shadow_w_GLD,shadow_w_USO,regime_confidence,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack,projection_distance
2024-06,guarded_black_litterman_lw,True,0.00726381702196814,0.007264145073637101,3.545355691536368,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.07521874774652837,-0.12855735265974383,9.376197860290028e-05,2.8128593580870087e-07,4.67657331535778e-08,0.02015677746337923,0.5409276409724969,0.43882650632948716,8.907523463675649e-05,0.02015677746337923,0.5409276409724969,0.43882650632948716,8.907523463675649e-05,0.31702165792657794,0.2154778234432212,0.46571901393746623,0.0017815046927346023,0.04030032045604385,2024-05-31,2023-06-15,2024-05-31,252,0.09144902412165062,1.3158351948374287,1.297067721666279,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00047148833437965547,0.00016337312046224152,3.2928840553759306e-07,,0.07521874774652837,-0.12855735265974383,0.0,0.054781252253471635,0.031442647340256175,,1.8030755896827037e-06,0.0,0.0,0.00018752395720580056,,0.0
2024-07,guarded_black_litterman_lw,True,0.028503976904179648,0.028504633928400826,3.6464124282850228,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.07554658213320539,-0.12653271655959425,0.00021666254963980067,6.49987648919402e-07,7.0365722595946356e-09,0.020981416157185084,0.545195650292565,0.43372831122724126,9.462232300864068e-05,0.020981416157185084,0.545195650292565,0.43372831122724126,9.462232300864068e-05,0.3290620756034303,0.21440903044496556,0.4546364474914319,0.001892446460172286,0.03694385058771651,2024-06-30,2023-07-13,2024-06-28,252,0.09402462803476158,1.2669219367588933,1.152687673772011,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00047560717266742904,0.00015872826976424118,6.576514669282577e-07,,0.07554658213320539,-0.12653271655959425,1.1102230246251565e-16,0.05445341786679461,0.033467283440405754,,2.218628621788702e-06,0.0,0.0,0.00043332509927960133,,0.0
2024-08,guarded_black_litterman_lw,True,-0.008023786961153431,-0.007837660751938078,3.6171543917879614,-0.008023786961153467,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.08889244867007172,-0.13258525618246753,0.06202794807730788,0.00018608384423192365,4.2364983428693645e-08,0.08252886301704787,0.4772301075909773,0.4402410293919747,1.3877787807814458e-18,0.08252886301704787,0.4772301075909773,0.4402410293919747,1.3877787807814458e-18,0.3381839019806081,0.19889817185651362,0.4629179261628783,2.7755575615628914e-17,0.02419135877712697,2024-07-31,2023-08-15,2024-07-31,252,0.10694746538429209,1.562899262899263,1.446519133241125,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.000658488952546778,0.00015913345707653962,0.00018612642008246006,,0.08889244867007172,-0.13258525618246753,2.220446049250313e-16,0.041107551329928285,0.027414743817532478,,0.12883156972806928,0.0,0.0,0.12405589615461576,,0.0
2024-09,guarded_black_litterman_lw,True,0.012971017360417676,0.013273336806140956,3.664072564199154,0.0,-0.008023786961153467,0.7861906663719002,0.05,0.03930953331859501,True,False,ledoit_wolf,0.09463306349537048,-0.13730679798678758,0.10054295282936573,0.0003016288584880972,6.905872351843097e-07,0.17910321100845125,0.3814453305450319,0.43945145844651684,0.0,0.17910321100845125,0.3814453305450319,0.43945145844651684,0.0,0.429715609038836,0.12729093902395744,0.4429934519372066,0.0,0.0501846982967343,2024-08-31,2023-09-14,2024-08-30,252,0.12316716262698757,1.4299853372434017,1.4310779816513761,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0007462847255432351,0.00017360912562643918,0.0003023209464623258,,0.09463306349537048,-0.13730679798678758,0.0,0.03536693650462952,0.022693202013212427,,0.20629219636101864,0.0,0.0,0.20108590565873147,,0.0
2024-10,guarded_black_litterman_lw,True,0.031103876005103268,0.03135710154960201,3.778039422909705,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.09999031248369099,-0.12758448475047077,0.07633500036926365,0.00022900500110779095,2.422054339094859e-05,0.2426716459394024,0.3518438765190367,0.4054844775415608,9.435949100364437e-20,0.2426716459394024,0.3518438765190367,0.4054844775415608,9.435949100364437e-20,0.43709896069173015,0.1218162970609199,0.44108474224735,1.8871898200728874e-18,0.11590223799707518,2024-09-30,2023-10-13,2024-09-30,252,0.11288187269664342,1.5811040856031129,1.6561643835616437,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008331718825488474,0.0001745381395727548,0.0002532270445560959,,0.09999031248369099,-0.12758448475047077,1.1102230246251565e-16,0.030009687516309017,0.032415515249529236,,0.1514641870184847,0.0,0.0,0.1526700007385273,,0.0
2024-11,guarded_black_litterman_lw,True,-0.011467569728006468,-0.011236637244245328,3.7347144923923308,-0.011467569728006444,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11137590896365396,-0.1409006080417235,0.07680224327595926,0.0002304067298278778,5.257539332619854e-07,0.3105553999999371,0.26484280762856305,0.4246017923714998,0.0,0.3105553999999371,0.26484280762856305,0.4246017923714998,0.0,0.4367949114674602,0.12204079829185419,0.4411642902406857,0.0,0.22055801100586833,2024-10-31,2023-11-15,2024-10-31,252,0.1459816256065578,1.6822249093107617,1.8487394957983194,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010337160914566778,0.00022079971297045534,0.00023093398473182102,,0.11137590896365396,-0.1409006080417235,0.0,0.018624091036346047,0.019099391958276507,,0.15998331560879814,0.0,0.0,0.15360448655191852,,0.0
2024-12,guarded_black_litterman_lw,True,0.008748986561623541,0.008826731695130161,3.767389459297772,-0.002818912779827709,-0.011467569728006444,0.6944244091039082,0.05,0.03472122045519541,True,False,ledoit_wolf,0.10693114567008764,-0.1308828545391412,0.022212895287605894,6.663868586281768e-05,1.1106447643802919e-05,0.31893580557631196,0.28241881565358823,0.39864537877009976,2.1704972574666722e-20,0.31893580557631196,0.28241881565358823,0.39864537877009976,2.1704972574666722e-20,0.4364527495183469,0.12346406807060584,0.4400831824110473,4.137391790296331e-19,0.2762741483667647,2024-11-30,2023-12-14,2024-11-29,252,0.11345409614837001,1.4229843561973525,1.489938955460095,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009528558261931252,0.00021047413677830935,7.774663369006034e-05,,0.10693114567008764,-0.1308828545391412,1.1102230246251565e-16,0.02306885432991236,0.029117145460858807,,0.045396826942069035,0.0,0.0,0.04442579057521179,,0.0
2025-01,guarded_black_litterman_lw,True,0.032644450056197975,0.03269245932461562,3.8903738163440647,0.0,-0.002818912779827709,0.9248846129728183,0.05,0.046244230648640916,True,False,ledoit_wolf,0.10672176451667788,-0.13797652345961484,0.015974152574779965,4.7922457724339896e-05,8.681069330790383e-08,0.32223988211793914,0.2623916650717226,0.41536845281033824,0.0,0.32223988211793914,0.2623916650717226,0.41536845281033824,0.0,0.42592974266751144,0.1301021640091278,0.44396809332336085,0.0,0.18774439901373205,2024-12-31,2024-01-15,2024-12-31,252,0.11705343817605218,1.2543103448275863,1.2834158415841583,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009491279184627705,0.0002211567475404546,4.801077427167675e-05,,0.10672176451667788,-0.13797652345961484,0.0,0.023278235483322127,0.022023476540385167,,0.03002579207411965,0.0,0.0,0.03194830514955993,,0.0
2025-02,guarded_black_litterman_lw,True,0.02093671965403368,0.02093799523543843,3.971825482286254,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.1099136014189956,-0.1409785502306504,0.00039437778032044846,1.1831333409613453e-06,9.244806378619352e-08,0.32129894504967577,0.25594983894725815,0.4227512160030661,4.053463023548364e-21,0.32129894504967577,0.25594983894725815,0.4227512160030661,4.053463023548364e-21,0.4227978326763469,0.1324282307308436,0.44477393659280945,0.0,0.25689546888233944,2025-01-31,2024-02-15,2025-01-31,252,0.09454738959136808,1.3703527168732126,1.279793906810036,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010067499814078193,0.000223932036578423,1.2770922951223043e-06,,0.1099136014189956,-0.1409785502306504,0.0,0.020086398581004403,0.019021449769349608,,2.2780862350524348e-05,0.0,0.0,0.0007887555606408969,,0.0
2025-03,guarded_black_litterman_lw,True,0.04608453416691625,0.046084599009675715,4.154865209429704,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11215934956419123,-0.14140857470639853,1.9018290241673563e-05,5.705487072502069e-08,7.78788874417069e-09,0.3231675775893326,0.2534099031553965,0.42342251925527075,3.767423005754282e-21,0.3231675775893326,0.2534099031553965,0.42342251925527075,3.767423005754282e-21,0.42447109833447105,0.13118544638684254,0.4443434552786865,0.0,0.1744333532223552,2025-02-28,2024-03-14,2025-02-28,252,0.07911855642399346,1.3688018979833927,1.2803925942449252,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010483099745552036,0.0002245192230437441,6.66597566229628e-08,,0.11215934956419123,-0.14140857470639853,1.1102230246251565e-16,0.017840650435808778,0.01859142529360147,,1.944515194857166e-05,0.0,0.0,3.8036580483347127e-05,,0.0
2025-04,guarded_black_litterman_lw,True,0.003845756302729958,0.003853070466587096,4.170843808495861,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11795157300440237,-0.14850448658093998,0.002092245513899694,6.276736541699082e-06,1.0374273154387098e-06,0.3136009847634157,0.2441954518605005,0.44220356337608374,1.3877787807814458e-18,0.3136009847634157,0.2441954518605005,0.44220356337608374,1.3877787807814458e-18,0.41049542070633804,0.14809373095134673,0.44141084834231525,2.7755575615628914e-17,0.16623765607021612,2025-03-31,2024-04-12,2025-03-31,252,0.09053590447543376,1.5684608120868744,1.3203818827708704,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0011593811311844053,0.00022912872443017806,7.315707788021246e-06,,0.11795157300440237,-0.14850448658093998,0.0,0.012048426995597633,0.011495513419060022,,0.0019184344310538004,0.0,0.0,0.004184491027799388,,0.0
2025-05,guarded_black_litterman_lw,True,0.019794478494214163,0.02027731384663633,4.253403486565858,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10321856733291655,-0.09441962730384829,0.13837978606409512,0.0004151393581922854,6.769599422987804e-05,0.3114308169024675,0.3847844034083443,0.30378477968918827,0.0,0.3114308169024675,0.3847844034083443,0.30378477968918827,0.0,0.3520006422447387,0.24254047781013055,0.4054588799451307,0.0,0.18899991851421838,2025-04-30,2024-05-14,2025-04-30,252,0.09590019575307136,1.7892882311486962,1.9143646408839778,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008878393868549858,0.00015694305780231528,0.0004828368526859901,,0.10321856733291655,-0.09441962730384829,0.0,0.026781432667083452,0.06558037269615172,,0.28154131481931494,0.0,0.0,0.27675957212819025,,0.0
2025-06,guarded_black_litterman_lw,True,0.05599243654606371,0.05621108784215144,4.491561911392203,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11452222120536162,-0.1051939884825266,0.07285213154236894,0.00021855639462710683,9.490146062529644e-08,0.3970768818934286,0.30225240395020325,0.30067071415636804,3.5214175282264184e-19,0.3970768818934286,0.30225240395020325,0.30067071415636804,3.5214175282264184e-19,0.36515478007711044,0.23123714547783436,0.4036080744450552,0.0,0.3200008557497775,2025-05-31,2024-06-13,2025-05-30,252,0.09100404829719125,1.6575502571294998,1.6771887373515177,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010929449291508149,0.0002161267770369713,0.0002186528013769349,,0.11452222120536162,-0.1051939884825266,1.1102230246251565e-16,0.01547777879463838,0.0548060115174734,,0.15299299561117258,0.0,0.0,0.14570426308473788,,0.0
2025-07,guarded_black_litterman_lw,True,0.025200457825461743,0.025200606923505245,4.604751327910693,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11705266886654973,-0.10590915279665049,4.259944099979663e-05,1.277983229993899e-07,2.1299720499828983e-08,0.4369519639541641,0.2858186244281774,0.2772294116176582,5.7344923100900985e-19,0.4369519639541641,0.2858186244281774,0.2772294116176582,5.7344923100900985e-19,0.4048312813237512,0.22030894572267556,0.3748597729535733,4.663361378714983e-18,0.2711019339529328,2025-06-30,2024-07-12,2025-06-30,252,0.08235403817331903,1.5111679851093531,1.6252737625930793,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0011417772740651784,0.00024245926670415064,1.5069679611119792e-07,,0.11705266886654973,-0.10590915279665049,4.440892098500626e-16,0.012947331133450271,0.054090847203349515,,9.233370963868117e-06,0.0,0.0,8.519888199959325e-05,,0.0
2025-08,guarded_black_litterman_lw,True,0.011671790137010453,0.012019601425466318,4.658497019043186,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.1059230654616529,-0.12472188805631552,0.09937465384453256,0.0002981239615335977,4.968732692226635e-05,0.3465271334467167,0.2750134125345369,0.37845945401874626,1.7463599794477614e-19,0.3465271334467167,0.2750134125345369,0.37845945401874626,1.7463599794477614e-19,0.4089457049091838,0.14085373616430713,0.45020055892650895,2.7398311311282593e-18,0.2510582514253518,2025-07-31,2024-08-14,2025-07-31,252,0.07663704196951145,1.385763888888889,1.560810810810811,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009349746497328004,0.0002106026722895115,0.0003478127886780975,,0.1059230654616529,-0.12472188805631552,1.1102230246251565e-16,0.02407693453834711,0.03527811194368448,,0.20148955902135457,0.0,0.0,0.19874930768906512,,0.0
2025-09,guarded_black_litterman_lw,True,0.08496244346711289,0.08496411024020399,5.054294308665356,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10876812215428122,-0.1280394896647388,0.00047724816657008986,1.4317444997102697e-06,2.3502859139855413e-07,0.3386076098269691,0.27270265631102697,0.3886897338620039,2.6421488597711255e-17,0.3386076098269691,0.27270265631102697,0.3886897338620039,2.6421488597711255e-17,0.39882539096887315,0.1484335172706657,0.45274109176046123,3.5106868685730584e-19,0.33038854571622484,2025-08-31,2024-09-12,2025-08-29,252,0.09182674438019843,1.523381709283575,1.3901063137339986,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009858753664140534,0.00020961959589485557,1.6683805878667332e-06,,0.10876812215428122,-0.1280394896647388,0.0,0.021231877845718783,0.031960510335261205,,3.217282134954092e-06,0.0,0.0,0.0009544963331401797,,0.0
2025-10,guarded_black_litterman_lw,True,0.0937592175327341,0.09380851005216073,5.528180988225971,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11462335018919835,-0.13198620158643914,0.016263356937470396,4.879007081241119e-05,5.024486142275859e-07,0.33353851226103176,0.26682544821071963,0.3996360395282484,0.0,0.33353851226103176,0.26682544821071963,0.3996360395282484,0.0,0.4052061807503744,0.15374889977641437,0.4410449194732113,0.0,0.18528873822403882,2025-09-30,2024-10-14,2025-09-30,252,0.10498380226413906,1.715726730857405,1.5187904967602592,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010948760340496332,0.00021114611592279187,4.929402051703414e-05,,0.11462335018919835,-0.13198620158643914,2.220446049250313e-16,0.015376649810801654,0.02801379841356086,,0.032036301978705245,0.0,0.0,0.03252671387494079,,0.0
2025-11,guarded_black_litterman_lw,True,0.017014701662922033,0.0176302033208748,5.622241338479274,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10434681641148386,-0.10302168030776487,0.20010413077187356,0.0006003123923156207,1.5189265637147813e-05,0.20265387509289276,0.4428156782629563,0.3545304466441508,3.0598853461324793e-18,0.20265387509289276,0.4428156782629563,0.3545304466441508,3.0598853461324793e-18,0.3667375982863989,0.22281163897009776,0.41045076274350334,6.119770692264958e-17,0.19837861253101904,2025-10-31,2024-11-14,2025-10-31,252,0.10479437300401584,1.8310148232611174,1.5409413281753708,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009073548412676598,0.00012314101314772938,0.0006155031579938533,,0.10434681641148386,-0.10302168030776487,1.1102230246251565e-16,0.02565318358851615,0.05697831969223513,,0.41209405252792775,0.0,0.0,0.4002082615437471,,0.0
2025-12,guarded_black_litterman_lw,True,0.022210523076815578,0.02228350245768905,5.747114259470994,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10816575170449215,-0.10375588921085249,0.020853719512507585,6.256115853752275e-05,1.0418222335951358e-05,0.19203601058967618,0.44998111551977216,0.3579828738905515,2.3784685158900754e-19,0.19203601058967618,0.44998111551977216,0.3579828738905515,2.3784685158900754e-19,0.3468432590136787,0.2613641405474605,0.3917926004388608,4.756937031780151e-18,0.11811627821832049,2025-11-30,2024-12-12,2025-11-28,252,0.1294908986445575,1.83594459582198,1.533390410958904,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009749858201498204,0.00012076716018517161,7.298092433686192e-05,,0.10816575170449215,-0.10375588921085249,2.220446049250313e-16,0.021834248295507855,0.05624411078914751,,0.03902442762772865,0.0,0.0,0.04170743902501517,,0.0
2026-01,guarded_black_litterman_lw,True,0.07363229544416634,0.07365079317913512,6.170287474575743,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11029662526577136,-0.10250351694511683,0.006052472261756661,1.8157416785269985e-05,3.403181835068134e-07,0.19820200460567752,0.44782826501236234,0.3539697303819601,2.7365337155712175e-17,0.19820200460567752,0.44782826501236234,0.3539697303819601,2.7365337155712175e-17,0.3631694024691962,0.266654045986776,0.37017655154402784,1.995080641729404e-17,0.07268937360325707,2025-12-31,2025-01-14,2025-12-31,252,0.14174199639687884,1.863872571170357,1.2791861951427355,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010137787954181661,0.00012033261364715306,1.8499236701522634e-05,,0.11029662526577136,-0.10250351694511683,0.0,0.019703374734228646,0.05749648305488317,,0.011092574109003328,0.0,0.0,0.012104944523513322,,0.0
2026-02,guarded_black_litterman_lw,True,0.10058018686203113,0.10109413658017898,6.790896141761022,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.1028431738126474,-0.07977506218807918,0.14684277862910528,0.0004405283358873158,7.342138226053808e-05,0.3320830036842823,0.4572095521506047,0.21070743005708373,1.4108029204634763e-08,0.3320830036842823,0.4572095521506047,0.21070743005708373,1.4108029204634763e-08,0.30355438334723805,0.37377015785881557,0.32267517663336237,2.8216058409269524e-07,0.0522421689870581,2026-01-31,2025-02-13,2026-01-30,252,0.16868069504729716,1.9845928924876293,1.9262834111158251,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008813931999882005,0.00013590868218803595,0.0005139511971661178,,0.1028431738126474,-0.07977506218807918,1.1102230246251565e-16,0.0271568261873526,0.08022493781192082,,0.3052699704727642,0.0,0.0,0.29368555725821055,,0.0
2026-03,guarded_black_litterman_lw,True,-0.05382683930424013,-0.053292057497833854,6.425363666406667,-0.05382683930424015,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.09089936267653403,-0.08160924026528443,0.16216398876966187,0.0004864919663089856,4.828984009728715e-05,0.3011859489347537,0.5808371669050975,0.11797687290928811,1.1250860653686336e-08,0.3011859489347537,0.5808371669050975,0.11797687290928811,1.1250860653686336e-08,0.2868278279795904,0.4362443464938332,0.27692760050936344,2.2501721295392722e-07,0.07151124681537158,2026-02-28,2025-03-13,2026-02-27,252,0.1994303668440984,1.9580067189249721,1.9508768223114303,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.000688557844583339,0.0001030204891212613,0.0005347833011724592,,0.09089936267653403,-0.08160924026528443,0.0,0.03910063732346597,0.07839075973471557,,0.3312340485410216,0.0,0.0,0.32432797753932374,,0.0
2026-04,guarded_black_litterman_lw,True,0.07285901344770318,0.07296347597114257,6.893509324183773,0.0,-0.05382683930424015,0.0,0.05,0.0,True,False,ledoit_wolf,0.11682855917984626,-0.07667301172831892,0.031580314999889045,9.474094499966713e-05,9.721578439717646e-06,0.2884509825646187,0.5765132902675906,0.1350357271677906,5.085929922449641e-18,0.2884509825646187,0.5765132902675906,0.1350357271677906,5.085929922449641e-18,0.2654804275856379,0.5228469221767331,0.2116722908722868,3.593653421763846e-07,0.032232519408224324,2026-03-31,2025-04-14,2026-03-31,252,1.0,1.9733675061288167,1.9837013669821242,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0011374093533365699,0.00010794970496950468,0.00010446399726365208,,0.11682855917984626,-0.07667301172831892,0.0,0.013171440820153743,0.08332698827168109,,0.07852395618436228,0.0,0.0,0.06316062999977809,,0.0
