date,market,category,sell_volume,buy_volume,net_buy_volume,sell_value_krw,buy_value_krw,net_buy_value_krw
2020-11-30,ALL,비차익,305690243,271776108,-33914135,8235440155964,5792175224246,-2443264931718
2020-11-30,ALL,전체,309643136,274186386,-35456750,8463414588744,5932770992271,-2530643596473
2020-12-01,ALL,차익,2866051,3012576,146525,157101380505,171270481515,14169101010
2020-12-01,ALL,비차익,185979227,171091479,-14887748,2722593996568,2513330734406,-209263262162
2020-12-01,ALL,전체,188845278,174104055,-14741223,2879695377073,2684601215921,-195094161152
2020-12-02,ALL,차익,4665912,3866307,-799605,253981171170,232818019590,-21163151580
2020-12-02,ALL,비차익,163971634,176792587,12820953,2706323373805,2861168717125,154845343320
2020-12-02,ALL,전체,168637546,180658894,12021348,2960304544975,3093986736715,133682191740
2020-12-03,ALL,차익,3440938,2107772,-1333166,201928136945,129281242980,-72646893965
2020-12-03,ALL,비차익,180990896,166433069,-14557827,2998117910595,2730318549618,-267799360977
2020-12-03,ALL,전체,184431834,168540841,-15890993,3200046047540,2859599792598,-340446254942
2020-12-04,ALL,차익,5388677,6019776,631099,328059819480,367826669920,39766850440
2020-12-04,ALL,비차익,225511397,207831319,-17680078,3261287234762,3373887332575,112600097813
2020-12-04,ALL,전체,230900074,213851095,-17048979,3589347054242,3741714002495,152366948253
2020-12-07,ALL,차익,5332952,4018779,-1314173,323628619555,242577458155,-81051161400
2020-12-07,ALL,비차익,221859785,218345513,-3514272,3541936189108,3470763859284,-71172329824
2020-12-07,ALL,전체,227192737,222364292,-4828445,3865564808663,3713341317439,-152223491224
2020-12-08,ALL,차익,4466793,4935695,468902,271004954235,285861717495,14856763260
2020-12-08,ALL,비차익,252816565,237793328,-15023237,4003500895339,3376098145114,-627402750225
2020-12-08,ALL,전체,257283358,242729023,-14554335,4274505849574,3661959862609,-612545986965
2020-12-09,ALL,차익,3081930,3056463,-25467,183280437075,187601686570,4321249495
2020-12-09,ALL,비차익,234251392,247978309,13726917,3414645287916,3449386047896,34740759980
2020-12-09,ALL,전체,237333322,251034772,13701450,3597925724991,3636987734466,39062009475
2020-12-10,ALL,차익,7628425,7260191,-368234,435135886490,409457996590,-25677889900
2020-12-10,ALL,비차익,295751895,289701564,-6050331,6036102445122,6104222379485,68119934363
2020-12-10,ALL,전체,303380320,296961755,-6418565,6471238331612,6513680376075,42442044463
2020-12-11,ALL,차익,2427371,2822537,395166,151314782040,175741671370,24426889330
2020-12-11,ALL,비차익,208330548,211653472,3322924,3285187073780,3176534392619,-108652681161
2020-12-11,ALL,전체,210757919,214476009,3718090,3436501855820,3352276063989,-84225791831
2020-12-14,ALL,차익,2462697,1446604,-1016093,152177439530,75044211380,-77133228150
2020-12-14,ALL,비차익,211462757,184095483,-27367274,3187075099871,2966234650750,-220840449121
2020-12-14,ALL,전체,213925454,185542087,-28383367,3339252539401,3041278862130,-297973677271
2020-12-15,ALL,차익,4169135,2693306,-1475829,246730461780,166065485270,-80664976510
2020-12-15,ALL,비차익,242888407,228951668,-13936739,3407146075618,3051814522403,-355331553215
2020-12-15,ALL,전체,247057542,231644974,-15412568,3653876537398,3217880007673,-435996529725
2020-12-16,ALL,차익,3269803,3409958,140155,203669115085,207376367560,3707252475
2020-12-16,ALL,비차익,203868166,203333391,-534775,2796859300789,2659662746003,-137196554786
2020-12-16,ALL,전체,207137969,206743349,-394620,3000528415874,2867039113563,-133489302311
2020-12-17,ALL,차익,3750768,4588657,837889,237302640715,264519245250,27216604535
2020-12-17,ALL,비차익,239891893,221021727,-18870166,3428033381444,3033881163082,-394152218362
2020-12-17,ALL,전체,243642661,225610384,-18032277,3665336022159,3298400408332,-366935613827
2020-12-18,ALL,차익,3309079,2469970,-839109,187585855785,150271978095,-37313877690
2020-12-18,ALL,비차익,226515764,222944849,-3570915,3744050415299,3563960370095,-180090045204
2020-12-18,ALL,전체,229824843,225414819,-4410024,3931636271084,3714232348190,-217403922894
2020-12-21,ALL,차익,2326096,1909817,-416279,139074915235,118802013520,-20272901715
2020-12-21,ALL,비차익,222770446,213726555,-9043891,2983920919999,3065938308699,82017388700
2020-12-21,ALL,전체,225096542,215636372,-9460170,3122995835234,3184740322219,61744486985
2020-12-22,ALL,차익,4203415,2968512,-1234903,250408104615,184821087115,-65587017500
2020-12-22,ALL,비차익,245866214,217901751,-27964463,3149274918908,2719893970660,-429380948248
2020-12-22,ALL,전체,250069629,220870263,-29199366,3399683023523,2904715057775,-494967965748
2020-12-23,ALL,차익,3443660,3188991,-254669,210427776635,198436274625,-11991502010
2020-12-23,ALL,비차익,248427785,257407884,8980099,3282024785974,3431399859541,149375073567
2020-12-23,ALL,전체,251871445,260596875,8725430,3492452562609,3629836134166,137383571557
2020-12-24,ALL,차익,3378969,4486433,1107464,216602160160,276664657140,60062496980
2020-12-24,ALL,비차익,210060260,223784922,13724662,2937502086675,3085893695875,148391609200
2020-12-24,ALL,전체,213439229,228271355,14832126,3154104246835,3362558353015,208454106180
2020-12-28,ALL,차익,4988919,6900301,1911382,324374933975,408205981545,83831047570
2020-12-28,ALL,비차익,221047625,222734947,1687322,3753375508042,3747747236963,-5628271079
2020-12-28,ALL,전체,226036544,229635248,3598704,4077750442017,4155953218508,78202776491
2020-12-29,ALL,차익,6793571,4393332,-2400239,436956412490,283909202990,-153047209500
2020-12-29,ALL,비차익,214463457,236462015,21998558,3680220217338,3442672187156,-237548030182
2020-12-29,ALL,전체,221257028,240855347,19598319,4117176629828,3726581390146,-390595239682
2020-12-30,ALL,차익,4305002,4946789,641787,278174118540,312422028340,34247909800
2020-12-30,ALL,비차익,206627439,222023555,15396116,3442380094028,3336057628495,-106322465533
2020-12-30,ALL,전체,210932441,226970344,16037903,3720554212568,3648479656835,-72074555733
2021-01-04,ALL,차익,4144176,3108535,-1035641,274862128370,210260244775,-64601883595
2021-01-04,ALL,비차익,229943368,226963168,-2980200,4488337485359,3827658153491,-660679331868
2021-01-04,ALL,전체,234087544,230071703,-4015841,4763199613729,4037918398266,-725281215463
2021-01-05,ALL,차익,7231426,5980135,-1251291,474199676240,398631346420,-75568329820
2021-01-05,ALL,비차익,287134296,270873339,-16260957,4680812591734,4165249456775,-515563134959
2021-01-05,ALL,전체,294365722,276853474,-17512248,5155012267974,4563880803195,-591131464779
2021-01-06,ALL,차익,10937700,7869431,-3068269,727179038795,544490474270,-182688564525
2021-01-06,ALL,비차익,285199538,284420930,-778608,4975317951977,4141193367398,-834124584579
2021-01-06,ALL,전체,296137238,292290361,-3846877,5702496990772,4685683841668,-1016813149104
2021-01-07,ALL,차익,5709003,6323053,614050,392651153620,430695163745,38044010125
2021-01-07,ALL,비차익,276535144,275971193,-563951,4548352629695,4207162327924,-341190301771
2021-01-07,ALL,전체,282244147,282294246,50099,4941003783315,4637857491669,-303146291646
2021-01-08,ALL,차익,8169979,7392164,-777815,584084677780,535333885700,-48750792080
2021-01-08,ALL,비차익,299775684,284052113,-15723571,5666463790723,6880171628508,1213707837785
2021-01-08,ALL,전체,307945663,291444277,-16501386,6250548468503,7415505514208,1164957045705
2021-01-11,ALL,차익,11436891,8104456,-3332435,840336821750,595876095110,-244460726640
2021-01-11,ALL,비차익,404970643,394935544,-10035099,8278424328041,6705627812492,-1572796515549
2021-01-11,ALL,전체,416407534,403040000,-13367534,9118761149791,7301503907602,-1817257242189
2021-01-12,ALL,차익,12664039,9882088,-2781951,896491545315,711931097195,-184560448120
2021-01-12,ALL,비차익,301652144,285893959,-15758185,5554834107483,4562072492000,-992761615483
2021-01-12,ALL,전체,314316183,295776047,-18540136,6451325652798,5274003589195,-1177322063603
2021-01-13,ALL,차익,8720540,8564676,-155864,625162092545,614493725870,-10668366675
2021-01-13,ALL,비차익,240674695,254271934,13597239,4096385485951,3966056165886,-130329320065
2021-01-13,ALL,전체,249395235,262836610,13441375,4721547578496,4580549891756,-140997686740
2021-01-14,ALL,차익,7078138,7275370,197232,515697120160,532531292500,16834172340
2021-01-14,ALL,비차익,216589780,213811024,-2778756,4557856164049,4208934740667,-348921423382
2021-01-14,ALL,전체,223667918,221086394,-2581524,5073553284209,4741466033167,-332087251042
2021-01-15,ALL,차익,7715479,6239068,-1476411,539688857975,451929559875,-87759298100
2021-01-15,ALL,비차익,257332241,221631966,-35700275,4519134579179,3482543908175,-1036590671004
2021-01-15,ALL,전체,265047720,227871034,-37176686,5058823437154,3934473468050,-1124349969104
2021-01-18,ALL,차익,9872137,9929336,57199,675668591040,676301083860,632492820
2021-01-18,ALL,비차익,274195683,255728968,-18466715,4012919421537,3768393516890,-244525904647
2021-01-18,ALL,전체,284067820,265658304,-18409516,4688588012577,4444694600750,-243893411827
2021-01-19,ALL,차익,7073631,7609120,535489,503341544050,540794965175,37453421125
2021-01-19,ALL,비차익,245327182,288985755,43658573,3856180796981,4011983226453,155802429472
2021-01-19,ALL,전체,252400813,296594875,44194062,4359522341031,4552778191628,193255850597
2021-01-20,ALL,차익,7657647,7677680,20033,545784309935,501264962050,-44519347885
2021-01-20,ALL,비차익,281253594,270519642,-10733952,4416627307247,4078694310746,-337932996501
2021-01-20,ALL,전체,288911241,278197322,-10713919,4962411617182,4579959272796,-382452344386
2021-01-21,ALL,차익,5809081,4821143,-987938,414855301020,349035817465,-65819483555
2021-01-21,ALL,비차익,244382000,252341481,7959481,3677461378568,3542281697397,-135179681171
2021-01-21,ALL,전체,250191081,257162624,6971543,4092316679588,3891317514862,-200999164726
2021-01-22,ALL,차익,6867037,5153499,-1713538,490410439945,376339762805,-114070677140
2021-01-22,ALL,비차익,276670996,243434802,-33236194,4673018904860,3973045525323,-699973379537
2021-01-22,ALL,전체,283538033,248588301,-34949732,5163429344805,4349385288128,-814044056677
2021-01-25,ALL,차익,5441661,5661883,220222,397259571545,404815827765,7556256220
2021-01-25,ALL,비차익,245663858,238839470,-6824388,3930892152487,3812008960252,-118883192235
2021-01-25,ALL,전체,251105519,244501353,-6604166,4328151724032,4216824788017,-111326936015
2021-01-26,ALL,차익,11806830,1410176,-10396654,840258930510,97049465010,-743209465500
2021-01-26,ALL,비차익,302443786,241060778,-61383008,5861127755889,3666835346773,-2194292409116
2021-01-26,ALL,전체,314250616,242470954,-71779662,6701386686399,3763884811783,-2937501874616
2021-01-27,ALL,차익,4991534,4574667,-416867,335772457140,331570350030,-4202107110
2021-01-27,ALL,비차익,276213443,250108398,-26105045,4502726281437,3791854123636,-710872157801
2021-01-27,ALL,전체,281204977,254683065,-26521912,4838498738577,4123424473666,-715074264911
2021-01-28,ALL,차익,5474617,3686111,-1788506,362941980060,258527247505,-104414732555
2021-01-28,ALL,비차익,296376616,253674550,-42702066,5512574274794,4014962894018,-1497611380776
2021-01-28,ALL,전체,301851233,257360661,-44490572,5875516254854,4273490141523,-1602026113331
2021-01-29,ALL,차익,6375782,5282169,-1093613,419896012025,362432141310,-57463870715
2021-01-29,ALL,비차익,340661862,293866782,-46795080,6718969547094,4855391921740,-1863577625354
2021-01-29,ALL,전체,347037644,299148951,-47888693,7138865559119,5217824063050,-1921041496069
2021-02-01,ALL,차익,4994447,6080276,1085829,355748295390,419491440755,63743145365
2021-02-01,ALL,비차익,238505244,270448658,31943414,4362060104124,4256550357908,-105509746216
2021-02-01,ALL,전체,243499691,276528934,33029243,4717808399514,4676041798663,-41766600851
2021-02-02,ALL,차익,5188469,7844122,2655653,360855069015,552171717405,191316648390
2021-02-02,ALL,비차익,257385138,264977414,7592276,4115326501714,3686563440533,-428763061181
2021-02-02,ALL,전체,262573607,272821536,10247929,4476181570729,4238735157938,-237446412791
2021-02-03,ALL,차익,4038183,3834071,-204112,290640019745,271308252620,-19331767125
2021-02-03,ALL,비차익,240238308,233126291,-7112017,4055733623401,3932055953156,-123677670245
2021-02-03,ALL,전체,244276491,236960362,-7316129,4346373643146,4203364205776,-143009437370
2021-02-04,ALL,차익,7180797,2065527,-5115270,497458564925,146270496745,-351188068180
2021-02-04,ALL,비차익,287747469,245870699,-41876770,4133849304729,3100525115051,-1033324189678
2021-02-04,ALL,전체,294928266,247936226,-46992040,4631307869654,3246795611796,-1384512257858
2021-02-05,ALL,차익,4057657,4037408,-20249,283722484440,287587576730,3865092290
2021-02-05,ALL,비차익,246024811,229662513,-16362298,3283565445898,3140231177978,-143334267920
2021-02-05,ALL,전체,250082468,233699921,-16382547,3567287930338,3427818754708,-139469175630
2021-02-08,ALL,차익,3941424,4377227,435803,273445575230,310142632975,36697057745
2021-02-08,ALL,비차익,253780904,260814376,7033472,3383207053693,2982012599298,-401194454395
2021-02-08,ALL,전체,257722328,265191603,7469275,3656652628923,3292155232273,-364497396650
2021-02-09,ALL,차익,4970005,4697194,-272811,349847284590,335835668330,-14011616260
2021-02-09,ALL,비차익,357931383,354895304,-3036079,3392030306633,3224763753974,-167266552659
2021-02-09,ALL,전체,362901388,359592498,-3308890,3741877591223,3560599422304,-181278168919
2021-02-10,ALL,차익,3853066,3877629,24563,273448977765,263731044510,-9717933255
2021-02-10,ALL,비차익,307394123,322587097,15192974,3485512386335,3649173141474,163660755139
2021-02-10,ALL,전체,311247189,326464726,15217537,3758961364100,3912904185984,153942821884
2021-02-15,ALL,차익,2868784,2868827,43,207057009495,210120751620,3063742125
2021-02-15,ALL,비차익,287917889,320969104,33051215,3296997385773,3628826217026,331828831253
2021-02-15,ALL,전체,290786673,323837931,33051258,3504054395268,3838946968646,334892573378
2021-02-16,ALL,차익,3010467,2746624,-263843,213221311180,188404131535,-24817179645
2021-02-16,ALL,비차익,316441824,314621867,-1819957,3427255486146,3230903658770,-196351827376
2021-02-16,ALL,전체,319452291,317368491,-2083800,3640476797326,3419307790305,-221169007021
2021-02-17,ALL,차익,7502160,983660,-6518500,534224386335,70367033905,-463857352430
2021-02-17,ALL,비차익,427402494,431058341,3655847,4073210787281,3106766717575,-966444069706
2021-02-17,ALL,전체,434904654,432042001,-2862653,4607435173616,3177133751480,-1430301422136
2021-02-18,ALL,차익,3499320,2110228,-1389092,252301767075,149356434225,-102945332850
2021-02-18,ALL,비차익,393807478,340854628,-52952850,4122156256516,3127898778002,-994257478514
2021-02-18,ALL,전체,397306798,342964856,-54341942,4374458023591,3277255212227,-1097202811364
2021-02-19,ALL,차익,5508998,4069580,-1439418,384677824295,282325008545,-102352815750
2021-02-19,ALL,비차익,378718123,363761264,-14956859,3755336477307,3688576562577,-66759914730
2021-02-19,ALL,전체,384227121,367830844,-16396277,4140014301602,3970901571122,-169112730480
2021-02-22,ALL,차익,3394708,2633211,-761497,230815284055,186881753615,-43933530440
2021-02-22,ALL,비차익,302735637,312587584,9851947,3988349070503,3263119652030,-725229418473
2021-02-22,ALL,전체,306130345,315220795,9090450,4219164354558,3450001405645,-769162948913
2021-02-23,ALL,차익,4963063,5151208,188145,347110929340,359642915475,12531986135
2021-02-23,ALL,비차익,279409826,239558142,-39851684,3710451156124,3379768471765,-330682684359
2021-02-23,ALL,전체,284372889,244709350,-39663539,4057562085464,3739411387240,-318150698224
2021-02-24,ALL,차익,4484674,4822278,337604,310901116465,336019399865,25118283400
2021-02-24,ALL,비차익,334522850,307978257,-26544593,4184210888612,3750818469459,-433392419153
2021-02-24,ALL,전체,339007524,312800535,-26206989,4495112005077,4086837869324,-408274135753
2021-02-25,ALL,차익,2990763,5315923,2325160,203439674975,352181444670,148741769695
2021-02-25,ALL,비차익,225447432,251679688,26232256,3350460591110,3803203373469,452742782359
2021-02-25,ALL,전체,228438195,256995611,28557416,3553900266085,4155384818139,601484552054
