month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_vkospi_percentile,max_vkospi_percentile,return,gross_return,nav,drawdown
2017-01,0.998728943913021,0.9993579218126514,0.18773312609171114,0.0005631993782751333,6.655185293261896e-05,0.041715446578796216,0.09977064220183486,-0.0012710560869789722,-0.000642078187348627,2.0566577746369794,-0.015435029844178771
2017-02,1.006195265922686,1.0067593074752696,0.1637775386545666,0.0004913326159636999,7.157025646329938e-05,0.02005734671120517,0.07889461626575028,0.006195265922686044,0.006759307475269649,2.0693993164628153,-0.009335388035901948
2017-03,0.9852584103752459,0.9862996410954376,0.3243217871359573,0.0009729653614078718,8.107301657487387e-05,0.04333484240611165,0.12177487950099235,-0.014741589624754137,-0.013700358904562449,2.038893080969774,-0.023939359201242905
2017-04,1.0116870691748154,1.012675565151308,0.3158602139546896,0.0009475806418640688,2.9206032595910703e-05,0.14026968680086402,0.31361197401863883,0.011687069174815434,0.012675565151307966,2.06272176544712,-0.012532070973413134
2017-05,1.0008673360101428,1.0021313454264544,0.41069141023384925,0.0012320742307015478,3.0770870645538986e-05,0.14607044282019754,0.28569421023046654,0.0008673360101427718,0.002131345426454434,2.064510838313198,-0.01167560447970728
2017-06,1.000086623256734,1.0007381431625273,0.2097403724678571,0.0006292211174035713,2.2311460731128024e-05,0.06742621837698871,0.1290232297788973,8.662325673403082e-05,0.0007381431625272938,2.0646896729655753,-0.011589992601857557
2017-07,1.0098368434382914,1.0107050856170179,0.26763827046858835,0.000802914811405765,5.634044158613824e-05,0.05355190976628294,0.18256395995550612,0.009836843438291387,0.010705085617017884,2.084999702027195,-0.0018671581062414955
2017-08,1.0006358779168498,1.002518028731894,0.5996075556399143,0.0017988226669197428,8.017382344629895e-05,0.16431188856555337,0.4730960264900662,0.0006358779168498252,0.0025180287318939953,2.0863255072943523,-0.001232467473998744
2017-09,1.0070587501982708,1.0081127472429101,0.32800300615297956,0.0009840090184589387,6.114272906813448e-05,0.13800040829406673,0.30870639934084043,0.007058750198270847,0.008112747242910112,2.1010523578826237,0.0
2017-10,1.0058863165711052,1.0067761166525884,0.27879564796186124,0.0008363869438855838,4.8065782123793534e-05,0.10912828050657411,0.18365673681333697,0.005886316571105166,0.006776116652588371,2.113419817193588,0.0
2017-11,0.9905862104632177,0.9916441964860725,0.35082034939194107,0.0010524610481758233,1.3134737343391158e-05,0.08467850203198748,0.19189997281870072,-0.009413789536782291,-0.008355803513927507,2.0935245278316623,-0.009413789536782402
2017-12,1.0020563513802614,1.0029575412322447,0.2876498888086406,0.0008629496664259219,3.6272913273923454e-05,0.10470605589529428,0.18089705485004054,0.0020563513802613897,0.002957541232244676,2.09782954988408,-0.007376796215628478
2018-01,1.0233957338637956,1.0242613108430574,0.2652006209639372,0.0007956018628918117,5.159518998401605e-05,0.10246046020744413,0.22149357601713063,0.023395733863795565,0.024261310843057382,2.146909811724774,0.0
2018-02,0.9811964366713283,0.9837773537605737,0.8271763840429338,0.0024815291521288014,0.00014113692064061684,0.41530892836777145,0.7135416666666666,-0.018803563328671724,-0.016222646239426264,2.1065402571190606,-0.018803563328671724
2018-03,1.0020971982427462,1.003678278367125,0.496479266323257,0.0014894377989697711,8.704190481114625e-05,0.3655723537552694,0.5633784142137364,0.0020971982427462343,0.0036782783671249764,2.1109580896445648,-0.01674579988589575
2018-04,1.0045959463610716,1.0056643979376894,0.3347947551063865,0.0010043842653191595,5.759056211084678e-05,0.2770514140275636,0.48729822704419157,0.0045959463610716345,0.005664397937689358,2.1206599397950416,-0.012226816322872813
2018-05,0.9955821859359004,0.9962602803904226,0.21297476588175202,0.0006389242976452561,4.1533595720627284e-05,0.14220537785098986,0.29703878406708595,-0.004417814064099579,-0.0037397196095774188,2.1112912584878427,-0.016590614585861974
2018-06,1.005597496695532,1.006786239873596,0.37919733860677907,0.0011375920158203372,4.31415222224468e-05,0.21864970277306398,0.3610240334378265,0.0055974966955318894,0.006786239873596056,2.1231092043305337,-0.0110859838006514
2018-07,0.9869534633908139,0.987921638747332,0.30929767357813365,0.0009278930207344009,5.2012953267488454e-05,0.2543636540514097,0.4593432369038311,-0.013046536609186088,-0.012078361252668035,2.0954099823709353,-0.02398788671633345
2018-08,1.0074980884378673,1.008488976456525,0.31531717985390545,0.0009459515395617163,3.6083051215558216e-05,0.11441987545806415,0.23610752132333937,0.007498088437867256,0.008488976456525021,2.1111215517323423,-0.016669661574502892
2018-09,0.9992409072874289,0.9997460870299725,0.16206108338644476,0.0004861832501593342,1.866440845002812e-05,0.059013111814570564,0.12972972972972974,-0.00075909271257113,-0.00025391297002752555,2.1095190147470704,-0.017416100468451767
2018-10,1.012340808916905,1.0133845156826966,0.33567508199651797,0.001007025245989554,2.5141809574825925e-05,0.3530294510281957,0.6990551583248212,0.012340808916905033,0.013384515682696607,2.1355521858146416,-0.005290220319505656
2018-11,0.9773897126538797,0.9788827658085459,0.49792383065937196,0.001493771491978116,3.073359179592985e-05,0.46761616616582163,0.5949464012251149,-0.02261028734612025,-0.02111723419145406,2.0872667372507374,-0.027780894264077594
2018-12,1.0059275103588656,1.0070952258058705,0.3799672131427954,0.0011399016394283861,1.9771836851427833e-05,0.46774578523585203,0.6528936062673742,0.005927510358865629,0.00709522580587052,2.0996390324575067,-0.022018055443740803
2019-01,1.0213283541628007,1.0219853557373604,0.1969507029037476,0.0005908521087112428,5.249386543344017e-05,0.33310433684397156,0.5577020202020202,0.021328354162800656,0.02198535573736038,2.1444208773558007,-0.0011593101654203686
2019-02,1.0023107016631034,1.002889153335815,0.1712154486095702,0.0005136463458287106,6.32288655603481e-05,0.2638721122737586,0.31928768497617255,0.0023107016631034316,0.0028891533358150756,2.1493759942435005,0.0
2019-03,1.005584779682427,1.0060842343655618,0.15221777703414888,0.0004566533311024467,3.883652105882857e-05,0.25145955243036644,0.3135614385614386,0.005584779682427099,0.006084234365561825,2.161379785626048,0.0
2019-04,1.009677077758159,1.0111945471257442,0.4749642068833416,0.001424892620650025,7.532252915911455e-05,0.1839983689322815,0.8738201689021361,0.009677077758158958,0.011194547125744192,2.1822956258764643,0.0
2019-05,1.0038310073351664,1.0043476644514535,0.16094714639128652,0.00048284143917385957,3.128908495975411e-05,0.34088422863771495,0.4939446366782007,0.003831007335166392,0.0043476644514535145,2.1906560164266984,0.0
2019-06,1.0190802523744542,1.0193805708448183,0.09082665362957013,0.00027247996088871035,2.2418608271344038e-05,0.28731977470497383,0.4205020920502092,0.01908025237445421,0.019380570844818257,2.232454286085736,0.0
2019-07,1.0121203083249992,1.0125736057909105,0.14119392032133163,0.0004235817609639949,2.457137042993962e-05,0.20516369103857102,0.29931723969763474,0.012120308324999218,0.012573605790910491,2.259512320354561,0.0
2019-08,1.0156687538598528,1.0165443392713684,0.26119025382928673,0.0007835707614878603,8.066897796638379e-05,0.3802175383911131,0.6195519844168493,0.01566875385985278,0.016544339271368447,2.2949160627455014,0.0
2019-09,0.9915771370125919,0.9918950730226633,0.09967235536938376,0.0002990170661081513,2.1875531166884206e-05,0.26992374805026964,0.37554532234609794,-0.00842286298740813,-0.008104926977336668,2.275586299181394,-0.00842286298740813
2019-10,0.9932813218448986,0.9935283297997559,0.0766145505673064,0.00022984365170191918,1.884835232028165e-05,0.2481078683667361,0.3648094548962856,-0.00671867815510141,-0.006471670200244084,2.260297367223036,-0.015084950636952588
2019-11,1.0020886196900822,1.002319956622272,0.06982993516032297,0.0002094898054809689,2.1260436158866358e-05,0.2037899916068471,0.2623833452979182,0.0020886196900822274,0.0023199566222720236,2.265018268809659,-0.013027837671794606
2019-12,1.0085145345737279,1.0087691661160316,0.07636333549405125,0.00022909000648215378,2.334023360178151e-05,0.20508140724830143,0.2826397146254459,0.008514534573727861,0.008769166116031624,2.284303845169564,-0.004624229072344166
2020-01,1.0108040750390035,1.011483715783685,0.20770418857028386,0.0006231125657108516,4.95700934074733e-05,0.2868231752450507,0.5037878787878788,0.010804075039003491,0.0114837157836849,2.3089836353246604,0.0
2020-02,1.0056489168128364,1.0065008430704634,0.2547177516782558,0.0007641532550347672,7.980295260723083e-05,0.5398200950791572,0.8322337417530632,0.005648916812836413,0.006500843070463391,2.32202689180281,0.0
2020-03,0.9860964605598841,0.9869087269697108,0.24632824567149686,0.0007389847370144906,8.378053857647784e-05,0.9444174804553186,0.9951866635360413,-0.013903539440115908,-0.01309127303028923,2.28974249933162,-0.013903539440115797
2020-04,1.0156934802513564,1.016300512546974,0.17848514054454606,0.0005354554216336382,6.50229272477666e-05,0.9367438092600294,0.9832474226804123,0.015693480251356418,0.016300512546973955,2.3256765280255722,0.0
2020-05,1.0118320978233886,1.012391206661239,0.16141847895914144,0.0004842554368774243,6.962660436780857e-05,0.8293989510745755,0.9397154850746269,0.011832097823388565,0.012391206661239051,2.3531941602107294,0.0
2020-06,1.0000279046460618,1.0002896058864683,0.07564787775269444,0.00022694363325808333,3.493448674293071e-05,0.861228472078788,0.9610840861709521,2.790464606183818e-05,0.00028960588646831376,2.353259825260885,0.0
2020-07,1.012157282706993,1.012386340141954,0.06875841256208215,0.00020627523768624646,2.012196804082761e-05,0.730795852561102,0.8770794824399261,0.0121572827069929,0.012386340141953944,2.38186907023959,0.0
2020-08,0.9925537827248617,0.9929007700448899,0.10363164187950397,0.0003108949256385119,3.8477622940413836e-05,0.7380676033806219,0.8452108157653528,-0.007446217275138278,-0.007099229955110142,2.3641331556216545,-0.007446217275138278
2020-09,1.0019318938289439,1.002183279554958,0.07692917951591122,0.00023078753854773368,2.011843546494635e-05,0.743507710476806,0.8417142857142857,0.0019318938289438758,0.0021832795549578954,2.3687004098758018,-0.005528708747397193
2020-10,0.987987417783607,0.9885721135267702,0.18100679312440493,0.0005430203793732148,4.8275963082819163e-05,0.6799502895679792,0.8023809523809524,-0.012012582216393008,-0.011427886473229787,2.3402462014561647,-0.017474876895411717
2020-11,0.9977360872904332,0.9981178480819886,0.11835723486256843,0.0003550717045877053,2.740090735553097e-05,0.634473998863493,0.8884606665155294,-0.0022639127095668288,-0.0018821519180114432,2.3349480883371725,-0.019699228009076863
2020-12,1.0107533585966348,1.0115283095938377,0.23989257775695338,0.0007196777332708601,4.6988371706141525e-05,0.617475395090446,0.7088294765221299,0.010753358596634843,0.01152830959383766,2.360056622435589,-0.00915770227530055
2021-01,1.0085601906530834,1.0095342725051621,0.29872082529296573,0.0008961624758788971,7.116328032587273e-05,0.8511363301070826,0.9314868804664723,0.008560190653083444,0.009534272505162145,2.38025915707571,-0.0006759032996378478
2021-02,0.9827055561094376,0.9831641898246892,0.14608155738848588,0.00043824467216545764,2.7907431586324627e-05,0.8381608194301629,0.9323720098367986,-0.01729444389056245,-0.016835810175310773,2.3390938986386667,-0.01795865781850925
2021-03,0.9977827960386063,0.9986230551404102,0.2556684804674157,0.0007670054414022472,7.312564098410525e-05,0.7664790828919237,0.8807615230460922,-0.002217203961393688,-0.0013769448595898348,2.3339076503805334,-0.020136043772646328
2021-04,1.009969055367093,1.0113788837081803,0.4372370457437918,0.0013117111372313755,8.349719501638248e-05,0.4558814530802728,0.5891867937070685,0.009969055367093027,0.011378883708180298,2.357174504968859,-0.010367725740797029
2021-05,1.0284346665686803,1.0310487430687874,0.8146962176510415,0.0024440886529531244,9.91198436896748e-05,0.4919812043943181,0.667107001321004,0.028434666568680322,0.031048743068787354,2.4241999760618422,0.0
2021-06,1.0250243050998253,1.0265891181507134,0.4888000048794371,0.0014664000146383113,6.138107205951124e-05,0.3114409853263977,0.4165020847048497,0.02502430509982534,0.02658911815071341,2.484863895885803,0.0
2021-07,0.9952842625673622,0.997344654017321,0.6759013985806276,0.0020277041957418827,4.319472893043691e-05,0.23077636433300838,0.3423001524722283,-0.004715737432637757,-0.002655345982679025,2.4731459301969645,-0.004715737432637757
2021-08,0.9776969272725272,0.9800919304546306,0.7926578755105951,0.0023779736265317855,6.819075746812697e-05,0.32068715635166445,0.514093668690373,-0.022303072727472784,-0.01990806954536939,2.4179871766501284,-0.026913634725186597
2021-09,1.0253977406982149,1.0269678188254832,0.48996161849669956,0.0014698848554900988,6.474509028545938e-05,0.30698592602268737,0.4480267414276472,0.025397740698214877,0.02696781882548316,2.479398587974297,-0.0021994395429685287
2021-10,1.0131791451639192,1.0152610462593932,0.664515810356871,0.0019935474310706133,6.020473324812331e-05,0.49452892762705297,0.681739879414298,0.01317914516391916,0.015261046259393174,2.5120749418844266,0.0
2021-11,0.9632312110916882,0.9651164388350572,0.6312635074014474,0.0018937905222043423,5.804091849755172e-05,0.4169602621268806,0.6246259085079093,-0.03676878890831181,-0.034883561164942845,2.4197089886244183,-0.03676878890831192
2021-12,1.0321357325305973,1.0348104764711146,0.829838288994177,0.002489514866982531,9.904843909610761e-05,0.4735788688708017,0.7139346014105578,0.032135732530597316,0.03481047647111457,2.4974681094847346,-0.005814648343546058
2022-01,1.0273862620943817,1.0296211965810884,0.6913753793175972,0.0020741261379527915,0.00010006327120935216,0.4958755887975714,0.8477754237288135,0.027386262094381664,0.029621196581088416,2.5658644257034435,0.0
2022-02,1.040055388705439,1.0418266042695066,0.5485842322444595,0.0016457526967333788,5.928082578684102e-05,0.7025335352671075,0.8321722609246358,0.0400553887054389,0.04182660426950657,2.6686411226404525,0.0
2022-03,1.0072209611353673,1.0088459183188048,0.5128142191299655,0.0015384426573898965,7.398371791759561e-05,0.6968735056437071,0.8626686340640809,0.007220961135367299,0.008845918318804769,2.687911276471282,0.0
2022-04,1.0046297974963483,1.0070463920399046,0.7738277178560021,0.0023214831535680065,8.179402589420948e-05,0.4538530312591474,0.6681314082444026,0.004629797496348287,0.007046392039904648,2.700355761369495,0.0
2022-05,1.0059910186404366,1.0078212354658043,0.5779449065280992,0.0017338347195842974,8.738788729947212e-05,0.575204989153503,0.6981624556274797,0.005991018640436607,0.007821235465804266,2.7165336430716702,0.0
2022-06,1.001497532312652,1.0036587688402168,0.6864467280403295,0.0020593401841209886,9.570343500092215e-05,0.6090315112676322,0.8186539260490237,0.001497532312652039,0.003658768840216764,2.720601739980576,0.0
2022-07,0.9936767663067922,0.9946990312766811,0.3234489119724056,0.0009703467359172169,5.701601789874183e-05,0.6563690665729234,0.7680273518441774,-0.006323233693207753,-0.005300968723318866,2.703398739392531,-0.006323233693207864
2022-08,0.9916295190123134,0.9930889767210984,0.46260955660810815,0.0013878286698243245,7.857464888985211e-05,0.38489989667070984,0.5331269349845201,-0.008370480987686557,-0.006911023278901585,2.6807699916423102,-0.014640786173484632
2022-09,1.0241028455747665,1.0254344595215443,0.41451554339194857,0.0012435466301758456,5.5669544100686806e-05,0.5710210142542351,0.8254147040753635,0.024102845574766496,0.025434459521544328,2.745384176772333,0.0
2022-10,0.991214624601651,0.9920459425257331,0.2627217299357789,0.0007881651898073368,5.0331363854752896e-05,0.7565869948251509,0.8404538021259199,-0.008785375398349005,-0.007954057474266918,2.7212649461667007,-0.008785375398349005
2022-11,0.9847923350010479,0.9854698285933439,0.21399164167812568,0.000641974925034377,4.4506114605530724e-05,0.555176939834152,0.6661908646003263,-0.015207664998952097,-0.014530171406656134,2.679880860492006,-0.02385943535135293
2022-12,0.9909807256350068,0.9915976782024873,0.19756998429983091,0.0005927099528994928,3.055169287971482e-05,0.43473621758824377,0.5242147922998986,-0.009019274364993168,-0.008402321797512657,2.6557102797457346,-0.03266351492271846
2023-01,1.035193166294388,1.0356031688137843,0.11969482430307107,0.0003590844729092133,3.962681251979883e-05,0.41921577030689805,0.5171751869064457,0.03519316629438807,0.035603168813784336,2.749173133250542,0.0
2023-02,1.0065309121918387,1.0069234490489896,0.11722113667667965,0.00035166341003003894,3.845345436805836e-05,0.4608240013601982,0.5541842263696568,0.006530912191838656,0.006923449048989561,2.7671277415839635,0.0
2023-03,1.0412173355355294,1.0421386529905008,0.26668502486980217,0.0008000550746094065,8.16286745298262e-05,0.4541835479514825,0.6396116893514812,0.04121733553552942,0.04213865299050079,2.8811813741785013,0.0
2023-04,1.0176953147607604,1.0181095901027555,0.11900966729846787,0.0003570290018954036,5.087514630948739e-05,0.2796332411594885,0.31097804391217565,0.01769531476076036,0.01810959010275548,2.93216478547743,0.0
2023-05,0.984139082584788,0.9846563195014413,0.1528480487407261,0.0004585441462221784,6.604655590354126e-05,0.2304427745480096,0.28040540540540543,-0.015860917415212006,-0.01534368049855872,2.88565796196718,-0.015860917415211895
2023-06,0.9949263039701205,0.9953522869012555,0.12602143030432178,0.0003780642909129653,5.0551996055671426e-05,0.16054865234873644,0.2549019607843137,-0.005073696029879504,-0.004647713098744455,2.871017010621957,-0.020854139971371644
2023-07,1.001002642387064,1.0016023974845778,0.18118812325094108,0.0005435643697528233,5.530522007716372e-05,0.15933258019273813,0.24458234830575257,0.0010026423870639345,0.0016023974845778,2.873895613970788,-0.01987240682898872
2023-08,1.005507717810692,1.0061271248744634,0.18947978376304853,0.0005684393512891456,4.7594368130301726e-05,0.2481277379868933,0.33222331047992165,0.0055077178106919256,0.00612712487446343,2.8897242200299242,-0.014474140627330212
2023-09,0.9881729981267175,0.9883677463724334,0.05977853421829868,0.00017933560265489604,1.760196812669386e-05,0.135114472727136,0.28224863600935307,-0.01182700187328245,-0.011632253627566591,2.855547446266361,-0.026129956812299016
2023-10,1.009764535633439,1.0106353048844485,0.2600055575840429,0.0007800166727521289,8.169385966639587e-05,0.43725938208663423,0.6515151515151515,0.009764535633439042,0.010635304884448527,2.8834305410584045,-0.01662056807325385
2023-11,1.017758404010065,1.018441629307098,0.2112793080157069,0.0006338379240471208,3.781683726939647e-05,0.39063031494211803,0.5882352941176471,0.0177584040100649,0.018441629307097918,2.93463566554148,0.0
2023-12,1.0186593697419941,1.0192746438393916,0.18924517403088764,0.0005677355220926629,3.6539576342947275e-05,0.26860463734195494,0.45261941448382126,0.018659369741994114,0.019274643839391592,2.989394117482861,0.0
2024-01,1.0031581884147762,1.0037182495134829,0.17608250624866523,0.0005282475187459957,2.994788746744742e-05,0.4387340674876149,0.559761721752498,0.0031581884147762196,0.003718249513482874,2.9988351873518955,0.0
2024-02,1.009764536326428,1.0106340594234602,0.2701832063914751,0.0008105496191744253,4.9997495422094586e-05,0.44498270077359725,0.5115745169313182,0.009764536326428042,0.010634059423460185,3.0281174224757637,0.0
2024-03,1.0443924719163915,1.0449383280459728,0.1650657562614671,0.0004951972687844013,2.9116676716439806e-05,0.4070790778624194,0.4736590952471846,0.04439247191639151,0.04493832804597275,3.162543040112555,0.0
2024-04,1.0062949780094002,1.0070947639628536,0.25541073159798683,0.0007662321947939604,2.864370982642059e-05,0.49781606288239855,0.6621416366052781,0.006294978009400154,0.007094763962853579,3.182451179003845,0.0
2024-05,1.0017225517989976,1.0023954374379016,0.2148366593782504,0.0006445099781347512,2.668910741942765e-05,0.3619891485448754,0.48246113007205155,0.001722551798997607,0.002395437437901604,3.18793311600746,0.0
2024-06,1.0195711984808304,1.020263048709941,0.2085600830996715,0.0006256802492990146,5.254290000528839e-05,0.37504283399499005,0.4297302395774382,0.019571198480830443,0.02026304870994089,3.2503247877644545,0.0
2024-07,1.019640815144518,1.0205405595267707,0.2812184230597958,0.0008436552691793873,3.915258802998009e-05,0.38840693638106866,0.5373218304576144,0.019640815144517987,0.020540559526770696,3.3141638160805806,0.0
2024-08,0.9807718337933983,0.982394888333124,0.5368497130625179,0.001610549139187554,4.189838728005644e-05,0.7011286683315348,0.9791159393144784,-0.019228166206601727,-0.01760511166687595,3.250438523389078,-0.019228166206601727
2024-09,1.0160830105939411,1.0168522639298625,0.2444456243232154,0.0007333368729696462,2.3238585565679204e-05,0.7176453448333134,0.8441812756434166,0.016083010593941127,0.0168522639298625,3.3027153605956987,-0.0034544024134633977
2024-10,1.022919818121691,1.0238377584990999,0.2666044807121309,0.0007998134421363926,9.947484179658516e-05,0.7274282238548683,0.8257068452380952,0.02291981812169097,0.02383775849909986,3.378412995968267,0.0
2024-11,1.0059468076011682,1.00690322348845,0.2917642513056531,0.0008752927539169594,7.514958994668397e-05,0.6226464899552148,0.7941339748334567,0.005946807601168169,0.006903223488450072,3.3985037680525765,0.0
2024-12,0.9994160854981762,1.0001778135025798,0.24338567309871628,0.0007301570192961489,3.1699195610790447e-05,0.6121621877135123,0.7478790114348949,-0.0005839145018238234,0.00017781350257983775,3.3965193324179075,-0.0005839145018238234
2025-01,1.02665441439394,1.0273315901598823,0.1982804518619541,0.0005948413555858623,6.733151283182834e-05,0.5435581942791015,0.6592163355408388,0.026654414393940007,0.02733159015988229,3.487051566201203,0.0
2025-02,1.0143360348958697,1.0148818129114063,0.16372592067815486,0.0004911777620344646,4.7897513137461964e-05,0.5489503202355239,0.6982584784601283,0.014336034895869654,0.014881812911406334,3.5370420591379603,0.0
2025-03,1.0377612031859955,1.0381457613243883,0.11404873599619392,0.0003421462079885818,2.924273946868433e-05,0.6654593320462281,0.7743613138686132,0.03776120318599552,0.038145761324388294,3.6706050230104807,0.0
2025-04,1.0048104148886627,1.0056350782210113,0.25094458885973403,0.0007528337665792021,6.73848965227388e-05,0.8088952774164451,0.9773595199127114,0.00481041488866274,0.00563507822101128,3.6882621560635704,0.0
2025-05,1.0038182422734963,1.0043162881831131,0.1524756580298412,0.0004574269740895236,3.904123141196608e-05,0.5811990432955686,0.6922659920491507,0.003818242273496253,0.004316288183113137,3.702344834543589,0.0
2025-06,0.9973342379942636,0.9980068616849329,0.1994615438358708,0.0005983846315076125,7.557093320454367e-05,0.7672459498446103,0.8272317403065825,-0.0026657620057364273,-0.001993138315067089,3.692475264351528,-0.0026657620057364273
2025-07,1.009772201862132,1.0102311617980675,0.14066843247069627,0.00042200529741208886,3.2706001708498355e-05,0.7078840686089639,0.8170205109751709,0.009772201862132013,0.01023116179806749,3.7285588780057006,0.0
2025-08,1.0014213180370102,1.0019959517067785,0.18151744476399462,0.0005445523342919839,2.920885498339114e-05,0.6553476798826732,0.8295984223736106,0.0014213180370101774,0.001995951706778465,3.7338583459910644,0.0
2025-09,1.0333691342334337,1.0338430273492083,0.1429673050664309,0.00042890191519929274,3.0765868805567515e-05,0.6039569997481267,0.6828378137795976,0.033369134233433684,0.0338430273492083,3.8584539663470667,0.0
2025-10,1.0148034325603246,1.0156233295180446,0.2513716709949519,0.0007541150129848557,5.532893265575618e-05,0.8203155104300235,0.9352230318109117,0.01480343256032457,0.01562332951804457,3.9155723294250024,0.0
2025-11,1.0186707433982183,1.0191141655241476,0.13036359952090404,0.00039109079856271213,4.374280079626874e-05,0.9478443593585556,0.9750974831619993,0.01867074339821828,0.019114165524147575,3.9886789756448606,0.0
2025-12,1.0041642131961142,1.0047006321288114,0.1638864759679812,0.0004916594279039436,4.238460032674263e-05,0.8554955082501613,0.9019971721456345,0.004164213196114153,0.004700632128811444,4.005288685270304,0.0
2026-01,1.0366167272944842,1.0372554794187465,0.18240217933044323,0.0005472065379913297,6.736434723732402e-05,0.9227800125597757,0.9656897156897157,0.036616727294484175,0.03725547941874652,4.15194924879453,0.0
2026-02,1.0535148616196963,1.0538626881996267,0.09753433255771082,0.0002926029976731325,3.87938671386438e-05,0.9791189262634852,0.9902887139107611,0.05351486161969632,0.053862688199626696,4.374140238295771,0.0
2026-03,0.9678332624050235,0.9682668203042823,0.1285438698342276,0.00038563160950268286,5.9998758413841e-05,0.9922766852620719,0.9988632388947184,-0.03216673759497646,-0.03173317969571765,4.233438417046884,-0.03216673759497635
2026-04,0.9770015064362063,0.9773606484725958,0.10593688521457867,0.000317810655643736,4.739220633998703e-05,0.985565030711831,0.9917218543046358,-0.022998493563793687,-0.02263935152740415,4.136075710859714,-0.05442544465122379
2026-05,0.9914575485036491,0.9920486599798035,0.17067066465380817,0.0005120119939614245,8.22134522759368e-05,0.9932469823396153,0.998352410683316,-0.008542451496350911,-0.007951340020196485,4.10074348471446,-0.06250296942647415
2026-06,0.9586303792922287,0.9589938224997775,0.10886304318339687,0.00032658912955019063,5.259467478084751e-05,0.9985459546623688,0.9999137484905986,-0.04136962070777128,-0.04100617750022251,3.9310972821319585,-0.10128686599596282
2026-07,0.9567799537108674,0.9570407915712489,0.07864262083201111,0.00023592786249603334,3.640888460353209e-05,0.9963670822705974,0.9993963435667471,-0.04322004628913256,-0.04295920842875112,3.761195075631132,-0.14012928924826873
