老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2000/03/03 (林埃)","20103117","KOSPI 200 妮可记 0003 117.5","0.87","-0.53","1.20","1.49","0.60","41.30","0.87","30063","3113050000","22524"
"2000/03/03 (林埃)","20103120","KOSPI 200 妮可记 0003 120.0","0.47","-0.33","0.80","0.89","0.39","41.80","0.47","128117","7903152000","65355"
"2000/03/03 (林埃)","20103122","KOSPI 200 妮可记 0003 122.5","0.24","-0.24","0.30","0.53","0.20","42.50","0.24","22760","709662000","24323"
"2000/03/03 (林埃)","20103125","KOSPI 200 妮可记 0003 125.0","0.16","-0.11","0.25","0.29","0.08","46.00","0.16","58177","949866000","47703"
"2000/03/03 (林埃)","20103127","KOSPI 200 妮可记 0003 127.5","0.06","-0.09","0.15","0.15","0.05","44.60","0.06","7654","68904000","29997"
"2000/03/03 (林埃)","20103130","KOSPI 200 妮可记 0003 130.0","0.04","-0.04","0.07","0.07","0.03","47.80","0.04","14669","66739000","28332"
"2000/03/03 (林埃)","20103132","KOSPI 200 妮可记 0003 132.5","0.01","-0.04","0.04","0.04","0.01","43.10","0.01","2025","5385000","14323"
"2000/03/03 (林埃)","20103135","KOSPI 200 妮可记 0003 135.0","0.01","-0.01","0.02","0.02","0.01","49.60","0.01","455","619000","8330"
"2000/03/03 (林埃)","20103137","KOSPI 200 妮可记 0003 137.5","0.01","0.00","0.01","0.02","0.01","52.40","0.01","1579","1943000","29411"
"2000/03/03 (林埃)","30103090","KOSPI 200 遣可记 0003  90.0","0.01","0.00","0.01","0.02","0.01","61.20","0.01","11808","11809000","34936"
"2000/03/03 (林埃)","30103092","KOSPI 200 遣可记 0003  92.5","0.01","-0.02","0.02","0.03","0.01","54.30","0.01","6057","8357000","15935"
"2000/03/03 (林埃)","30103095","KOSPI 200 遣可记 0003  95.0","0.04","0.00","0.05","0.05","0.01","56.80","0.04","14267","37354000","32049"
"2000/03/03 (林埃)","30103097","KOSPI 200 遣可记 0003  97.5","0.06","-0.03","0.08","0.11","0.03","51.60","0.06","13036","77537000","20074"
"2000/03/03 (林埃)","30103100","KOSPI 200 遣可记 0003 100.0","0.08","-0.06","0.15","0.24","0.07","46.30","0.08","70461","951421000","64713"
"2000/03/03 (林埃)","30103102","KOSPI 200 遣可记 0003 102.5","0.16","-0.13","0.20","0.47","0.13","43.50","0.16","17736","417091000","23267"
"2000/03/03 (林埃)","30103105","KOSPI 200 遣可记 0003 105.0","0.47","-0.11","0.50","0.80","0.30","45.90","0.47","128026","6168559000","53080"
"2000/03/03 (林埃)","30103107","KOSPI 200 遣可记 0003 107.5","0.95","0.13","0.80","1.40","0.56","46.30","0.95","23594","1986171000","18558"
"2000/03/03 (林埃)","30103110","KOSPI 200 遣可记 0003 110.0","1.61","0.21","1.40","2.50","1.05","44.30","1.61","66634","10154008000","32062"
"2000/03/03 (林埃)","30103112","KOSPI 200 遣可记 0003 112.5","2.31","-0.14","2.01","3.75","1.80","38.00","2.31","11816","3081092000","11573"
"2000/03/03 (林埃)","30103115","KOSPI 200 遣可记 0003 115.0","4.40","0.55","3.00","5.50","3.00","49.00","4.40","3660","1449090000","12602"
"2000/03/03 (林埃)","30103117","KOSPI 200 遣可记 0003 117.5","5.70","0.40","6.40","8.00","4.00","40.00","5.70","586","335205000","3757"
"2000/03/03 (林埃)","30103120","KOSPI 200 遣可记 0003 120.0","8.25","0.90","6.50","9.40","6.50","52.00","8.25","260","206840000","8083"
"2000/03/03 (林埃)","30103122","KOSPI 200 遣可记 0003 122.5","9.90","0.40","8.40","12.35","8.40","58.00","9.90","31","32010000","2236"
"2000/03/03 (林埃)","30103125","KOSPI 200 遣可记 0003 125.0","12.00","0.45","13.95","13.95","12.00","56.00","12.00","25","32245000","2369"
"2000/03/03 (林埃)","30103127","KOSPI 200 遣可记 0003 127.5","15.95","0.70","16.45","16.80","12.85","92.00","15.95","62","92095000","1354"
"2000/03/03 (林埃)","30103130","KOSPI 200 遣可记 0003 130.0","18.80","0.80","18.95","18.95","18.80","72.00","18.80","8","15115000","516"
"2000/03/03 (林埃)","30103132","KOSPI 200 遣可记 0003 132.5","18.35","-0.80","21.45","21.45","18.00","32.00","18.35","20","38400000","7077"
"2000/03/03 (林埃)","30103135","KOSPI 200 遣可记 0003 135.0","23.95","-2.55","23.95","23.95","23.95","64.00","23.95","5","11975000","609"
"2000/03/03 (林埃)","30103137","KOSPI 200 遣可记 0003 137.5","26.00","-3.65","26.95","26.95","26.00","112.00","26.00","6","16075000","51"
"2000/03/02 (林埃)","20103090","KOSPI 200 妮可记 0003  90.0",,"6.55","0.00","0.00","0.00","49.80","21.35","0","0","0"
"2000/03/02 (林埃)","20103092","KOSPI 200 妮可记 0003  92.5",,"6.50","0.00","0.00","0.00","49.80","18.85","0","0","0"
"2000/03/02 (林埃)","20103095","KOSPI 200 妮可记 0003  95.0","8.00","0.00","8.00","8.00","8.00","3.00","8.00","1","800000","59"
"2000/03/02 (林埃)","20103097","KOSPI 200 妮可记 0003  97.5","15.50","10.20","11.60","15.50","11.60","64.00","15.50","39","58285000","54"
"2000/03/02 (林埃)","20103100","KOSPI 200 妮可记 0003 100.0","13.80","9.20","7.00","13.80","6.00","84.00","13.80","347","346325000","924"
"2000/03/02 (林埃)","20103102","KOSPI 200 妮可记 0003 102.5","10.50","7.45","4.45","11.25","4.45","56.00","10.50","1557","1155775000","1939"
"2000/03/02 (林埃)","20103105","KOSPI 200 妮可记 0003 105.0","9.25","7.42","2.50","9.30","2.50","72.00","9.25","13520","6450665000","10040"
"2000/03/02 (林埃)","20103107","KOSPI 200 妮可记 0003 107.5","6.65","5.62","1.80","6.90","1.61","57.00","6.65","14031","4956902000","9532"
"2000/03/02 (林埃)","20103110","KOSPI 200 妮可记 0003 110.0","4.65","4.07","0.90","5.05","0.90","50.00","4.65","106916","25290281000","29895"
"2000/03/02 (林埃)","20103112","KOSPI 200 妮可记 0003 112.5","3.30","3.00","0.45","3.60","0.45","50.50","3.30","44677","8578071000","18851"
"2000/03/02 (林埃)","20103115","KOSPI 200 妮可记 0003 115.0","2.20","2.03","0.25","2.35","0.25","49.50","2.20","149801","18019154000","45893"
"2000/03/02 (林埃)","20103117","KOSPI 200 妮可记 0003 117.5","1.40","1.32","0.13","1.50","0.13","49.30","1.40","31152","2203745000","23101"
"2000/03/02 (林埃)","20103120","KOSPI 200 妮可记 0003 120.0","0.80","0.74","0.07","0.80","0.07","48.00","0.80","150181","6699354000","61046"
"2000/03/02 (林埃)","20103122","KOSPI 200 妮可记 0003 122.5","0.48","0.45","0.03","0.49","0.03","48.60","0.48","22430","580725000","23297"
"2000/03/02 (林埃)","20103125","KOSPI 200 妮可记 0003 125.0","0.27","0.25","0.03","0.30","0.03","48.90","0.27","43499","699040000","52007"
"2000/03/02 (林埃)","20103127","KOSPI 200 妮可记 0003 127.5","0.15","0.13","0.02","0.19","0.02","49.40","0.15","12727","134372000","29131"
"2000/03/02 (林埃)","20103130","KOSPI 200 妮可记 0003 130.0","0.08","0.07","0.01","0.11","0.01","49.80","0.08","17330","90261000","30325"
"2000/03/02 (林埃)","20103132","KOSPI 200 妮可记 0003 132.5","0.05","0.04","0.01","0.06","0.01","51.90","0.05","1821","6101000","13539"
"2000/03/02 (林埃)","20103135","KOSPI 200 妮可记 0003 135.0","0.02","0.01","0.01","0.04","0.01","50.80","0.02","859","1246000","8305"
"2000/03/02 (林埃)","20103137","KOSPI 200 妮可记 0003 137.5","0.01","0.00","0.01","0.02","0.01","51.20","0.01","2036","2161000","28621"
"2000/03/02 (林埃)","30103090","KOSPI 200 遣可记 0003  90.0","0.01","-0.06","0.04","0.04","0.01","56.80","0.01","21788","36560000","36257"
"2000/03/02 (林埃)","30103092","KOSPI 200 遣可记 0003  92.5","0.03","-0.09","0.03","0.05","0.02","57.10","0.03","7891","23849000","16357"
"2000/03/02 (林埃)","30103095","KOSPI 200 遣可记 0003  95.0","0.04","-0.26","0.05","0.10","0.03","52.60","0.04","28200","179162000","39529"
"2000/03/02 (林埃)","30103097","KOSPI 200 遣可记 0003  97.5","0.09","-0.51","0.20","0.30","0.08","51.40","0.09","23708","325011000","24936"
"2000/03/02 (林埃)","30103100","KOSPI 200 遣可记 0003 100.0","0.14","-0.88","0.51","0.55","0.14","47.00","0.14","107118","2915973000","71455"
"2000/03/02 (林埃)","30103102","KOSPI 200 遣可记 0003 102.5","0.29","-1.51","1.20","1.20","0.29","45.90","0.29","42988","1887173000","23086"
"2000/03/02 (林埃)","30103105","KOSPI 200 遣可记 0003 105.0","0.58","-2.57","1.78","1.78","0.52","45.40","0.58","102695","9025668000","50419"
"2000/03/02 (林埃)","30103107","KOSPI 200 遣可记 0003 107.5","0.82","-4.08","2.65","2.65","0.81","39.50","0.82","21478","3123067000","16436"
"2000/03/02 (林埃)","30103110","KOSPI 200 遣可记 0003 110.0","1.40","-5.40","4.00","4.00","1.40","36.80","1.40","36712","8355085000","27644"
"2000/03/02 (林埃)","30103112","KOSPI 200 遣可记 0003 112.5","2.45","-7.20","6.00","6.00","2.40","36.00","2.45","5179","1643719000","7155"
"2000/03/02 (林埃)","30103115","KOSPI 200 遣可记 0003 115.0","3.85","-7.45","9.00","9.00","3.50","35.00","3.85","1860","870405000","11675"
"2000/03/02 (林埃)","30103117","KOSPI 200 遣可记 0003 117.5","5.30","-8.80","10.20","10.20","5.20","24.00","5.30","529","362560000","3725"
"2000/03/02 (林埃)","30103120","KOSPI 200 遣可记 0003 120.0","7.35","-8.75","12.00","12.00","7.10","3.00","7.35","1504","1399250000","8166"
"2000/03/02 (林埃)","30103122","KOSPI 200 遣可记 0003 122.5","9.50","-7.75","13.95","13.95","9.50","3.00","9.50","148","168695000","2235"
"2000/03/02 (林埃)","30103125","KOSPI 200 遣可记 0003 125.0","11.55","-8.90","16.70","16.70","11.55","3.00","11.55","40","55770000","2361"
"2000/03/02 (林埃)","30103127","KOSPI 200 遣可记 0003 127.5","15.25","-8.00","17.05","17.10","15.25","56.00","15.25","11","17715000","1353"
"2000/03/02 (林埃)","30103130","KOSPI 200 遣可记 0003 130.0","18.00","-8.05","18.55","18.55","18.00","72.00","18.00","22","40385000","511"
"2000/03/02 (林埃)","30103132","KOSPI 200 遣可记 0003 132.5","19.15","-7.90","22.50","22.50","19.15","3.00","19.15","24","50890000","7072"
"2000/03/02 (林埃)","30103135","KOSPI 200 遣可记 0003 135.0","26.50","-4.15","27.00","27.00","26.50","96.00","26.50","11","29650000","604"
"2000/03/02 (林埃)","30103137","KOSPI 200 遣可记 0003 137.5",,"-10.60","0.00","0.00","0.00","36.60","29.65","0","0","51"
"2000/02/29 (林埃)","20103090","KOSPI 200 妮可记 0003  90.0",,"0.00","0.00","0.00","0.00","37.20","14.80","0","0","0"
"2000/02/29 (林埃)","20103092","KOSPI 200 妮可记 0003  92.5",,"0.00","0.00","0.00","0.00","37.20","12.35","0","0","0"
"2000/02/29 (林埃)","20103095","KOSPI 200 妮可记 0003  95.0","8.00","0.00","10.50","10.50","8.00","28.00","8.00","82","74070000","58"
"2000/02/29 (林埃)","20103097","KOSPI 200 妮可记 0003  97.5","5.30","-1.90","8.40","8.40","5.30","43.00","5.30","8","5170000","24"
"2000/02/29 (林埃)","20103100","KOSPI 200 妮可记 0003 100.0","4.60","0.55","4.35","6.30","3.10","38.50","4.60","921","436295000","977"
"2000/02/29 (林埃)","20103102","KOSPI 200 妮可记 0003 102.5","3.05","0.25","3.10","4.45","2.00","38.30","3.05","3424","1105222000","2164"
"2000/02/29 (林埃)","20103105","KOSPI 200 妮可记 0003 105.0","1.83","-0.11","2.40","2.94","1.22","37.00","1.83","29183","6089179000","11556"
"2000/02/29 (林埃)","20103107","KOSPI 200 妮可记 0003 107.5","1.03","-0.02","1.50","1.81","0.65","37.30","1.03","17372","2141527000","11855"
"2000/02/29 (林埃)","20103110","KOSPI 200 妮可记 0003 110.0","0.58","-0.03","0.89","1.09","0.34","38.50","0.58","120230","8775438000","54234"
"2000/02/29 (林埃)","20103112","KOSPI 200 妮可记 0003 112.5","0.30","-0.08","0.41","0.56","0.17","38.80","0.30","21875","855098000","18718"
"2000/02/29 (林埃)","20103115","KOSPI 200 妮可记 0003 115.0","0.17","-0.07","0.29","0.33","0.08","40.50","0.17","68716","1496345000","57626"
"2000/02/29 (林埃)","20103117","KOSPI 200 妮可记 0003 117.5","0.08","-0.03","0.20","0.20","0.05","40.80","0.08","17764","208768000","20042"
"2000/02/29 (林埃)","20103120","KOSPI 200 妮可记 0003 120.0","0.06","-0.06","0.13","0.13","0.03","44.10","0.06","30864","231946000","61438"
"2000/02/29 (林埃)","20103122","KOSPI 200 妮可记 0003 122.5","0.03","-0.02","0.06","0.06","0.02","44.80","0.03","3033","11462000","21010"
"2000/02/29 (林埃)","20103125","KOSPI 200 妮可记 0003 125.0","0.02","-0.02","0.04","0.04","0.01","47.40","0.02","12244","40840000","45475"
"2000/02/29 (林埃)","20103127","KOSPI 200 妮可记 0003 127.5","0.02","-0.01","0.03","0.03","0.01","51.50","0.02","1722","3987000","27545"
"2000/02/29 (林埃)","20103130","KOSPI 200 妮可记 0003 130.0","0.01","-0.01","0.03","0.03","0.01","51.80","0.01","5279","6824000","31411"
"2000/02/29 (林埃)","20103132","KOSPI 200 妮可记 0003 132.5","0.01","0.00","0.02","0.02","0.01","55.80","0.01","1149","1178000","13173"
"2000/02/29 (林埃)","20103135","KOSPI 200 妮可记 0003 135.0","0.01","0.00","0.01","0.02","0.01","60.50","0.01","2195","2691000","8305"
"2000/02/29 (林埃)","20103137","KOSPI 200 妮可记 0003 137.5","0.01","0.00","0.01","0.02","0.01","63.00","0.01","5906","6092000","27440"
"2000/02/29 (林埃)","30103090","KOSPI 200 遣可记 0003  90.0","0.07","-0.04","0.03","0.13","0.03","43.60","0.07","17521","114196000","35071"
"2000/02/29 (林埃)","30103092","KOSPI 200 遣可记 0003  92.5","0.12","-0.08","0.11","0.26","0.07","39.80","0.12","19818","234723000","19641"
"2000/02/29 (林埃)","30103095","KOSPI 200 遣可记 0003  95.0","0.30","-0.26","0.31","0.55","0.17","39.60","0.30","83173","2403015000","46451"
"2000/02/29 (林埃)","30103097","KOSPI 200 遣可记 0003  97.5","0.60","-0.45","0.70","1.00","0.35","37.90","0.60","34504","2031552000","25936"
"2000/02/29 (林埃)","30103100","KOSPI 200 遣可记 0003 100.0","1.02","-0.57","1.00","1.85","0.73","34.50","1.02","125261","13443405000","53883"
"2000/02/29 (林埃)","30103102","KOSPI 200 遣可记 0003 102.5","1.80","-1.00","1.75","3.15","1.33","32.50","1.80","14220","2731811000","13116"
"2000/02/29 (林埃)","30103105","KOSPI 200 遣可记 0003 105.0","3.15","-0.80","3.40","4.80","2.33","32.50","3.15","23986","7497299000","16542"
"2000/02/29 (林埃)","30103107","KOSPI 200 遣可记 0003 107.5","4.90","-0.90","4.20","6.70","3.60","33.00","4.90","3543","1586370000","8731"
"2000/02/29 (林埃)","30103110","KOSPI 200 遣可记 0003 110.0","6.80","-1.10","6.40","8.50","5.25","28.00","6.80","3504","2234595000","19374"
"2000/02/29 (林埃)","30103112","KOSPI 200 遣可记 0003 112.5","9.65","-0.70","10.25","11.20","7.50","46.00","9.65","751","674215000","5018"
"2000/02/29 (林埃)","30103115","KOSPI 200 遣可记 0003 115.0","11.30","-1.25","12.30","12.50","9.80","3.00","11.30","356","374430000","11484"
"2000/02/29 (林埃)","30103117","KOSPI 200 遣可记 0003 117.5","14.10","-0.70","14.50","14.80","12.10","32.00","14.10","499","651230000","3677"
"2000/02/29 (林埃)","30103120","KOSPI 200 遣可记 0003 120.0","16.10","-1.35","11.20","16.80","11.20","3.00","16.10","416","593395000","8828"
"2000/02/29 (林埃)","30103122","KOSPI 200 遣可记 0003 122.5","17.25","-2.70","17.50","19.85","17.25","3.00","17.25","11","20580000","2250"
"2000/02/29 (林埃)","30103125","KOSPI 200 遣可记 0003 125.0","20.45","-1.05","21.50","22.50","18.20","3.00","20.45","141","296055000","2381"
"2000/02/29 (林埃)","30103127","KOSPI 200 遣可记 0003 127.5","23.25","0.60","22.80","23.75","22.80","3.00","23.25","5","11635000","1359"
"2000/02/29 (林埃)","30103130","KOSPI 200 遣可记 0003 130.0","26.05","-0.90","25.00","26.05","25.00","3.00","26.05","3","7705000","526"
"2000/02/29 (林埃)","30103132","KOSPI 200 遣可记 0003 132.5","27.05","-2.50","28.00","28.60","27.05","3.00","27.05","94","258805000","7086"
"2000/02/29 (林埃)","30103135","KOSPI 200 遣可记 0003 135.0","30.65","-0.40","33.95","33.95","30.65","3.00","30.65","6","20040000","605"
"2000/02/29 (林埃)","30103137","KOSPI 200 遣可记 0003 137.5","40.25","5.80","40.25","40.25","40.25","252.00","40.25","8","32200000","51"
"2000/02/28 (林埃)","20103090","KOSPI 200 妮可记 0003  90.0",,"-5.20","0.00","0.00","0.00","43.90","14.80","0","0","0"
"2000/02/28 (林埃)","20103092","KOSPI 200 妮可记 0003  92.5",,"-4.65","0.00","0.00","0.00","43.90","12.35","0","0","0"
"2000/02/28 (林埃)","20103095","KOSPI 200 妮可记 0003  95.0","8.00","-8.00","10.00","10.00","8.00","48.00","8.00","18","15740000","19"
"2000/02/28 (林埃)","20103097","KOSPI 200 妮可记 0003  97.5","7.20","-5.20","7.20","7.20","7.20","50.00","7.20","3","2160000","16"
"2000/02/28 (林埃)","20103100","KOSPI 200 妮可记 0003 100.0","4.05","-5.25","9.10","9.10","4.00","40.50","4.05","613","354740000","949"
"2000/02/28 (林埃)","20103102","KOSPI 200 妮可记 0003 102.5","2.80","-4.70","4.70","5.70","2.70","42.00","2.80","1244","479255000","1110"
"2000/02/28 (林埃)","20103105","KOSPI 200 妮可记 0003 105.0","1.94","-3.91","4.50","4.50","1.76","44.30","1.94","9943","2678560000","6116"
"2000/02/28 (林埃)","20103107","KOSPI 200 妮可记 0003 107.5","1.05","-2.75","2.90","2.90","1.00","41.50","1.05","9554","1827471000","7359"
"2000/02/28 (林埃)","20103110","KOSPI 200 妮可记 0003 110.0","0.61","-2.29","1.71","1.80","0.61","41.80","0.61","65789","7798196000","40377"
"2000/02/28 (林埃)","20103112","KOSPI 200 妮可记 0003 112.5","0.38","-1.32","1.00","1.15","0.37","43.60","0.38","20792","1461171000","14438"
"2000/02/28 (林埃)","20103115","KOSPI 200 妮可记 0003 115.0","0.24","-0.85","0.60","0.66","0.20","45.30","0.24","80017","3508954000","55072"
"2000/02/28 (林埃)","20103117","KOSPI 200 妮可记 0003 117.5","0.11","-0.48","0.40","0.40","0.10","44.40","0.11","19812","424751000","21001"
"2000/02/28 (林埃)","20103120","KOSPI 200 妮可记 0003 120.0","0.12","-0.22","0.19","0.20","0.07","50.60","0.12","56622","694240000","60524"
"2000/02/28 (林埃)","20103122","KOSPI 200 妮可记 0003 122.5","0.05","-0.12","0.13","0.13","0.04","48.80","0.05","11199","76145000","21268"
"2000/02/28 (林埃)","20103125","KOSPI 200 妮可记 0003 125.0","0.04","-0.05","0.05","0.06","0.02","51.40","0.04","14812","58739000","49051"
"2000/02/28 (林埃)","20103127","KOSPI 200 妮可记 0003 127.5","0.03","0.00","0.02","0.03","0.02","54.00","0.03","5025","11776000","28058"
"2000/02/28 (林埃)","20103130","KOSPI 200 妮可记 0003 130.0","0.02","-0.01","0.02","0.03","0.01","55.30","0.02","7967","11323000","33065"
"2000/02/28 (林埃)","20103132","KOSPI 200 妮可记 0003 132.5","0.01","0.00","0.01","0.02","0.01","54.20","0.01","5591","5615000","12275"
"2000/02/28 (林埃)","20103135","KOSPI 200 妮可记 0003 135.0","0.01","0.00","0.01","0.01","0.01","57.60","0.01","8972","8972000","8989"
"2000/02/28 (林埃)","20103137","KOSPI 200 妮可记 0003 137.5","0.01","0.00","0.01","0.01","0.01","62.30","0.01","5375","5375000","28063"
"2000/02/28 (林埃)","30103090","KOSPI 200 遣可记 0003  90.0","0.11","0.10","0.03","0.11","0.02","41.50","0.11","16085","83068000","36586"
"2000/02/28 (林埃)","30103092","KOSPI 200 遣可记 0003  92.5","0.20","0.17","0.05","0.20","0.05","38.60","0.20","9954","111069000","24222"
"2000/02/28 (林埃)","30103095","KOSPI 200 遣可记 0003  95.0","0.56","0.49","0.15","0.56","0.10","41.10","0.56","61304","1423989000","44601"
"2000/02/28 (林埃)","30103097","KOSPI 200 遣可记 0003  97.5","1.05","0.88","0.40","1.05","0.29","40.10","1.05","21507","1161119000","21642"
"2000/02/28 (林埃)","30103100","KOSPI 200 遣可记 0003 100.0","1.59","1.19","0.81","1.65","0.60","35.90","1.59","129931","11887629000","53999"
"2000/02/28 (林埃)","30103102","KOSPI 200 遣可记 0003 102.5","2.80","1.96","1.50","2.80","1.05","37.00","2.80","17029","2751970000","13269"
"2000/02/28 (林埃)","30103105","KOSPI 200 遣可记 0003 105.0","3.95","2.61","2.30","4.00","1.95","31.00","3.95","49207","12898978000","18201"
"2000/02/28 (林埃)","30103107","KOSPI 200 遣可记 0003 107.5","5.80","3.65","4.00","5.80","3.05","30.00","5.80","6291","2483985000","9753"
"2000/02/28 (林埃)","30103110","KOSPI 200 遣可记 0003 110.0","7.90","4.50","5.80","8.00","4.50","24.00","7.90","6801","3862075000","20871"
"2000/02/28 (林埃)","30103112","KOSPI 200 遣可记 0003 112.5","10.35","5.75","5.75","10.35","5.75","16.00","10.35","1282","984995000","5372"
"2000/02/28 (林埃)","30103115","KOSPI 200 遣可记 0003 115.0","12.55","6.25","8.15","12.80","8.00","3.00","12.55","2123","2039135000","11714"
"2000/02/28 (林埃)","30103117","KOSPI 200 遣可记 0003 117.5","14.80","6.45","12.00","14.80","10.95","3.00","14.80","338","402450000","4036"
"2000/02/28 (林埃)","30103120","KOSPI 200 遣可记 0003 120.0","17.45","6.45","13.95","17.45","12.45","3.00","17.45","29","43745000","8893"
"2000/02/28 (林埃)","30103122","KOSPI 200 遣可记 0003 122.5","19.95","7.55","12.95","19.95","12.95","3.00","19.95","61","100445000","2254"
"2000/02/28 (林埃)","30103125","KOSPI 200 遣可记 0003 125.0","21.50","6.50","19.00","21.95","19.00","3.00","21.50","151","306805000","2500"
"2000/02/28 (林埃)","30103127","KOSPI 200 遣可记 0003 127.5","22.65","5.35","24.45","24.45","22.65","3.00","22.65","2","4710000","1360"
"2000/02/28 (林埃)","30103130","KOSPI 200 遣可记 0003 130.0","26.95","6.50","22.35","26.95","22.35","3.00","26.95","32","82545000","526"
"2000/02/28 (林埃)","30103132","KOSPI 200 遣可记 0003 132.5","29.55","7.35","26.65","29.55","24.05","3.00","29.55","12","31105000","7174"
"2000/02/28 (林埃)","30103135","KOSPI 200 遣可记 0003 135.0","31.05","4.65","31.05","31.05","31.05","124.00","31.05","2","6210000","605"
"2000/02/28 (林埃)","30103137","KOSPI 200 遣可记 0003 137.5","34.45","5.50","34.45","34.45","34.45","3.00","34.45","1","3445000","51"
"2000/02/25 (林埃)","20103090","KOSPI 200 妮可记 0003  90.0",,"0.00","0.00","0.00","0.00","40.90","20.00","0","0","0"
"2000/02/25 (林埃)","20103092","KOSPI 200 妮可记 0003  92.5",,"0.00","0.00","0.00","0.00","40.90","17.00","0","0","0"
"2000/02/25 (林埃)","20103095","KOSPI 200 妮可记 0003  95.0",,"0.00","0.00","0.00","0.00","40.90","16.00","0","0","1"
"2000/02/25 (林埃)","20103097","KOSPI 200 妮可记 0003  97.5",,"0.00","0.00","0.00","0.00","40.90","12.40","0","0","13"
"2000/02/25 (林埃)","20103100","KOSPI 200 妮可记 0003 100.0","9.30","0.25","8.15","10.40","8.15","40.00","9.30","49","47270000","564"
"2000/02/25 (林埃)","20103102","KOSPI 200 妮可记 0003 102.5","7.50","0.45","6.70","7.50","6.70","33.00","7.50","18","12300000","208"
"2000/02/25 (林埃)","20103105","KOSPI 200 妮可记 0003 105.0","5.85","0.25","4.30","6.50","4.30","44.50","5.85","1287","643675000","3338"
"2000/02/25 (林埃)","20103107","KOSPI 200 妮可记 0003 107.5","3.80","-0.20","3.05","5.25","3.05","37.50","3.80","1840","709410000","4949"
"2000/02/25 (林埃)","20103110","KOSPI 200 妮可记 0003 110.0","2.90","-0.10","2.00","3.45","2.00","41.00","2.90","15782","4113002000","17791"
"2000/02/25 (林埃)","20103112","KOSPI 200 妮可记 0003 112.5","1.70","-0.30","1.40","2.30","1.11","37.50","1.70","7177","1187366000","7389"
"2000/02/25 (林埃)","20103115","KOSPI 200 妮可记 0003 115.0","1.09","-0.20","0.90","1.35","0.76","38.10","1.09","60705","6282851000","30697"
"2000/02/25 (林埃)","20103117","KOSPI 200 妮可记 0003 117.5","0.59","-0.13","0.50","0.80","0.45","36.90","0.59","17169","976014000","18169"
"2000/02/25 (林埃)","20103120","KOSPI 200 妮可记 0003 120.0","0.34","-0.11","0.35","0.42","0.24","37.30","0.34","76501","2539221000","59786"
"2000/02/25 (林埃)","20103122","KOSPI 200 妮可记 0003 122.5","0.17","-0.06","0.11","0.25","0.11","36.90","0.17","14941","253793000","20749"
"2000/02/25 (林埃)","20103125","KOSPI 200 妮可记 0003 125.0","0.09","-0.02","0.08","0.14","0.06","37.30","0.09","29666","272394000","50372"
"2000/02/25 (林埃)","20103127","KOSPI 200 妮可记 0003 127.5","0.03","-0.03","0.04","0.06","0.03","35.60","0.03","11581","52534000","30615"
"2000/02/25 (林埃)","20103130","KOSPI 200 妮可记 0003 130.0","0.03","-0.01","0.02","0.04","0.02","39.30","0.03","8441","24288000","37937"
"2000/02/25 (林埃)","20103132","KOSPI 200 妮可记 0003 132.5","0.01","-0.02","0.03","0.03","0.01","38.20","0.01","2071","3011000","17213"
"2000/02/25 (林埃)","20103135","KOSPI 200 妮可记 0003 135.0","0.01","-0.01","0.01","0.02","0.01","41.40","0.01","2556","2561000","11762"
"2000/02/25 (林埃)","20103137","KOSPI 200 妮可记 0003 137.5","0.01","0.00","0.01","0.02","0.01","44.70","0.01","8387","8395000","28445"
"2000/02/25 (林埃)","30103090","KOSPI 200 遣可记 0003  90.0","0.01","-0.02","0.04","0.05","0.01","37.20","0.01","10296","26433000","37364"
"2000/02/25 (林埃)","30103092","KOSPI 200 遣可记 0003  92.5","0.03","-0.02","0.06","0.08","0.02","36.90","0.03","4929","25264000","21953"
"2000/02/25 (林埃)","30103095","KOSPI 200 遣可记 0003  95.0","0.07","-0.03","0.16","0.18","0.06","35.80","0.07","35496","352996000","48318"
"2000/02/25 (林埃)","30103097","KOSPI 200 遣可记 0003  97.5","0.17","-0.04","0.30","0.44","0.13","35.30","0.17","9447","242485000","18353"
"2000/02/25 (林埃)","30103100","KOSPI 200 遣可记 0003 100.0","0.40","-0.10","0.70","0.88","0.30","35.40","0.40","121943","6446756000","65469"
"2000/02/25 (林埃)","30103102","KOSPI 200 遣可记 0003 102.5","0.84","-0.02","1.20","1.45","0.63","36.00","0.84","16938","1706808000","16231"
"2000/02/25 (林埃)","30103105","KOSPI 200 遣可记 0003 105.0","1.34","-0.21","2.00","2.35","1.10","33.80","1.34","44287","7531463000","26106"
"2000/02/25 (林埃)","30103107","KOSPI 200 遣可记 0003 107.5","2.15","-0.47","3.10","3.35","1.95","32.50","2.15","6345","1656517000","11693"
"2000/02/25 (林埃)","30103110","KOSPI 200 遣可记 0003 110.0","3.40","-0.25","4.20","4.75","2.95","31.80","3.40","13096","5076415000","24193"
"2000/02/25 (林埃)","30103112","KOSPI 200 遣可记 0003 112.5","4.60","-0.90","6.10","6.50","4.30","29.50","4.60","763","398985000","6061"
"2000/02/25 (林埃)","30103115","KOSPI 200 遣可记 0003 115.0","6.30","-0.70","7.15","8.50","6.00","20.00","6.30","508","360030000","12269"
